Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,-0.8682716;1.627005;1.016998,-0.8910654;1.652315;0.9698448,-0.8317018;1.650565;0.9783826,-0.9243392;1.617269;0.8777749,-0.77593;1.612894;0.8991194,-1.010594;1.425367;0.7825093,-0.6582063;1.406044;0.8935916,-1.077034;1.103949;0.7062362,-0.5218813;1.108917;0.8906788,-1.057487;0.9859509;0.9249052,-0.6111092;0.9504282;1.061096,-0.879943;0.8669065;0.7779449,-0.7295883;0.878485;0.8561606,-0.9595008;0.4229121;0.8751895,-0.7797007;0.4290267;0.9477721,-0.699142;0.4109498;0.5875803,-0.677385;0.1189289;0.7379631,-0.6839989;0.2346498;0.4605705,-0.7217304;-0.002290726;0.9062688,-0.8143204;0.9929184;0.8176224,-0.8163263;1.097321;0.8082866,-0.8187189;1.214265;0.8035718,-0.8263701;1.337287;0.8199773,-0.9419214;0.9791883;1.037463,-1.021459;0.988937;1.032196,-1.037097;0.9216137;1.000887,-0.7514473;0.8868839;1.109334,-0.6861659;0.9215075;1.140775,-0.6359273;0.8696207;1.117513,-0.6513436;0.2535845;0.4936981,-0.7064729;0.2971734;0.4495815,-0.746492;0.002322078;0.8628188,-0.6648938;0.01156086;0.8729118,-0.8047657;0;0.8170528
11,-0.935152;1.634924;1.093857,-0.9574633;1.660572;1.046656,-0.8981747;1.658474;1.055626,-0.9902307;1.62613;0.9541772,-0.8420091;1.620885;0.9766018,-1.068861;1.429266;0.8511149,-0.722746;1.419417;0.9823207,-1.123246;1.112321;0.7537996,-0.5956584;1.117671;1.00681,-1.117137;0.9794955;0.9646121,-0.7096421;0.9780218;1.178938,-0.9509042;0.8804354;0.8461516,-0.800558;0.8814999;0.9252288,-1.058957;0.4548962;0.9881306,-0.8012506;0.4219377;0.9666876,-0.8151294;0.3698582;0.6983625,-0.6797377;0.13261;0.7382735,-0.8477221;0.1747078;0.6069992,-0.7229899;0.007336318;0.9017864,-0.8792379;1.001414;0.8907356,-0.8770733;1.106044;0.8845016,-0.8774387;1.22307;0.8815312,-0.886505;1.346005;0.8978632,-1.014604;0.9639009;1.088362,-1.093537;0.9701154;1.074945,-1.101058;0.90681;1.033798,-0.8589113;0.9296622;1.216881,-0.7942538;0.961475;1.252326,-0.7466287;0.9041404;1.238119,-0.8091425;0.1916232;0.6343455,-0.8577206;0.2376702;0.5853012,-0.7475095;0.01243001;0.8582529,-0.666037;0.02203786;0.868996,-0.8757311;0;0.8856902
12,-1.003491;1.649314;1.170231,-1.025715;1.675238;1.123139,-0.9664535;1.673272;1.132312,-1.058028;1.641377;1.030286,-0.9098724;1.636461;1.053218,-1.126395;1.441329;0.9189468,-0.7896331;1.438531;1.073231,-1.177118;1.131598;0.803906,-0.6685303;1.135466;1.116761,-1.186197;0.9854106;1.005571,-0.8104305;1.018929;1.285301,-1.022218;0.9007552;0.9147723,-0.8718349;0.8917558;0.9932729,-1.152601;0.4992993;1.101186,-0.8181099;0.4337502;0.977111,-0.943539;0.3093436;0.8349932,-0.6821404;0.1536543;0.7453619,-1.02583;0.110599;0.7997634,-0.7238696;0.01865667;0.8965744,-0.9454321;1.016371;0.9647385,-0.9396938;1.121026;0.9623955,-0.9380091;1.238074;0.961484,-0.9478483;1.361024;0.9772466,-1.102909;0.9457676;1.138092,-1.178881;0.9581938;1.115225,-1.182501;0.9023381;1.063997,-0.9673156;0.9873159;1.306449,-0.9047434;1.01592;1.347868,-0.8616391;0.9535992;1.343939,-0.9824156;0.1243926;0.8209122,-1.023296;0.1664383;0.7622057,-0.7476505;0.02539235;0.8528547,-0.6665071;0.03541696;0.8655326,-0.9470262;0;0.9540226
13,-1.078573;1.668718;1.248009,-1.100787;1.695047;1.201138,-1.041545;1.693303;1.210485,-1.132609;1.662052;1.107805,-0.9845041;1.657692;1.131172,-1.191535;1.460242;0.9891832,-0.8646043;1.460618;1.1632,-1.238669;1.158933;0.8563908,-0.7462206;1.159791;1.224209,-1.262139;1.000209;1.04712,-0.9127474;1.064979;1.383588,-1.093364;0.9230042;0.9912403,-0.9418334;0.9107313;1.067044,-1.23035;0.5285968;1.187695,-0.83627;0.4678987;0.9917294,-1.067068;0.249985;0.9723743,-0.6887262;0.1868683;0.7683423,-1.183971;0.06728357;0.9938244,-0.7257471;0.03366274;0.8929621,-1.014975;1.03661;1.043284,-1.008704;1.141261;1.043198,-1.006815;1.258309;1.043331,-1.017459;1.381296;1.058259,-1.19951;0.9337096;1.180259,-1.270936;0.9556379;1.150823,-1.271137;0.9089788;1.090989,-1.072626;1.042779;1.385949,-1.014405;1.071953;1.432941,-0.9748682;1.007569;1.439925,-1.138138;0.07860208;1.010959,-1.172943;0.1087699;0.9419369,-0.7488634;0.04491746;0.8498195,-0.6681311;0.05462146;0.8651037,-1.017599;0;1.029142
14,-1.159609;1.685433;1.324258,-1.181847;1.712325;1.277719,-1.122609;1.710597;1.287092,-1.213514;1.68049;1.183932,-1.065419;1.676171;1.207366,-1.26594;1.476696;1.06088,-0.9465548;1.478681;1.248187,-1.302851;1.181997;0.9130878,-0.8294888;1.181635;1.323915,-1.335022;1.016572;1.096721,-1.013034;1.10361;1.473399,-1.165167;0.9396655;1.070449,-1.013596;0.9290703;1.146425,-1.298335;0.5392;1.257025,-0.857626;0.5162538;1.01162,-1.19281;0.1929749;1.116877,-0.7003743;0.227843;0.804883,-1.334681;0.04508764;1.190935,-0.7224114;0.04509121;0.8839198,-1.088908;1.05394;1.124167,-1.084217;1.15867;1.124957,-1.083467;1.275731;1.124858,-1.095053;1.398837;1.138002,-1.284087;0.936273;1.227213,-1.352705;0.9618214;1.19423,-1.347896;0.9214674;1.130155,-1.172438;1.079768;1.46437,-1.118467;1.113236;1.513523,-1.079301;1.050075;1.528819,-1.287183;0.05405921;1.204567,-1.319201;0.06671518;1.129068,-0.7461636;0.06484967;0.8443251,-0.666948;0.07788306;0.8643376,-1.089381;0;1.108437
15,-1.242848;1.695951;1.397835,-1.26516;1.723531;1.351736,-1.205907;1.721667;1.360988,-1.296976;1.693091;1.257537,-1.148843;1.688431;1.280668,-1.346209;1.487363;1.132119,-1.031727;1.490353;1.327487,-1.370906;1.198211;0.9723603,-0.9113911;1.197809;1.411095,-1.407264;1.030483;1.153101,-1.103094;1.13148;1.555914,-1.239231;0.9485539;1.150115,-1.089013;0.9423362;1.229199,-1.365462;0.5378982;1.318474,-0.8970575;0.5625553;1.050772,-1.314862;0.157455;1.260582,-0.7298275;0.2783393;0.8460664,-1.470093;0.05885285;1.377312,-0.7230247;0.07473058;0.8723737,-1.167067;1.065076;1.204656,-1.164603;1.169885;1.204723,-1.165183;1.286939;1.203352,-1.177258;1.410194;1.214508,-1.359043;0.9473178;1.282826,-1.42708;0.9715901;1.247744,-1.418008;0.933815;1.182567,-1.260747;1.098726;1.544399,-1.209885;1.137385;1.593057,-1.167874;1.07723;1.612387,-1.421101;0.0644874;1.386815,-1.455636;0.05932444;1.311542,-0.7493906;0.1012176;0.8388237,-0.6743128;0.1209666;0.8674384,-1.164122;0;1.189657
16,-1.325884;1.701752;1.468155,-1.348173;1.730074;1.422495,-1.288918;1.727961;1.431682,-1.380099;1.701134;1.327862,-1.231962;1.695852;1.350829,-1.428778;1.49494;1.200996,-1.116748;1.496113;1.400224,-1.446229;1.208918;1.034902,-0.9936525;1.205123;1.483078,-1.484174;1.040102;1.214298,-1.186333;1.143743;1.628779,-1.317055;0.9528583;1.227617,-1.168307;0.9511095;1.30965,-1.437002;0.5313796;1.372135,-0.9666023;0.5736895;1.137064,-1.437987;0.1433477;1.381041,-0.775385;0.3334057;0.8996849,-1.592282;0.09341788;1.526294,-0.7333516;0.1310021;0.8877415,-1.248299;1.071781;1.281374,-1.247471;1.176602;1.279717,-1.248847;1.293619;1.276713,-1.260889;1.417005;1.286352,-1.434353;0.9584916;1.344405,-1.502849;0.9811158;1.309114,-1.492814;0.9433229;1.244089,-1.341329;1.09924;1.621333,-1.292605;1.142986;1.667824,-1.245957;1.086678;1.688087,-1.542332;0.09482896;1.531328,-1.583576;0.07737249;1.461473,-0.7629057;0.1588846;0.8582211,-0.6938653;0.1849828;0.8956082,-1.242681;0;1.268634
17,-1.405116;1.701584;1.53788,-1.427327;1.730464;1.492534,-1.368061;1.727813;1.501512,-1.459775;1.702578;1.397762,-1.311612;1.69595;1.420208,-1.509511;1.496878;1.269698,-1.197662;1.495347;1.469179,-1.526808;1.210498;1.103735,-1.073445;1.203701;1.547456,-1.563415;1.041939;1.283651,-1.262487;1.138996;1.696448,-1.396249;0.9518604;1.302418,-1.248288;0.952963;1.385871,-1.503743;0.5185152;1.418926,-1.049251;0.5572898;1.256473,-1.544456;0.1363884;1.473429,-0.840286;0.3893734;0.9757837,-1.690404;0.1159981;1.633521,-0.7597438;0.198651;0.9181231,-1.328948;1.072392;1.354401,-1.328691;1.177173;1.350946,-1.330176;1.294147;1.346627,-1.341835;1.417621;1.355588,-1.506148;0.9658204;1.414023,-1.576594;0.9864932;1.381479,-1.569513;0.9463102;1.317507,-1.414038;1.083415;1.69476,-1.366976;1.13087;1.739282,-1.3157;1.078203;1.758103,-1.640237;0.1141821;1.635047,-1.687664;0.09165496;1.570792,-0.7958754;0.226122;0.8966247,-0.7327271;0.2559392;0.9409949,-1.322268;0;1.344145
18,-1.478779;1.690789;1.608476,-1.501367;1.719952;1.563498,-1.442018;1.717;1.571798,-1.535003;1.692594;1.468987,-1.386629;1.685214;1.489737,-1.58601;1.488179;1.339963,-1.272172;1.486141;1.53649,-1.611066;1.199319;1.178985,-1.144801;1.192886;1.605493,-1.642842;1.032263;1.361206,-1.325349;1.113978;1.75813,-1.475261;0.9421908;1.373972,-1.328012;0.942865;1.45868,-1.584653;0.5073442;1.48287,-1.131994;0.5331211;1.377416,-1.63349;0.1265561;1.540004,-0.9167247;0.4407888;1.067928,-1.78345;0.1086052;1.696486,-0.8100514;0.2693812;0.9905486,-1.406881;1.06274;1.424485,-1.405481;1.167457;1.419639,-1.40617;1.284411;1.41462,-1.417402;1.407907;1.42381,-1.574839;0.9643059;1.490928,-1.647789;0.9829332;1.462992,-1.645699;0.9388948;1.401238,-1.473578;1.050142;1.761662,-1.427279;1.099262;1.805166,-1.372442;1.049159;1.820656,-1.733494;0.10403;1.698879,-1.78074;0.0862295;1.633028,-0.8497612;0.2937904;0.97185,-0.7915763;0.3267657;1.02056,-1.401636;0;1.416326
19,-1.550321;1.674753;1.679676,-1.573728;1.703827;1.635062,-1.514247;1.701188;1.64248,-1.608614;1.67636;1.541036,-1.459911;1.669761;1.559581,-1.660448;1.473673;1.41234,-1.342868;1.472587;1.603096,-1.701963;1.180481;1.263097,-1.211571;1.177008;1.657977,-1.725742;1.017019;1.449741,-1.377676;1.074775;1.813154,-1.555293;0.9295658;1.440724,-1.409637;0.9257386;1.528062,-1.655526;0.4909339;1.543058,-1.224261;0.5037896;1.505442,-1.695733;0.1088099;1.597954,-1.012977;0.4730395;1.181308,-1.859956;0.06281918;1.732559,-0.8876389;0.3127352;1.107181,-1.484021;1.047988;1.49226,-1.479839;1.15263;1.487393,-1.478862;1.269591;1.482607,-1.489771;1.393071;1.4924,-1.647406;0.9592491;1.578569,-1.72236;0.9763085;1.555333,-1.72562;0.9273071;1.497493,-1.523219;1.005482;1.821833,-1.476118;1.054048;1.865098,-1.418818;1.005274;1.874844,-1.810476;0.0567711;1.738676,-1.851181;0.05353153;1.666439,-0.9288903;0.3333075;1.087246,-0.875872;0.3714083;1.138068,-1.482465;0;1.484393
