Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,-0.4221665;1.572528;0.2941369,-0.4526202;1.604909;0.2566188,-0.3926713;1.603415;0.2546445,-0.5011075;1.585287;0.1667512,-0.3512352;1.58155;0.1618156,-0.6316208;1.406154;0.1023797,-0.2633052;1.374069;0.09001713,-0.7382976;1.118857;-0.03231746,-0.2860096;1.034331;0.05543416,-0.7475809;0.9130775;0.1080058,-0.2566911;0.8662885;0.2371605,-0.6295947;0.8742753;0.002516966,-0.4626662;0.8444698;-0.007718917,-0.8985281;0.5042608;0.06319031,-0.3463877;0.3983141;0.01075056,-1.109701;0.1840814;0.003690239,-0.322804;0.1231044;-0.261926,-1.236186;0.03124458;0.08218384,-0.2213343;0.0161401;-0.1049812,-0.5239143;0.9753009;0.02214097,-0.5051129;1.078111;0.03036352,-0.4842116;1.192824;0.04075328,-0.4620321;1.311841;0.06912714,-0.7090919;0.8015304;0.24822,-0.7555445;0.8614581;0.2084565,-0.7813117;0.8254319;0.1468496,-0.2930588;0.7985866;0.4035303,-0.2415268;0.8324615;0.3441393,-0.2417378;0.7802256;0.2891061,-1.187324;0.02961856;0.07068531,-1.244874;0.0748682;0.03162169,-0.2697693;0.0155201;-0.1182472,-0.2062247;0.03127456;-0.1688374,-0.5461304;0;-0.002600926
11,-0.459062;1.555434;0.2866706,-0.4894248;1.589142;0.250263,-0.4296274;1.585748;0.2466916,-0.5408516;1.571967;0.1615358,-0.3913582;1.563481;0.1526071,-0.6773797;1.394372;0.099052,-0.3100886;1.35556;0.07774567,-0.7896672;1.104335;-0.02612937,-0.3416985;1.015832;0.05179255,-0.786155;0.89992;0.116433,-0.3124141;0.844716;0.2306336,-0.6724421;0.8551092;0.002081595,-0.504686;0.829752;-0.006474152,-0.9297448;0.4815995;0.08695095,-0.3869571;0.3840016;0.01257958,-1.132586;0.1674474;-0.01703412,-0.3132208;0.125122;-0.2670511,-1.239328;0.03071177;0.09143778,-0.2128925;0.02044308;-0.1044845,-0.5697412;0.9594688;0.02000418,-0.5530751;1.062786;0.02624224,-0.5328185;1.177748;0.035027,-0.5092437;1.296741;0.06235811,-0.7349499;0.7898951;0.2537529,-0.7854944;0.8486509;0.2173754,-0.815039;0.8117923;0.157997,-0.3467073;0.7775741;0.3976694,-0.2956113;0.8098882;0.337045,-0.2991273;0.7579443;0.2818477,-1.191242;0.02870965;0.07708276,-1.254089;0.05887651;0.03207552,-0.26131;0.0206874;-0.1178261,-0.1973836;0.03471929;-0.1684424,-0.588564;0;-0.002196228
12,-0.4980874;1.549356;0.2747526,-0.5288861;1.583404;0.2390349,-0.4692488;1.57918;0.2339792,-0.5827461;1.566758;0.1516608,-0.4336531;1.556197;0.1390214,-0.7223493;1.389882;0.09118567,-0.3558248;1.346698;0.06547193,-0.8377677;1.0943;-0.01824081,-0.3962411;1.007344;0.0429544,-0.8236882;0.8921245;0.1268403,-0.3689819;0.8335075;0.2194761,-0.7114764;0.8424951;0.01087736,-0.5431408;0.8225352;-0.0002134275,-0.9588559;0.4640506;0.1030734,-0.4298067;0.375688;0.01977641,-1.142742;0.1593263;-0.05177438,-0.3225146;0.1297031;-0.260632,-1.238282;0.04339546;0.09218162,-0.2098197;0.03265882;-0.101243,-0.6121505;0.9509611;0.02224066,-0.5982082;1.054847;0.02431073,-0.5792286;1.170244;0.02953101,-0.5550205;1.289672;0.05428997,-0.7662567;0.7820513;0.2616353,-0.8183154;0.8409361;0.2276828,-0.8508058;0.8041221;0.1698352,-0.402738;0.7672642;0.3869794,-0.3515876;0.7978912;0.3255308,-0.3578733;0.7462171;0.2703261,-1.190284;0.0422982;0.07743984,-1.255742;0.05667877;0.0285129,-0.2581863;0.0282433;-0.1140291,-0.1967047;0.04976296;-0.1650429,-0.6273086;0;0.005332003
13,-0.5364811;1.550115;0.2621187,-0.5676644;1.584046;0.2266233,-0.5081271;1.579531;0.2207137,-0.6228855;1.567023;0.1401762,-0.4740422;1.555736;0.1254024,-0.7635928;1.389796;0.08084967,-0.3973687;1.344468;0.05502705,-0.8802122;1.088243;-0.009912321,-0.4453929;1.005929;0.02841518,-0.8657577;0.8872386;0.1367508,-0.4220324;0.8298982;0.2033144,-0.7512186;0.8391059;0.01740702,-0.5828227;0.8204682;0.005007399,-0.990756;0.4581246;0.1193488,-0.4683216;0.3743724;0.03337391,-1.150537;0.1562157;-0.06496123,-0.341884;0.1354351;-0.2451427,-1.24106;0.0476898;0.09549095,-0.2121095;0.04069275;-0.09899033,-0.6529336;0.9489396;0.02342794,-0.63981;1.05294;0.02177043,-0.6211154;1.168485;0.02367657,-0.5965659;1.288344;0.04588376,-0.810623;0.7770907;0.2724409,-0.8618395;0.8363063;0.2377897,-0.8940464;0.799593;0.1797201,-0.455874;0.7630199;0.370548,-0.4045946;0.7932472;0.309009,-0.4120499;0.7420778;0.2534809,-1.193038;0.04918641;0.08086168,-1.25913;0.05591208;0.03114127,-0.2595741;0.03025126;-0.1116553,-0.2033294;0.06571931;-0.1608899,-0.6670206;0;0.01120724
14,-0.582096;1.556797;0.2543847,-0.6131472;1.590628;0.2186787,-0.5536453;1.585737;0.2127117,-0.6685994;1.573251;0.1324503,-0.5198447;1.561024;0.1175328,-0.8084671;1.392631;0.07036011,-0.441565;1.349754;0.05239163,-0.9204329;1.082608;0.005718572,-0.4932001;1.012347;0.01498899,-0.9204689;0.8807201;0.1518789,-0.4750403;0.8267559;0.1803629,-0.7899533;0.8416975;0.01655094,-0.6211084;0.8242604;0.009797951,-1.021727;0.4598134;0.1321466,-0.4930633;0.382607;0.04805256,-1.148826;0.1527982;-0.06844382,-0.3477553;0.1507947;-0.2272612,-1.237462;0.04488635;0.09453224,-0.2108182;0.04551995;-0.09431671,-0.692786;0.9524811;0.02326921,-0.6804436;1.056534;0.01985287,-0.6627259;1.172249;0.02007371,-0.6397083;1.292673;0.0408176,-0.877741;0.7710791;0.2923685,-0.9249567;0.8309928;0.2534927,-0.9537926;0.7942851;0.1936741,-0.5108347;0.7512366;0.34346,-0.4587849;0.7842404;0.2840301,-0.4663064;0.7362422;0.2257473,-1.189469;0.04732591;0.0799372,-1.255633;0.05197304;0.03007592,-0.2576002;0.03390688;-0.10842,-0.2041616;0.07963395;-0.151996,-0.7055308;0;0.01317447
15,-0.6311698;1.568932;0.2505542,-0.6621001;1.602652;0.2146389,-0.6025961;1.597633;0.2088002,-0.7174287;1.584975;0.1283921,-0.5686687;1.572428;0.1137955,-0.8550428;1.399082;0.0630504,-0.4872171;1.362802;0.05290291,-0.9581174;1.08254;0.01811817,-0.5359445;1.026107;0.005174994,-0.9741038;0.8766353;0.1576519,-0.5196846;0.8270589;0.1542987,-0.823675;0.8484049;0.01593029,-0.6543694;0.8346978;0.0134811,-1.049621;0.4636465;0.1335175,-0.5142991;0.3982673;0.0666354,-1.147918;0.1490218;-0.07141647,-0.3632875;0.1723129;-0.210473,-1.236615;0.04217601;0.09149474,-0.2362438;0.05170405;-0.07970294,-0.729187;0.9614055;0.02383584,-0.719035;1.065664;0.01956552,-0.7037658;1.181725;0.01884825,-0.6836588;1.30283;0.03862685,-0.9469255;0.7639043;0.2995577,-0.9886866;0.8258997;0.2578096,-1.013706;0.7909401;0.1952867,-0.5622311;0.7348404;0.3068457,-0.5077839;0.7738977;0.2535507,-0.5125289;0.7322816;0.1902825,-1.188606;0.0443753;0.07691291,-1.254725;0.04871607;0.02696347,-0.283095;0.0435999;-0.09587693,-0.2259772;0.08912629;-0.1347405,-0.7390222;0;0.01470572
16,-0.6782845;1.585549;0.2470618,-0.7097945;1.618788;0.2112026,-0.6502789;1.614371;0.2050072,-0.7654766;1.600163;0.1253838,-0.6166875;1.58912;0.1098954,-0.8992941;1.409376;0.05686183,-0.5308169;1.380988;0.05271941,-0.9934211;1.088817;0.02223592,-0.5691403;1.044254;-0.001699997,-1.020229;0.8766069;0.1501816,-0.5503578;0.8349392;0.132303,-0.8526136;0.8588485;0.01732554,-0.6829681;0.85014;0.01563341,-1.071789;0.4683523;0.1286447,-0.5403633;0.4176547;0.09004457,-1.155771;0.1480625;-0.07386552,-0.4062676;0.1901321;-0.1943862,-1.245094;0.04174483;0.08910303,-0.2918673;0.06099778;-0.06046291,-0.7615398;0.9746424;0.02487311,-0.7543377;1.079114;0.01988713,-0.7421381;1.195529;0.01826533,-0.7252954;1.317296;0.03700653,-1.004986;0.7585925;0.2895533,-1.042895;0.8224959;0.2470143,-1.063319;0.7900676;0.1815277,-0.6013507;0.7274386;0.2716889,-0.5442179;0.7724363;0.2265071,-0.5435581;0.7371995;0.1593118,-1.197057;0.04376334;0.07458906,-1.263087;0.0482769;0.02453824,-0.3388792;0.05646437;-0.07754062,-0.2775646;0.0969488;-0.1155804,-0.7677909;0;0.01647949
17,-0.7284376;1.604249;0.2436554,-0.7607353;1.636663;0.2077413,-0.7012122;1.633079;0.2010969,-0.816825;1.616373;0.1225678,-0.6680171;1.607414;0.1059569,-0.9453076;1.417957;0.05350658,-0.5762498;1.402621;0.05117932,-1.028698;1.094015;0.02672888,-0.5975233;1.065862;-0.008762255,-1.063278;0.8733944;0.137421,-0.5731108;0.8480611;0.1099349,-0.8789759;0.8703359;0.01690347,-0.7091321;0.8670135;0.01748203,-1.079449;0.4681871;0.1218033,-0.5668827;0.438161;0.1111158,-1.159488;0.1438943;-0.07587524,-0.4615484;0.1970936;-0.1742616,-1.248548;0.03710788;0.08723895,-0.3455967;0.07601571;-0.03477593,-0.7917306;0.9889527;0.02573109,-0.7878965;1.093597;0.02064863,-0.7797859;1.210359;0.01847296,-0.7677378;1.332851;0.03615288,-1.055178;0.7482369;0.2710405,-1.091498;0.8135843;0.2293161,-1.106363;0.7843896;0.1608769,-0.6291193;0.7268924;0.2354984,-0.5708644;0.7775685;0.1985036,-0.5644155;0.7485555;0.1286902,-1.200525;0.03929687;0.07269992,-1.2666;0.04378724;0.02270593,-0.3934277;0.07164723;-0.04945312,-0.3325967;0.106463;-0.09341832,-0.794054;0;0.01719278
18,-0.7748668;1.621804;0.242394,-0.8076867;1.653462;0.2062802,-0.7481524;1.650508;0.1994285,-0.8638731;1.631634;0.121552,-0.7150375;1.624248;0.1044229,-0.9875522;1.426248;0.05257269,-0.6183961;1.422434;0.05092365,-1.061467;1.099999;0.03090671,-0.6254797;1.086784;-0.01521547,-1.09978;0.8723893;0.1249686,-0.595211;0.8630473;0.09036931,-0.903801;0.8823424;0.01540086,-0.7339631;0.8837597;0.0187703,-1.085659;0.4699715;0.1143706,-0.5968955;0.4550461;0.1204251,-1.163473;0.1411731;-0.07664089,-0.5165021;0.1953521;-0.1566039,-1.2522;0.03376514;0.08636837,-0.3946289;0.08448279;-0.0141022,-0.8200688;1.003295;0.02631158,-0.8192071;1.108024;0.02161021,-0.8147701;1.224983;0.01942257,-0.8070506;1.347894;0.03660838,-1.093021;0.7389943;0.2504447,-1.129497;0.8061503;0.2118456,-1.141534;0.7811701;0.1412174,-0.6511346;0.730593;0.2040066,-0.5933858;0.785682;0.173013,-0.5840942;0.7626226;0.1013247,-1.204187;0.03615463;0.0718296,-1.270283;0.04055065;0.0218549,-0.4433649;0.08002096;-0.02538122,-0.3847152;0.1090102;-0.07603033,-0.818882;0;0.0170856
19,-0.8136012;1.636853;0.240775,-0.8468636;1.667919;0.2045514,-0.787314;1.665614;0.1975843,-0.9029765;1.644949;0.1200767,-0.7541026;1.639186;0.102659,-1.022999;1.435398;0.05003194,-0.6540967;1.438258;0.04945075,-1.090783;1.108021;0.02995655,-0.6517407;1.104072;-0.02143355,-1.12985;0.8758615;0.1117934,-0.6156501;0.8773212;0.07553865,-0.9277983;0.8942266;0.01308991,-0.7580364;0.8991463;0.01696141,-1.095888;0.4749086;0.1070877,-0.6318974;0.4679644;0.1222601,-1.172504;0.1415036;-0.07626987,-0.5697169;0.1922391;-0.1437441,-1.2613;0.03417665;0.08670413,-0.449274;0.08371139;0.001537856,-0.8466246;1.016827;0.02490288,-0.8479214;1.121569;0.02060311,-0.8459411;1.238598;0.01856861,-0.8409157;1.36167;0.0356031,-1.120513;0.7353275;0.2290417,-1.158115;0.8041745;0.1947415,-1.170314;0.7832904;0.1228229,-0.6585162;0.7428349;0.192419,-0.6050683;0.7998117;0.1573861,-0.6005888;0.7772663;0.08507493,-1.213283;0.03653485;0.07217479,-1.279366;0.04093999;0.02218347,-0.4983738;0.08062059;-0.00856084,-0.4397405;0.1047198;-0.06172929,-0.8429174;0;0.01502569
