Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,-0.2224357;1.600824;1.01191,-0.2615903;1.617349;0.9721925,-0.2034336;1.612621;0.9582127,-0.3271979;1.566436;0.9096168,-0.181806;1.554615;0.8746672,-0.4259253;1.45101;0.9550188,-0.1281011;1.319093;0.7956669,-0.3685994;1.435289;1.25158,0.03700522;1.122396;0.974063,-0.161086;1.476868;1.383228,0.004508078;1.256316;1.181745,-0.4543002;0.8529213;0.9706957,-0.3010922;0.809315;0.9116695,-0.4880248;0.4427596;1.179375,-0.3276654;0.4403281;1.187458,-0.4836756;0.4624835;0.7917657,-0.4399418;0.08446771;1.080657,-0.466014;0.2651663;0.6832808,-0.4441294;-0.04922783;1.254274,-0.3557076;0.9463359;0.9131383,-0.3418835;1.045467;0.881946,-0.3259577;1.159351;0.8600218,-0.3034256;1.28149;0.8660579,-0.01659697;1.462327;1.437333,-0.05864131;1.520094;1.404558,-0.1103232;1.519769;1.460111,-0.06926778;1.358137;1.272332,0.002943039;1.35226;1.241836,0.01741278;1.287014;1.277765,-0.4309024;0.2977337;0.698409,-0.5104702;0.3157497;0.6832471,-0.4808546;-0.03572816;1.222789,-0.4000501;-0.03634703;1.205019,-0.3776962;0;0.9411825
11,-0.2238041;1.632106;1.058276,-0.2621393;1.648222;1.017604,-0.2037075;1.643377;1.004866,-0.3264422;1.596668;0.9542037,-0.1803626;1.584556;0.9223594,-0.4303656;1.489181;0.9904652,-0.1213633;1.350868;0.8610926,-0.358921;1.515198;1.277711,0.03739724;1.199805;1.079835,-0.1887855;1.592986;1.442406,-0.02706903;1.376424;1.243457,-0.474972;0.8959512;1.041257,-0.3266614;0.8430293;0.9775273,-0.496622;0.572526;1.369654,-0.3144459;0.4399035;1.201708,-0.5242883;0.4746453;0.995084,-0.4427491;0.09290797;1.084314,-0.5479616;0.2545474;0.9658043,-0.44813;-0.04124957;1.257795,-0.3752687;0.9822829;0.9751836,-0.3584397;1.079397;0.939454,-0.3380822;1.191722;0.9135195,-0.3102025;1.312864;0.9166033,-0.06000474;1.59732;1.528503,-0.09852648;1.648234;1.482647,-0.1613876;1.645411;1.525047,-0.1149156;1.490366;1.301048,-0.04013523;1.483511;1.277814,-0.0244768;1.430302;1.329592,-0.507316;0.283868;0.9625525,-0.5857942;0.3082997;0.9511614,-0.4847899;-0.02708966;1.226524,-0.4040779;-0.02878749;1.208408,-0.4008166;0;1.009392
12,-0.2141369;1.678732;1.120498,-0.251878;1.694217;1.079032,-0.1931354;1.690224;1.067484,-0.3141146;1.641619;1.014438,-0.1672579;1.631637;0.985568,-0.4193961;1.537314;1.043986,-0.1000897;1.412794;0.9380716,-0.3351625;1.606945;1.314989,0.05395895;1.346514;1.191448,-0.2381009;1.71636;1.516804,-0.07288343;1.533093;1.297378,-0.4883774;0.9575465;1.119808,-0.344499;0.8898647;1.060004,-0.5027107;0.7312021;1.521653,-0.3226212;0.4543928;1.211008,-0.5903219;0.5141569;1.212033,-0.4433243;0.1089742;1.081525,-0.6756518;0.3236137;1.284475,-0.446153;-0.02919459;1.247649,-0.3801648;1.032858;1.053643,-0.3552797;1.127387;1.015748,-0.3287738;1.237602;0.9865258,-0.2980321;1.358082;0.9852208,-0.1497402;1.74001;1.641899,-0.1741783;1.783868;1.581417,-0.2474297;1.775148;1.599177,-0.1891198;1.634242;1.313951,-0.1114931;1.639393;1.302705,-0.09542862;1.603193;1.367425,-0.6294509;0.33451;1.268072,-0.699271;0.3734311;1.245805,-0.4832513;-0.01491255;1.216956,-0.4027962;-0.01646024;1.197719,-0.4164381;0;1.089906
13,-0.1977212;1.725153;1.189804,-0.2352365;1.741074;1.148298,-0.1764994;1.736651;1.136879,-0.2977315;1.689185;1.083381,-0.1508888;1.678128;1.054834,-0.4034677;1.58256;1.110899,-0.08003196;1.470603;1.013313,-0.3353381;1.665825;1.381812,0.07142153;1.425318;1.271564,-0.2795938;1.782592;1.594838,-0.08471248;1.593882;1.368158,-0.4954982;1.017613;1.1853,-0.3523365;0.9376823;1.140868,-0.5236986;0.837182;1.609052,-0.3494076;0.4956681;1.273275,-0.6195947;0.5719781;1.34237,-0.438615;0.1502716;1.120329,-0.7280146;0.416648;1.454494,-0.4395099;-0.0007295609;1.255727,-0.3757985;1.082825;1.128917,-0.3417864;1.174739;1.091688,-0.3098946;1.283312;1.061711,-0.2791303;1.40374;1.058133,-0.2174374;1.814625;1.733135,-0.2332404;1.85558;1.667929,-0.3077598;1.841992;1.67234,-0.2128062;1.680766;1.375888,-0.13561;1.694957;1.371613,-0.1211126;1.659227;1.436961,-0.6809224;0.417311;1.437052,-0.7453264;0.4581981;1.404405,-0.476694;0.01434571;1.225521,-0.3962004;0.01425219;1.206383,-0.4239172;0;1.163084
14,-0.1910389;1.775689;1.247129,-0.2285645;1.792961;1.206176,-0.1700673;1.787246;1.194117,-0.292936;1.743304;1.141347,-0.1466931;1.729017;1.1112,-0.3997546;1.629929;1.174852,-0.07561412;1.529668;1.069404,-0.3582948;1.726743;1.445784,0.08047587;1.46488;1.324646,-0.3274797;1.852106;1.658989,-0.09122291;1.614589;1.425784,-0.488019;1.068135;1.242388,-0.3443846;0.9873008;1.201239,-0.5514482;0.89444;1.665146,-0.365303;0.5411997;1.317311,-0.6228096;0.6451682;1.37632,-0.4329667;0.1828916;1.184323,-0.72245;0.4851183;1.489707,-0.4185829;0.02886844;1.272508,-0.3661776;1.132766;1.190071,-0.3310975;1.224771;1.154079,-0.3000003;1.333518;1.123895,-0.2720251;1.454548;1.118328,-0.2821407;1.893371;1.801318,-0.2936625;1.930718;1.733117,-0.3672277;1.912307;1.730574,-0.2249161;1.692461;1.434647,-0.1487014;1.7117;1.434965,-0.1345011;1.671696;1.497856,-0.675616;0.4880029;1.471803,-0.7422417;0.5255973;1.43966,-0.4605302;0.04695809;1.251639,-0.3862086;0.04392314;1.215409,-0.4162017;0;1.221813
15,-0.1962043;1.848018;1.313816,-0.2332735;1.866066;1.272782,-0.1746641;1.860451;1.261232,-0.2970527;1.817659;1.206441,-0.1505292;1.803621;1.177565,-0.3982018;1.70235;1.256152,-0.08565813;1.605331;1.118761,-0.3899513;1.804946;1.527939,0.08541197;1.516001;1.360801,-0.3844264;1.933906;1.741154,-0.08676523;1.656096;1.474161,-0.4678329;1.130198;1.316719,-0.3256464;1.056473;1.260098,-0.5317375;0.9115645;1.718008,-0.3715028;0.5973774;1.266813,-0.5717579;0.7724901;1.357861,-0.4448673;0.218228;1.227923,-0.6639841;0.5811269;1.419294,-0.4889077;0.01207805;1.24615,-0.3530003;1.201404;1.257534,-0.3239595;1.295793;1.222344,-0.2985753;1.406039;1.192258,-0.2742077;1.527785;1.185456,-0.3522575;1.980666;1.885357,-0.3578199;2.015429;1.815075,-0.4307596;1.9963;1.806641,-0.2212275;1.730751;1.493216,-0.1453301;1.751202;1.492702,-0.128544;1.706661;1.551791,-0.61685;0.591695;1.405545,-0.6847882;0.6327819;1.381426,-0.5201694;0.05135059;1.244504,-0.446446;0.04694259;1.207208,-0.3967395;0;1.288409
16,-0.1914569;1.92132;1.363265,-0.2294966;1.93839;1.322704,-0.1710784;1.933114;1.310075,-0.2941306;1.88838;1.25841,-0.1480854;1.875192;1.226837,-0.3879748;1.775576;1.324291,-0.09704125;1.673886;1.148548,-0.4029612;1.876038;1.597283,0.09087992;1.563413;1.37143,-0.4143753;2.001179;1.81253,-0.06878382;1.702179;1.503239,-0.4489044;1.196246;1.38159,-0.3133722;1.126773;1.306338,-0.4722116;0.9427155;1.766423,-0.3741838;0.6696803;1.289465,-0.5049043;0.9062697;1.381388,-0.4516214;0.2895653;1.276618,-0.5911735;0.7013506;1.359305,-0.5602294;0.09426343;1.246127,-0.3430709;1.27118;1.311278,-0.319495;1.366878;1.275541,-0.2982078;1.477995;1.24548,-0.2742864;1.59983;1.238695,-0.3825795;2.046972;1.957125,-0.3893275;2.082426;1.887295,-0.4618356;2.06167;1.878988,-0.1972216;1.78138;1.538558,-0.1207337;1.798444;1.532445,-0.1011209;1.749609;1.587105,-0.5441052;0.7179081;1.353582,-0.61294;0.7634115;1.344824,-0.5775663;0.1410094;1.252175,-0.5011442;0.1208221;1.227728,-0.3811382;0;1.343964
17,-0.1868582;1.985399;1.405005,-0.2243789;2.002143;1.363829,-0.165767;1.997036;1.352058,-0.2878995;1.951602;1.298844,-0.1413697;1.938834;1.269417,-0.3787165;1.840117;1.37597,-0.1111971;1.73688;1.168476,-0.403674;1.919935;1.657783,0.09477183;1.614404;1.369408,-0.4329363;2.030668;1.879151,-0.05168968;1.753468;1.515465,-0.4354718;1.262134;1.439531,-0.3126064;1.19118;1.346107,-0.4407349;0.9651189;1.792619,-0.3244334;0.7358899;1.420185,-0.5070128;1.000945;1.411866,-0.4614512;0.3784698;1.355951,-0.5898606;0.8086402;1.328632,-0.5927051;0.1966159;1.346552,-0.3387155;1.33601;1.356223,-0.3183429;1.431792;1.318781,-0.2990836;1.543144;1.288228,-0.2739886;1.664746;1.281492,-0.4075383;2.066054;2.027874,-0.4135381;2.106639;1.960823,-0.4848527;2.083872;1.94845,-0.1730508;1.836085;1.565089,-0.09661981;1.850229;1.553377,-0.07485306;1.797938;1.603865,-0.5432304;0.8272907;1.328282,-0.6131101;0.8714997;1.335201,-0.6041512;0.245134;1.35266,-0.5342485;0.216017;1.319324,-0.374039;0;1.392819
18,-0.1825381;2.048764;1.460465,-0.2186543;2.06607;1.418278,-0.1597053;2.060906;1.40836,-0.2801705;2.016434;1.350718,-0.1327981;2.003524;1.325925,-0.3707102;1.901952;1.436091,-0.1232655;1.805623;1.204933,-0.431846;1.939111;1.726907,0.1041203;1.684697;1.380567,-0.4609201;2.013472;1.963015,-0.03479344;1.825587;1.532142,-0.4217215;1.32596;1.49751,-0.3093636;1.255418;1.391407,-0.441386;0.9894329;1.812597,-0.2684613;0.812228;1.51317,-0.5666098;1.044193;1.449322,-0.4539437;0.4766902;1.452675,-0.669507;0.8688269;1.350217,-0.562923;0.2878634;1.503371,-0.3316681;1.400352;1.407422,-0.3131755;1.496741;1.370569,-0.2952899;1.608579;1.340966,-0.2698933;1.730146;1.334765,-0.4363039;2.022009;2.11578,-0.4424382;2.073836;2.056999,-0.5135144;2.053073;2.040436,-0.1528994;1.906911;1.590912,-0.07811984;1.922236;1.572147,-0.05088151;1.871381;1.621433,-0.6222893;0.8855987;1.346822,-0.6882726;0.9306359;1.369257,-0.5758084;0.335963;1.509906,-0.5203172;0.308014;1.45527,-0.3655425;0;1.444458
19,-0.1745564;2.115031;1.523108,-0.2099307;2.132561;1.480388,-0.1507814;2.127723;1.471559,-0.2699323;2.083272;1.411231,-0.122059;2.071177;1.389158,-0.3620566;1.9631;1.503983,-0.1215345;1.883577;1.263427,-0.4937218;1.89636;1.780336,0.1413979;1.794156;1.392766,-0.4566888;1.909161;2.02648,0.004181385;1.933017;1.547723,-0.401936;1.383925;1.558905,-0.2988092;1.320506;1.439737,-0.429623;1.030968;1.854831,-0.2772923;0.871137;1.54231,-0.6678616;1.015704;1.548794,-0.4672555;0.5326831;1.545774,-0.8335778;0.8629879;1.53734,-0.5327657;0.341022;1.639691,-0.3173761;1.464014;1.468379,-0.3003275;1.562327;1.436208,-0.2839375;1.674922;1.408683,-0.2594117;1.796563;1.400689,-0.3864133;1.881789;2.16186,-0.4147758;1.945304;2.125249,-0.4855354;1.917965;2.12353,-0.1144036;2.008183;1.613328,-0.04263592;2.027894;1.588034,-0.008007705;1.980917;1.636524,-0.7895265;0.8656781;1.513369,-0.8308433;0.9296805;1.546264,-0.5472626;0.388344;1.648223,-0.5121431;0.3605852;1.578642,-0.3503726;0;1.499321
