Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,0.8894504;1.623259;1.019016,0.8551652;1.647771;0.9789249,0.9149305;1.650633;0.9744622,0.805399;1.612379;0.8947642,0.9548123;1.619535;0.8836074,0.6792201;1.432855;0.8834973,1.035067;1.400804;0.7892717,0.5684991;1.11797;0.8418761,1.147533;1.102712;0.7191541,0.6893314;0.9710764;1.002946,1.125305;0.9809279;0.9354796,0.7529732;0.8747271;0.8406555,0.9094389;0.8738123;0.7745047,0.7711345;0.4489302;1.017529,0.9553448;0.4222898;0.857792,0.5543987;0.3767321;0.7037425,0.8410783;0.1209261;0.6415235,0.4350048;0.1944649;0.7012056,0.9524632;0.0004665852;0.7769834,0.8343944;0.9946873;0.813457,0.8331466;1.099336;0.8072783,0.8349053;1.216339;0.8039515,0.8458553;1.339232;0.8194271,0.844927;0.947203;1.03887,0.7753136;0.9620589;1.07605,0.7393444;0.898937;1.054161,1.019354;0.923932;1.043115,1.090349;0.9614261;1.041387,1.128804;0.9069909;1.00512,0.4760663;0.2066436;0.6749765,0.4187829;0.2598032;0.7028722,0.9028436;0.002737939;0.769563,0.9607719;0.01742232;0.7123426,0.8312061;0;0.8075801
11,0.9673476;1.629048;1.092838,0.9338049;1.653879;1.052318,0.9936453;1.656436;1.04877,0.8851334;1.61904;0.9672906,1.034734;1.625432;0.9584229,0.7602636;1.437729;0.9422468,1.12203;1.407591;0.8746711,0.6430124;1.129663;0.8822805,1.243784;1.108259;0.8289077,0.7472058;0.9737802;1.046494,1.199577;1.012783;1.054855,0.8188686;0.8866944;0.9121611,0.974876;0.8754716;0.845874,0.8949511;0.4830943;1.122483,0.9713447;0.4153765;0.8807556,0.6865923;0.3204616;0.8382541,0.8392583;0.134224;0.6480423,0.5999569;0.1280956;0.8929201,0.9482336;0.009927452;0.7765204,0.9081395;1.000998;0.8852335,0.912739;1.105566;0.8792815,0.91837;1.222448;0.8760179,0.9297195;1.345289;0.8916136,0.8983099;0.9489219;1.09768,0.8246413;0.9595039;1.127846,0.7928331;0.8980819;1.096656,1.083208;0.9729099;1.159392,1.156616;1.005471;1.159352,1.193416;0.9455597;1.130827,0.6383301;0.1388122;0.8623425,0.5728602;0.187649;0.8769769,0.8986252;0.01209587;0.7689954,0.9566455;0.02768499;0.7121087,0.8968723;0;0.8790175
12,1.04481;1.643683;1.169822,1.011835;1.668772;1.128994,1.071721;1.671254;1.126241,0.9642255;1.634441;1.043164,1.113939;1.640646;1.036279,0.8425205;1.451431;1.005834,1.207727;1.422896;0.9627786,0.71383;1.154106;0.929541,1.338766;1.12536;0.9395189,0.7970104;0.9903819;1.098056,1.271776;1.056662;1.169552,0.8876943;0.9075952;0.9922654,1.041234;0.8867326;0.9226332,0.9994984;0.5169165;1.210868,0.9916217;0.4284691;0.9014214,0.8231829;0.2643498;0.9747072,0.8408618;0.1603128;0.6647515,0.7738206;0.08157676;1.082745,0.9422625;0.02677435;0.7781068,0.9832269;1.016161;0.9631695,0.9930239;1.120353;0.9569211,1.002023;1.237013;0.9532468,1.013583;1.359892;0.9683785,0.9369131;0.9562982;1.171104,0.8599086;0.9693173;1.189808,0.8308815;0.9107274;1.151312,1.145256;1.028003;1.26563,1.219188;1.05908;1.269789,1.256868;0.9962847;1.249933,0.8093466;0.0902589;1.048323,0.736121;0.128973;1.053294,0.8927709;0.02964437;0.7700659,0.9516196;0.04688984;0.714524,0.9644641;0;0.9574493
13,1.119375;1.661574;1.250179,1.086598;1.687088;1.209457,1.146494;1.689692;1.207079,1.039537;1.653691;1.122957,1.189278;1.660199;1.117012,0.9219561;1.469481;1.0767,1.288726;1.441443;1.052983,0.7860321;1.183148;0.9809451,1.427229;1.147278;1.050089,0.8497087;1.012854;1.151435,1.338787;1.100092;1.278285,0.9613219;0.9295546;1.076216,1.112879;0.9033736;1.004083,1.087334;0.5409062;1.29067,1.017297;0.4594136;0.9223497,0.969313;0.2125637;1.120637,0.8449342;0.1966726;0.6945183,0.9573817;0.05414271;1.269938,0.9343466;0.04573822;0.7812755,1.060043;1.034747;1.045424,1.072628;1.138622;1.038889,1.083223;1.255133;1.034782,1.094204;1.378139;1.049303,0.9748529;0.9672828;1.242718,0.8967485;0.9843119;1.250384,0.8706672;0.929206;1.205214,1.203923;1.075076;1.363406,1.276417;1.108431;1.372409,1.317173;1.045421;1.361187,0.9905289;0.06130612;1.232893,0.911013;0.08501458;1.232097,0.8851137;0.05187666;0.7734807,0.9451705;0.07259929;0.7204782,1.037101;0;1.04015
14,1.18663;1.67892;1.332713,1.153931;1.705172;1.292398,1.213835;1.707597;1.290038,1.106723;1.673271;1.205415,1.256485;1.679334;1.199515,0.9931905;1.485723;1.153311,1.361031;1.461414;1.14468,0.8624697;1.205197;1.037389,1.502907;1.169359;1.158121,0.9169472;1.033146;1.209297,1.39648;1.13588;1.380999,1.041213;0.9456727;1.160118,1.193875;0.9213127;1.089698,1.161941;0.5476938;1.360005,1.053511;0.5020307;0.9577243,1.119175;0.1738656;1.264755,0.8679502;0.2376882;0.7424585,1.140008;0.04486108;1.439309,0.931266;0.05595291;0.7856506,1.139082;1.05202;1.1306,1.150462;1.156039;1.124138,1.159459;1.272666;1.119556,1.167885;1.395989;1.133058,1.029073;0.9813831;1.313311,0.9506545;0.9986179;1.311718,0.9306245;0.9463971;1.260444,1.255547;1.111498;1.455851,1.326134;1.147481;1.468951,1.369296;1.085215;1.464801,1.17085;0.05178076;1.40028,1.088196;0.0589323;1.398658,0.8838154;0.07212603;0.78262,0.9457828;0.09520525;0.7328917,1.117544;0;1.124908
15,1.252171;1.689384;1.416918,1.21965;1.716529;1.377054,1.279571;1.718386;1.374588,1.171933;1.686335;1.28974,1.321735;1.690976;1.283577,1.061418;1.495708;1.233348,1.429778;1.47548;1.235924,0.9358308;1.220776;1.100891,1.572277;1.184329;1.262028,0.9846923;1.050792;1.276503,1.452692;1.159529;1.479299,1.124122;0.9525943;1.241223,1.27922;0.9339971;1.174462,1.238314;0.5472877;1.429912,1.111286;0.5333666;1.018866,1.26376;0.1613078;1.397959,0.9133281;0.2875473;0.7929575,1.312991;0.06211609;1.585833,0.9163566;0.07960069;0.776916,1.219257;1.062362;1.215531,1.227617;1.166728;1.210168,1.233581;1.283555;1.205708,1.238762;1.407155;1.21829,1.084235;0.9950266;1.390748,1.006476;1.012434;1.380775,0.9926227;0.962184;1.325636,1.307754;1.134053;1.545657,1.376449;1.17229;1.562021,1.421259;1.111065;1.562917,1.340981;0.06948894;1.54479,1.258452;0.06100702;1.546346,0.8775918;0.1100625;0.7864912,0.94274;0.1285797;0.7389693,1.201671;0;1.207842
16,1.322433;1.689862;1.499452,1.289961;1.717338;1.459775,1.349884;1.718764;1.457088,1.241699;1.687699;1.372571,1.391506;1.691266;1.365854,1.132351;1.494575;1.313437,1.50079;1.477713;1.321067,1.011141;1.223359;1.170618,1.642743;1.186918;1.355352,1.058914;1.05858;1.351414,1.517557;1.165419;1.569802,1.203522;0.9505433;1.317482,1.360404;0.935954;1.253971,1.323246;0.5444484;1.500977,1.186742;0.5362621;1.102298,1.393242;0.1627394;1.507895,0.9736962;0.3392429;0.8445303,1.463198;0.08841735;1.70065,0.919101;0.1374716;0.7907833,1.297206;1.062443;1.296,1.303822;1.167007;1.292314,1.307944;1.283942;1.288701,1.311151;1.407621;1.301159,1.151541;1.003691;1.471738,1.074454;1.020666;1.456957,1.064256;0.9701698;1.401248,1.370961;1.136422;1.630862,1.43783;1.176857;1.649372,1.484334;1.116997;1.652749,1.488526;0.09715807;1.658172,1.408727;0.07501525;1.663391,0.8912546;0.1741195;0.8108786,0.9573339;0.1850308;0.7622991,1.281963;0;1.285726
17,1.399094;1.680595;1.5794,1.366522;1.707915;1.539697,1.426437;1.709227;1.536784,1.317891;1.677898;1.452828,1.467678;1.681177;1.445544,1.208301;1.484238;1.392678,1.576689;1.468833;1.400284,1.087702;1.213599;1.248505,1.71542;1.175796;1.434617,1.135905;1.052969;1.432885,1.592155;1.14931;1.649621,1.281047;0.9404657;1.395953,1.438478;0.9264776;1.333679,1.410345;0.5262938;1.552991,1.263148;0.5200381;1.20336,1.508768;0.1527438;1.590703,1.045793;0.3891242;0.9096475,1.578496;0.08459198;1.785837,0.9740523;0.2002472;0.8345309,1.374392;1.05275;1.375008,1.380604;1.157338;1.371297,1.384335;1.274291;1.367861,1.387206;1.397936;1.380735,1.227315;1.000525;1.555214,1.150443;1.017591;1.539446,1.140338;0.965791;1.484931,1.445892;1.116398;1.709482,1.511899;1.157748;1.729033,1.559525;1.098732;1.73151,1.604383;0.0958125;1.744289,1.526862;0.06631047;1.74666,0.94908;0.2374766;0.8571733,1.017877;0.2461661;0.8120403,1.359763;0;1.364816
18,1.476308;1.664542;1.656081,1.443607;1.691717;1.616384,1.503511;1.692911;1.613199,1.394541;1.661343;1.529885,1.544299;1.66433;1.521921,1.28492;1.467894;1.469653,1.65349;1.45399;1.474472,1.161113;1.194111;1.334175,1.788404;1.157054;1.498193,1.211562;1.035846;1.519994,1.672778;1.115111;1.714974,1.358819;0.925184;1.476359,1.516452;0.9097963;1.414931,1.489116;0.4997501;1.59861,1.34917;0.4914695;1.31525,1.602752;0.1318552;1.647489,1.139069;0.4322309;0.9943185,1.649178;0.03826213;1.839164,1.064646;0.2615129;0.8849241,1.452016;1.03703;1.452603,1.458075;1.141527;1.446713,1.461595;1.258456;1.442338,1.46412;1.382046;1.455797,1.305596;0.9855313;1.641223,1.22864;1.003701;1.627202,1.215819;0.9503588;1.574786,1.528656;1.079013;1.778105,1.595257;1.119535;1.797373,1.642985;1.060582;1.795396,1.679686;0.05336922;1.80224,1.60161;0.02687287;1.792875,1.039715;0.2964557;0.9109966,1.112797;0.3072439;0.8737393,1.437635;0;1.445645
19,1.553243;1.644614;1.730258,1.520303;1.67181;1.690774,1.580183;1.672869;1.687136,1.470519;1.641435;1.604686,1.62022;1.644082;1.59559,1.360509;1.447715;1.546055,1.729404;1.435465;1.543311,1.231911;1.167562;1.428819,1.859959;1.134764;1.550763,1.289492;1.012185;1.615002,1.758297;1.06884;1.768573,1.432284;0.9081144;1.551342,1.590331;0.889429;1.491926,1.567185;0.4804347;1.66001,1.450588;0.4544372;1.427344,1.680496;0.1104157;1.689933,1.243645;0.4629111;1.099089,1.69543;-0.02486688;1.859083,1.180922;0.3090259;0.9604771,1.527076;1.01826;1.526002,1.534176;1.122581;1.518406,1.538099;1.239474;1.513456,1.540257;1.362989;1.527651,1.387511;0.9661132;1.734752,1.31031;0.9847528;1.722856,1.294768;0.9292526;1.673505,1.618478;1.029663;1.83911,1.686616;1.068571;1.856211,1.733541;1.009605;1.847358,1.730601;-0.009783983;1.826558,1.649659;-0.01788938;1.810182,1.153555;0.3381929;0.9908516,1.227336;0.3577948;0.9589519,1.511307;0;1.521634
20,1.63;1.627332;1.805712,1.596808;1.654539;1.766447,1.656654;1.655265;1.762203,1.546002;1.624073;1.680991,1.695615;1.625887;1.670382,1.434424;1.429418;1.627479,1.803285;1.420003;1.610139,1.300978;1.141549;1.536602,1.925452;1.114305;1.600595,1.369136;0.9901244;1.722469,1.846301;1.019105;1.816914,1.503575;0.892745;1.621454,1.66212;0.871888;1.564124,1.631407;0.460786;1.721391,1.572873;0.4198629;1.539126,1.735242;0.08724016;1.703207,1.358889;0.4776072;1.220496,1.73893;-0.02489883;1.882815,1.324278;0.3342478;1.061651,1.600128;1.001594;1.597184,1.608325;1.10585;1.589788,1.61259;1.22276;1.585595,1.614472;1.346122;1.601094,1.472588;0.9506427;1.839983,1.394958;0.968961;1.830653,1.376961;0.9107425;1.785442,1.713909;0.9730048;1.896956,1.783351;1.010937;1.910666,1.829243;0.9533147;1.892475,1.77344;-0.02171737;1.846465,1.691233;-0.01812583;1.835761,1.292107;0.354416;1.094523,1.362067;0.3896394;1.067872,1.582848;0;1.592789
21,1.703372;1.615227;1.876941,1.669704;1.642015;1.837794,1.729499;1.642822;1.832901,1.618047;1.610684;1.753164,1.767534;1.6127;1.740932,1.504434;1.416637;1.707233,1.872068;1.407027;1.670699,1.369731;1.120455;1.648861,1.982804;1.097196;1.641085,1.45046;0.9757161;1.835021,1.929973;0.9772203;1.853068,1.574702;0.8798335;1.688468,1.733603;0.8602285;1.631686,1.695346;0.4523914;1.813589,1.708361;0.399818;1.649056,1.757738;0.08213693;1.715265,1.481473;0.4682119;1.341659,1.759078;-0.02916688;1.9026,1.490225;0.3283556;1.175948,1.670452;0.9894471;1.664462,1.677947;1.093768;1.657251,1.681683;1.210721;1.6538,1.6838;1.333904;1.67064,1.562179;0.9437587;1.947128,1.484088;0.9618385;1.942235,1.462802;0.9007736;1.902546,1.809401;0.9230719;1.94575,1.880252;0.960107;1.953336,1.922965;0.904713;1.923936,1.794641;-0.02451795;1.867443,1.712765;-0.02129906;1.854349,1.451938;0.3402665;1.20619,1.515641;0.38964;1.18749,1.654152;0;1.660077
22,1.77777;1.614036;1.952292,1.74352;1.640019;1.913108,1.803268;1.641543;1.907831,1.691746;1.607229;1.829105,1.841116;1.61104;1.815911,1.57546;1.415908;1.792476,1.940266;1.402056;1.734822,1.446467;1.111624;1.766407,2.038795;1.091748;1.678148,1.542374;0.9757628;1.952055,2.009218;0.953644;1.883513,1.642543;0.8776107;1.758422,1.801787;0.8594691;1.702116,1.739444;0.4413882;1.873475,1.848737;0.4048508;1.765635,1.756924;0.08779371;1.714371,1.612857;0.4348732;1.458864,1.756585;-0.02382588;1.901138,1.667694;0.2856122;1.310972,1.737498;0.988066;1.735122,1.744526;1.092459;1.728502,1.74852;1.209432;1.726238,1.752398;1.332315;1.744858,1.662317;0.9540664;2.057949,1.583837;0.9710846;2.057304,1.560575;0.9067772;2.02443,1.900106;0.8968207;1.988037,1.973393;0.9296533;1.988202,2.008095;0.8752906;1.948229,1.792396;-0.01929295;1.866219,1.71062;-0.01585269;1.852572,1.624655;0.2919641;1.336065,1.679118;0.3515961;1.318084,1.722165;0;1.730269
23,1.845201;1.623373;2.029628,1.810363;1.648949;1.990695,1.870042;1.65093;1.984828,1.758035;1.615462;1.907313,1.907233;1.620415;1.892644,1.639897;1.427933;1.881916,2.001142;1.41058;1.803451,1.524444;1.11526;1.88446,2.087425;1.103825;1.715486,1.643081;0.9943095;2.067266,2.07712;0.9526982;1.913417,1.712215;0.8831868;1.828679,1.874049;0.871632;1.778335,1.769266;0.4324324;1.909194,1.980192;0.4351799;1.883976,1.758221;0.09741586;1.713514,1.75127;0.3868877;1.57428,1.759271;-0.01560807;1.897975,1.837453;0.2167444;1.470474,1.803572;0.9974088;1.809528,1.807599;1.102007;1.803699,1.810024;1.219037;1.802274,1.814615;1.341761;1.821764,1.771663;0.985377;2.164514,1.692872;1.000303;2.168771,1.669165;0.9327006;2.143766,1.977564;0.8920703;2.025097,2.051943;0.9218059;2.019391,2.079309;0.8694907;1.971731,1.794793;-0.01097631;1.862775,1.712902;-0.007793307;1.849768,1.791974;0.22243;1.491009,1.839539;0.2834891;1.46177,1.793132;0;1.803507
