Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,-0.1411505;1.411753;1.186651,-0.1479464;1.447053;1.14092,-0.09390265;1.438243;1.165448,-0.1536958;1.432178;1.038168,-0.01858637;1.410151;1.09949,-0.3117846;1.292526;0.9807136,0.0536145;1.241487;0.9516302,-0.4022343;0.9814013;0.8736813,0.2391719;0.9962493;0.8868537,-0.3030116;0.8051218;1.019291,0.3674839;0.7926527;0.9517122,-0.1667228;0.7303475;0.8269969,-0.005057491;0.7651188;0.8659015,-0.1142493;0.3497545;1.08256,0.1162948;0.4668668;1.19641,0.07121282;0.1815988;0.7859516,0.3015466;0.1281434;1.156444,0.05989724;-0.003982604;0.8819108,0.3773142;-0.0006571412;1.300846,-0.110937;0.8656989;0.8450957,-0.1261742;0.9693065;0.8401631,-0.1343089;1.084996;0.8560887,-0.1315416;1.197313;0.9093733,-0.1784334;0.7563305;1.10968,-0.2552272;0.7781692;1.118329,-0.2855172;0.7227821;1.076234,0.3606233;0.6334274;0.9773995,0.4000546;0.6979287;1.004488,0.4336311;0.7165427;0.9390395,0.09979612;0.02569097;0.8748471,0.03683638;0.01559877;0.8217461,0.3402334;-0.008435607;1.267879,0.4071049;0.03851938;1.254882,-0.08589019;0;0.8464492
11,-0.1879798;1.395853;1.243939,-0.1861408;1.434323;1.200347,-0.1378259;1.423697;1.234299,-0.1715292;1.42679;1.097672,-0.05074196;1.400224;1.182553,-0.3333185;1.293179;1.031556,0.03307737;1.242063;1.012424,-0.4355261;0.9878879;0.9249529,0.1925902;0.9708525;1.020671,-0.3865747;0.7674043;1.030369,0.3134144;0.7675631;1.099393,-0.2039169;0.7430475;0.8615145,-0.03809759;0.7686577;0.888092,-0.1661031;0.3849335;1.150031,0.110902;0.4685341;1.205333,0.03611605;0.1602865;0.906535,0.2982486;0.1334946;1.147898,-0.002054557;-0.0170489;1.023026,0.3692431;0.002983212;1.291091,-0.1401732;0.8748206;0.8797416,-0.151706;0.979022;0.8800528,-0.1568882;1.093909;0.9019158,-0.1529376;1.203024;0.9614163,-0.2824228;0.6708477;1.107178,-0.3498134;0.7119417;1.12197,-0.3941941;0.6752591;1.072554,0.3179466;0.6066158;1.111014,0.3436338;0.6713902;1.150932,0.3883559;0.6989894;1.096201,0.04012869;0.009748697;1.018046,-0.01828608;-1.704693E-05;0.9599268,0.332376;-0.003920138;1.257692,0.4006784;0.04110992;1.24534,-0.1210073;0;0.8748033
12,-0.2436737;1.391532;1.286741,-0.2335522;1.431357;1.245569,-0.1926257;1.419401;1.287783,-0.199539;1.42701;1.147403,-0.09722286;1.397119;1.25294,-0.360325;1.297819;1.066461,0.006617725;1.24803;1.080538,-0.4733845;1;0.9576451,0.1318427;0.9561124;1.110026,-0.4710085;0.7604277;1.026356,0.2149178;0.7415681;1.205898,-0.235421;0.7551582;0.8965605,-0.06877799;0.7742939;0.9234349,-0.2334141;0.4169174;1.210417,0.09721857;0.4615422;1.21932,-0.02829501;0.1458488;1.023076,0.2956638;0.1380868;1.137803,-0.08311773;-0.02052361;1.152767,0.3610603;0.01084685;1.289143,-0.1670873;0.8841324;0.9179101,-0.1757062;0.9885728;0.9209007,-0.1795405;1.102844;0.9460237,-0.1772936;1.209959;1.009138,-0.3897472;0.636701;1.090845,-0.4433207;0.6924467;1.112555,-0.4988457;0.6708885;1.06555,0.2016671;0.5815592;1.222666,0.2259341;0.6454894;1.264773,0.2822096;0.6664378;1.218389,-0.03970204;0.004385591;1.14865,-0.09488595;-0.0072999;1.087792,0.3246919;0.003647745;1.255263,0.3939261;0.04725665;1.243001,-0.1520995;0;0.9099977
13,-0.3101684;1.395431;1.313703,-0.2927504;1.435688;1.275498,-0.260143;1.423165;1.324283,-0.2415352;1.432355;1.185065,-0.160017;1.401046;1.307026,-0.3949302;1.306484;1.084032,-0.03247607;1.252265;1.139546,-0.5063595;1.015178;0.9602333,0.06960672;0.9496365;1.174862,-0.5379918;0.7714996;1.00197,0.1020338;0.7312877;1.290597,-0.2614394;0.7626327;0.9312716,-0.09687274;0.7789676;0.9701208,-0.3082353;0.4429234;1.260685,0.0789215;0.4477043;1.238966,-0.1064743;0.136856;1.133154,0.2961286;0.143933;1.133168,-0.1856345;-0.01043278;1.272462,0.358861;0.02264756;1.294992,-0.19293;0.8903412;0.958778,-0.2004886;0.9948555;0.9620444,-0.2055171;1.109025;0.9874178,-0.2087422;1.215996;1.050734,-0.4846919;0.6336693;1.067026,-0.5306781;0.6965539;1.086515,-0.5836906;0.6862713;1.033213,0.04419947;0.5828204;1.316524,0.08306909;0.6408982;1.356086,0.1451937;0.6419305;1.312534,-0.1404057;0.0113216;1.270608,-0.189533;-0.00408119;1.205533,0.32284;0.01435715;1.260991,0.3919777;0.05796248;1.248182,-0.1791561;0;0.9506963
14,-0.3866034;1.404955;1.328302,-0.3642528;1.444515;1.291983,-0.3389992;1.433722;1.345329,-0.3003051;1.43973;1.210129,-0.237171;1.412748;1.343493,-0.4378176;1.311757;1.091899,-0.08459572;1.257758;1.189906,-0.5355773;1.028693;0.94181,0.0004675686;0.9479467;1.226218,-0.5861082;0.7863567;0.970821,-0.02438065;0.7343528;1.352244,-0.2870622;0.7650088;0.9696413,-0.1280793;0.7811033;1.027293,-0.3871306;0.4641756;1.304906,0.06339499;0.4250258;1.249696,-0.1948273;0.1331038;1.241189,0.3024548;0.1499836;1.116087,-0.3105921;0.008212447;1.376717,0.3673922;0.03021657;1.281503,-0.2217079;0.8926975;1.004051,-0.2294044;0.9972456;1.005273,-0.2377394;1.111827;1.027753,-0.2495531;1.220297;1.087394,-0.5663944;0.6427669;1.041981,-0.6118553;0.7085955;1.048978,-0.6451541;0.7042616;0.980937,-0.1202174;0.6061543;1.373221,-0.07207927;0.6539885;1.416159,-0.007674292;0.637861;1.379428,-0.2638249;0.02599198;1.381083,-0.3023193;0.007696807;1.309886,0.3312218;0.0214687;1.247777,0.3994143;0.06643903;1.234626,-0.2075708;0;0.998467
15,-0.4688497;1.418424;1.333091,-0.4432079;1.456357;1.297213,-0.4237392;1.448966;1.353483,-0.3707222;1.448316;1.223095,-0.3220506;1.429839;1.363771,-0.4848398;1.314629;1.091621,-0.1484035;1.26848;1.239342,-0.5671046;1.043162;0.9170495,-0.06957048;0.9537907;1.271766,-0.6299661;0.8040793;0.9488233,-0.1465996;0.7489509;1.391053,-0.3174084;0.7672992;1.007963,-0.1669971;0.784467;1.085035,-0.4661221;0.4806863;1.337591,0.04166797;0.415872;1.268101,-0.2924086;0.1336347;1.332328,0.2986792;0.1579061;1.133759,-0.4441673;0.029145;1.448164,0.363323;0.04414958;1.304243,-0.256938;0.8955643;1.048596,-0.265005;1.000078;1.046889,-0.2770808;1.115115;1.064904,-0.298099;1.22537;1.118421,-0.6414647;0.6645594;1.029275,-0.6832049;0.7322849;1.018318,-0.6935065;0.7249422;0.9435037,-0.2606166;0.6346759;1.392027,-0.2162652;0.6770178;1.443884,-0.1484619;0.6518357;1.420952,-0.3976061;0.04302287;1.460884,-0.4231561;0.02323401;1.384457,0.3273605;0.03411269;1.270653,0.3952997;0.07913113;1.256402,-0.2422027;0;1.046499
16,-0.5574857;1.433937;1.337116,-0.529223;1.470559;1.30185,-0.5146506;1.466042;1.359878,-0.4504768;1.460196;1.234738,-0.414046;1.448903;1.379808,-0.5381073;1.321754;1.094591,-0.2277012;1.283333;1.292675,-0.6086534;1.064005;0.8999405,-0.1442601;0.9675901;1.3252,-0.6839616;0.8310862;0.9468372,-0.2630475;0.7711539;1.42228,-0.3587965;0.7719285;1.051037,-0.2178638;0.7912135;1.143905,-0.5448114;0.4913426;1.366611,0.0299305;0.4185374;1.256276,-0.3991675;0.1336748;1.405477,0.2967377;0.1640328;1.135072,-0.5785027;0.04843813;1.494587,0.3628542;0.04925925;1.302196,-0.3044595;0.9010902;1.097128,-0.3133524;1.005472;1.093087,-0.3286427;1.120772;1.106351,-0.3576698;1.232731;1.15201,-0.7102174;0.6999891;1.037361,-0.7472492;0.7681126;1.01646,-0.7505594;0.7544793;0.9418918,-0.3816237;0.6643497;1.397946,-0.3474205;0.704803;1.458301,-0.2780033;0.6749484;1.451428,-0.5339729;0.05899984;1.515272,-0.5468397;0.03748941;1.436169,0.326776;0.03924036;1.268725,0.3947117;0.08418882;1.254238,-0.2883302;0;1.097471
17,-0.6516247;1.449333;1.342723,-0.6217449;1.485393;1.308219,-0.6106429;1.482634;1.367118,-0.5389724;1.47435;1.246259,-0.5112177;1.467453;1.393508,-0.6012524;1.330844;1.10237,-0.3204376;1.298592;1.341217,-0.655715;1.084064;0.8921131,-0.223765;0.9873194;1.383,-0.7407399;0.8585402;0.9556059,-0.3683079;0.7957923;1.450431,-0.4120757;0.7780084;1.096827,-0.2789476;0.8013645;1.199733,-0.6203471;0.491271;1.392329,0.01477733;0.4466957;1.22893,-0.5054513;0.1255906;1.453369,0.2807585;0.174574;1.152426,-0.7035661;0.05832386;1.512926,0.3548003;0.0573501;1.3034,-0.3654272;0.9086275;1.147048,-0.3768029;1.012699;1.14151,-0.3952133;1.127987;1.150089,-0.4301403;1.241591;1.186646,-0.766857;0.7346882;1.055851,-0.8041735;0.8007061;1.029428,-0.8067771;0.7812927;0.9561235,-0.4805462;0.6897884;1.403258,-0.4591566;0.7308005;1.468905,-0.3902097;0.7001785;1.477022,-0.6621177;0.06522739;1.540434,-0.6641481;0.04348361;1.46038,0.3189177;0.04652214;1.269971,0.3855484;0.09340346;1.255549,-0.3455116;0;1.14828
18,-0.7517469;1.467489;1.347275,-0.7206935;1.503023;1.313266,-0.7117984;1.501362;1.37258,-0.6356284;1.491148;1.254656,-0.6133907;1.486995;1.402941,-0.6769897;1.338556;1.111447,-0.4241777;1.316506;1.380686,-0.7038593;1.096675;0.8919803,-0.3097327;1.013364;1.433887,-0.7887946;0.8762883;0.9715895,-0.4617002;0.8197224;1.473017,-0.4764269;0.7870119;1.144793,-0.3502283;0.8173959;1.254378,-0.689755;0.4772333;1.412085,-0.02993542;0.4859836;1.232131,-0.6046139;0.103675;1.474167,0.2324229;0.2038444;1.185071,-0.8120554;0.04058933;1.500608,0.3233857;0.08312076;1.302856,-0.4388296;0.9200336;1.196283,-0.4540688;1.023443;1.188196,-0.4759817;1.138398;1.191185,-0.5153965;1.253247;1.217985,-0.816138;0.7629223;1.083263,-0.8542529;0.8240572;1.047783,-0.8518656;0.796784;0.9770175,-0.5607166;0.7078113;1.411933,-0.5525;0.7522961;1.478285,-0.4852482;0.7245749;1.499872,-0.7747219;0.04408062;1.53402,-0.7660218;0.02823007;1.453035,0.2873537;0.07186449;1.26973,0.3498693;0.1244944;1.256793,-0.4133276;0;1.199585
19,-0.8578389;1.483315;1.353164,-0.8259026;1.518121;1.31922,-0.8184387;1.517616;1.378751,-0.7394788;1.504953;1.262919,-0.7208194;1.50369;1.411748,-0.7643549;1.340652;1.123851,-0.5350564;1.333563;1.414074,-0.7553633;1.095775;0.9061252,-0.4000774;1.040074;1.473747,-0.832867;0.8774731;0.9981005,-0.5421051;0.8366499;1.497603,-0.5491359;0.7965555;1.189592,-0.4306009;0.834374;1.305253,-0.7442762;0.452693;1.427491,-0.1010388;0.5131254;1.272013,-0.6793246;0.07345939;1.478599,0.1807131;0.2537388;1.208898,-0.8817563;-0.01356578;1.47266,0.2848771;0.1165752;1.30742,-0.5217553;0.9316546;1.24211,-0.5415872;1.034067;1.231651,-0.5675895;1.148187;1.229551,-0.6111682;1.263233;1.247648,-0.862841;0.7742364;1.118575,-0.9012019;0.8292583;1.074416,-0.892038;0.7953448;1.007161,-0.6267972;0.7152709;1.433152,-0.6285645;0.7635515;1.497299,-0.5624332;0.7416196;1.527348,-0.8484117;-0.0111922;1.510141,-0.8303509;-0.01270223;1.429166,0.2480811;0.1093221;1.274016,0.3060137;0.1682379;1.269748,-0.4898684;0;1.247422
