Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,-0.08668721;1.535584;0.5314819,-0.05660877;1.546282;0.4828562,-0.02873869;1.538721;0.5354498,-0.02194668;1.487164;0.4046521,0.04772852;1.468261;0.5361362,-0.1642804;1.30792;0.3230214,0.161922;1.281522;0.4965983,-0.1691871;1.05037;0.1089545,0.2683249;0.9733855;0.4118057,-0.1756466;0.8036572;0.1437777,0.3233228;0.7303891;0.4188957,-0.03316862;0.798071;0.1746124,0.1181761;0.7898638;0.2513309,-0.2102469;0.4715007;0.4483133,0.2514732;0.3481868;0.2429607,-0.225706;0.08421522;0.4688072,0.4062828;0.1649017;-0.0621452,-0.2718247;-0.02446151;0.6532335,0.4390424;0.03309149;0.09673554,0.03657072;0.9119429;0.237296,0.03669678;1.015591;0.253045,0.03423401;1.127964;0.2857583,0.02053552;1.234609;0.3482184,-0.1118723;0.6637427;0.1244746,-0.1668988;0.6942576;0.1715894,-0.211861;0.7136174;0.1136166,0.3021609;0.5802002;0.3870833,0.3221146;0.6217517;0.4507566,0.3848152;0.6494758;0.4182406,-0.2275358;-0.01165599;0.6333128,-0.2972816;-0.02663469;0.5909258,0.399436;0.03652638;0.066046,0.4778048;0.05334246;0.04552662,0.04250371;0;0.2129717
11,-0.100902;1.539589;0.5438547,-0.06998575;1.549507;0.4955904,-0.04295855;1.541579;0.5485685,-0.03550435;1.489425;0.4180441,0.03206371;1.469606;0.5504894,-0.1779592;1.309799;0.3385272,0.1358783;1.272495;0.5313307,-0.216805;1.000941;0.2115132,0.1520698;0.9367334;0.521517,-0.2722023;0.7904369;0.3329254,0.08989216;0.7026686;0.5804225,-0.0541741;0.7837109;0.2235859,0.09487756;0.7761393;0.3047312,-0.2464889;0.4674297;0.4990823,0.2465714;0.3425899;0.260679,-0.2213573;0.08061427;0.4793025,0.4041238;0.1751027;-0.05200994,-0.2620405;-0.04823405;0.6516529,0.4357356;0.04052985;0.1014813,0.01555855;0.8987795;0.2840525,0.01716539;1.00299;0.2953893,0.01650285;1.117046;0.3217478,0.003660219;1.228172;0.3760446,-0.2341837;0.6472805;0.3784961,-0.2814272;0.7040143;0.4054814,-0.3244203;0.7038291;0.3429607,0.006494077;0.5722255;0.5736502,0.03757437;0.6159793;0.6310833,0.1085071;0.6060928;0.606022,-0.2183586;-0.03302073;0.6320878,-0.2892131;-0.0435816;0.5902116,0.3964438;0.04424489;0.07042232,0.4750183;0.06123126;0.05085239,0.02035173;0;0.2641586
12,-0.1208679;1.54685;0.5596365,-0.09046678;1.556414;0.5109751,-0.06286608;1.54861;0.5636752,-0.05713819;1.495829;0.4333159,0.01186345;1.476321;0.5650665,-0.197494;1.319162;0.3571821,0.1010392;1.274989;0.5694847,-0.2941823;1.000096;0.3418827,0.02936383;0.9582302;0.6389791,-0.3739856;0.844004;0.5190505,-0.1287909;0.7792565;0.710237,-0.07650389;0.7760317;0.2738739,0.0725387;0.7734874;0.3553486,-0.2840835;0.4697339;0.5495719,0.2489974;0.3562477;0.2676558,-0.2178855;0.09249789;0.4866454,0.4017764;0.1850461;-0.04538968,-0.2574389;-0.05266446;0.6454626,0.4328393;0.04633129;0.1000667,-0.007805252;0.8943599;0.328997,-0.006505929;0.9990003;0.3353018,-0.006402617;1.114274;0.3556949,-0.01834622;1.228557;0.4032209,-0.3459826;0.7270175;0.6167535,-0.3891796;0.7926582;0.6188057,-0.4320818;0.7713452;0.5599635,-0.2545516;0.6892965;0.6998447,-0.2186732;0.7290748;0.7573718,-0.1543302;0.689466;0.7504139,-0.2139329;-0.03415179;0.6285263,-0.2832547;-0.04365516;0.5839207,0.3935605;0.05091661;0.06910765,0.4722714;0.06751716;0.04975531,-0.001982592;0;0.3146113
13,-0.1447263;1.56677;0.5762504,-0.1150745;1.574837;0.5268612,-0.08664919;1.568035;0.5792608,-0.08368219;1.512047;0.4501531,-0.01261885;1.49504;0.5811522,-0.2218236;1.340785;0.3794751,0.06165871;1.296623;0.6075503,-0.3680851;1.065146;0.477029,-0.08900528;1.034551;0.730301,-0.4639412;0.9557518;0.6794306,-0.3023655;0.9256697;0.7991807,-0.1021113;0.7833143;0.3241239,0.04970113;0.7861267;0.4003038,-0.3041503;0.4628447;0.587556,0.2427607;0.38883;0.2668871,-0.2145889;0.09838945;0.4885606,0.399623;0.200534;-0.03409114,-0.2636661;-0.04752135;0.6421482,0.4265501;0.05500239;0.09925631,-0.03320039;0.9047444;0.3717226,-0.03284014;1.009567;0.373493,-0.03284036;1.125621;0.388836,-0.04456186;1.241982;0.4310805,-0.4443916;0.8732241;0.8091336,-0.4816342;0.9397827;0.7901115,-0.5273669;0.9050337;0.7405304,-0.4474991;0.8748557;0.7799267,-0.4085286;0.913109;0.836468,-0.3593137;0.8563017;0.8468647,-0.2189649;-0.03072166;0.626595,-0.2873624;-0.03687477;0.580018,0.3876477;0.06172442;0.06821218,0.4669195;0.07687593;0.04999337,-0.02620507;0;0.3622139
14,-0.1809071;1.605842;0.6092628,-0.14987;1.609648;0.5602136,-0.1229086;1.604854;0.6135999,-0.1195678;1.541058;0.4881756,-0.05216447;1.529072;0.6216415,-0.2613674;1.380374;0.4265011,0.004127271;1.342661;0.6691604,-0.4492503;1.196204;0.6014771,-0.2069761;1.157848;0.8207561,-0.5669655;1.167879;0.8193363,-0.4516317;1.14326;0.8660667,-0.1465008;0.8087968;0.3868148,0.007907897;0.8133435;0.4574943,-0.3236443;0.4518058;0.6193975,0.2117312;0.4298161;0.3016755,-0.2147553;0.1027306;0.4892489,0.3895087;0.2309498;0.01972458,-0.2690071;-0.03983974;0.6412767,0.4196194;0.07764113;0.1138859,-0.07773651;0.9308981;0.4328839,-0.07840293;1.035723;0.4343992,-0.07804754;1.15209;0.4471486,-0.08830252;1.270309;0.4843129,-0.5601695;1.138416;0.9713284,-0.5887464;1.196471;0.9266978,-0.6372798;1.150616;0.8906543,-0.6020047;1.142518;0.8285973,-0.5583401;1.176269;0.8845726,-0.5354055;1.109669;0.9127823,-0.2235896;-0.02528977;0.6255327,-0.2921105;-0.0293085;0.578904,0.3807743;0.08656919;0.08333001,0.4599718;0.1038763;0.06678647,-0.06929643;0;0.4221546
15,-0.2233636;1.649894;0.6551646,-0.191798;1.650038;0.6063056,-0.1654766;1.647077;0.6601425,-0.1633755;1.576759;0.538228,-0.09757201;1.569356;0.6728204,-0.3070048;1.424135;0.4835276,-0.05605423;1.399991;0.7342415,-0.5287957;1.363935;0.6771495,-0.2923618;1.303116;0.9074551,-0.6514058;1.4289;0.8841954,-0.5328467;1.366445;0.9241474,-0.1933817;0.8445883;0.4466354,-0.03673498;0.8495625;0.5121743,-0.340095;0.4536768;0.6430541,0.1848536;0.5015066;0.3056016,-0.2206987;0.1159065;0.4937066,0.3642397;0.2454324;0.075611,-0.2712515;-0.02952319;0.6406735,0.4135896;0.1019619;0.1400093,-0.1258653;0.9660123;0.4962072,-0.1284775;1.070704;0.5010829,-0.1287852;1.187075;0.5137933,-0.138102;1.306508;0.5471264,-0.6531057;1.445679;1.038246,-0.6661276;1.492662;0.9765861,-0.7242675;1.450815;0.9515696,-0.6719979;1.401742;0.8657728,-0.6236451;1.433865;0.9187733,-0.6260589;1.373065;0.9641029,-0.2260513;-0.01451194;0.6247382,-0.2947905;-0.01895189;0.5784706,0.3726263;0.1077718;0.1115387,0.4488437;0.1333342;0.09196854,-0.1150583;0;0.4794049
16,-0.2739648;1.691146;0.701156,-0.242442;1.688714;0.6523296,-0.2161307;1.687544;0.7062401,-0.2153387;1.612188;0.5873573,-0.1495601;1.609262;0.7221335,-0.3590741;1.462262;0.5388422,-0.1114512;1.45591;0.7880678,-0.583146;1.500094;0.716116,-0.3477035;1.427435;0.9704912,-0.7096108;1.6231;0.8921785,-0.570074;1.539497;0.9812448,-0.235322;0.8804338;0.5027783,-0.07585485;0.8896816;0.560597,-0.3509696;0.4616278;0.6581625,0.1442315;0.5662595;0.3158997,-0.2297523;0.1280994;0.5009552,0.3035137;0.2742509;0.1158767,-0.2719119;-0.02087283;0.643846,0.3754961;0.08618575;0.1403282,-0.1708497;1.002396;0.5550106,-0.1776043;1.106666;0.5635637,-0.1811004;1.222963;0.5764763,-0.1915061;1.343183;0.6064885,-0.7238194;1.66877;1.039583,-0.7180558;1.704891;0.9700063,-0.7816644;1.673158;0.9434696,-0.6965061;1.599954;0.9150899,-0.6425602;1.625193;0.9663905,-0.6595869;1.571481;1.017207,-0.2274822;-0.00430131;0.6273017,-0.2967452;-0.01078355;0.5820678,0.3298686;0.1003959;0.1248839,0.4007868;0.1394014;0.1077177,-0.1555884;0;0.5316877
17,-0.3481884;1.746773;0.7476537,-0.3160371;1.742338;0.6993811,-0.2904898;1.742496;0.7536702,-0.2891882;1.663406;0.6372425,-0.22532;1.663801;0.7729654,-0.4332905;1.516533;0.5958688,-0.181148;1.518757;0.838989,-0.6440834;1.631706;0.7379417,-0.4074827;1.563456;1.016149,-0.7811859;1.793658;0.868695,-0.5986129;1.722501;1.033358,-0.2894962;0.9276978;0.5745072,-0.1278862;0.9486879;0.6224647,-0.340308;0.4792298;0.6704846,0.07142746;0.594586;0.4038267,-0.236213;0.1437545;0.5053494,0.2198826;0.3269867;0.1650786,-0.2725419;-0.01040161;0.6372808,0.3085084;0.1208737;0.1634706,-0.2312663;1.053903;0.6239159,-0.244641;1.15752;0.6326105,-0.2535079;1.273813;0.6426736,-0.266421;1.394987;0.6674155,-0.8129479;1.863831;1.003167,-0.7944542;1.887556;0.930545,-0.8558203;1.855241;0.8997685,-0.7133213;1.803238;0.9674796,-0.653851;1.819819;1.016134,-0.6791046;1.772632;1.06992,-0.2285102;0.006796122;0.6203168,-0.2985395;0.0009020567;0.5761957,0.2609639;0.1362419;0.1584045,0.3281925;0.1825374;0.1448937,-0.2086912;0;0.5984861
18,-0.4273371;1.799237;0.7884567,-0.3950701;1.794149;0.7403259,-0.3697162;1.794297;0.7947057,-0.3689566;1.714558;0.6787169,-0.3055718;1.714929;0.8146662,-0.5135934;1.568336;0.6437294,-0.2527591;1.573123;0.878734,-0.7001777;1.738312;0.7482789,-0.4585915;1.676235;1.045367,-0.8379184;1.926592;0.8360295,-0.6147158;1.870075;1.058529,-0.3443582;0.9738673;0.6374528,-0.1830793;1.009014;0.6776041,-0.3251221;0.5183523;0.7085379,-0.003137171;0.6117145;0.5269693,-0.2511774;0.1733091;0.5469012,0.1191443;0.3864309;0.2355186,-0.2811679;0.01778495;0.6549869,0.2030172;0.1810993;0.2431461,-0.2949791;1.104933;0.6837479,-0.3158464;1.207366;0.6916798,-0.3305713;1.323309;0.6983286,-0.3460901;1.445161;0.7176531,-0.8784183;2.016984;0.9552131,-0.8511583;2.028994;0.8824701,-0.9110937;1.995732;0.8499336,-0.7157323;1.963559;0.9873049,-0.6530449;1.973662;1.033642,-0.6845216;1.936129;1.091588,-0.2372942;0.03419763;0.6368747,-0.3086067;0.0298121;0.5946753,0.1555124;0.1968659;0.2390191,0.2226486;0.2403477;0.2178636,-0.2637188;0;0.6575285
19,-0.4927025;1.836496;0.8267632,-0.459959;1.831232;0.7789744,-0.4351594;1.831441;0.8336089,-0.4333998;1.751451;0.7178044,-0.371401;1.751973;0.8543909,-0.5805095;1.60351;0.6875094,-0.3110163;1.613136;0.9139751,-0.7447577;1.805647;0.7585521,-0.492314;1.754359;1.073692,-0.8820248;2.007786;0.8077413,-0.6204647;1.968069;1.078962,-0.3907512;1.010418;0.6810605,-0.2307108;1.056389;0.7147067,-0.3350938;0.552365;0.6835731,-0.05938333;0.6714489;0.5265983,-0.2717453;0.183411;0.5810611,0.06702942;0.4295924;0.2506017,-0.3061045;0.03210664;0.6565723,0.1533131;0.2253597;0.2579689,-0.3490097;1.143176;0.7299757,-0.3761274;1.243827;0.7411533,-0.3955224;1.359099;0.7474973,-0.4123268;1.481304;0.7631631,-0.9302253;2.11071;0.913094,-0.8944129;2.114583;0.8432273,-0.9521834;2.081308;0.8069972,-0.7088885;2.068078;1.000247,-0.6445475;2.073385;1.045091,-0.679823;2.045874;1.106378,-0.2602797;0.04869044;0.6444318,-0.3254594;0.04441929;0.5932571,0.1055131;0.2405657;0.2554688,0.1712858;0.2843843;0.2309868,-0.3107311;0;0.6978837
