Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,-0.1185007;1.766774;2.069262,-0.1464857;1.788954;2.023343,-0.08705917;1.794835;2.029166,-0.179174;1.749935;1.932672,-0.03060775;1.764637;1.94723,-0.2791025;1.594998;1.904615,0.06845029;1.632594;1.910483,-0.5484433;1.450734;1.84247,0.1543519;1.444264;2.159702,-0.5039726;1.410203;2.08434,0.03963843;1.633726;2.274014,-0.2617013;1.06637;1.91416,-0.1227347;1.010775;1.833812,-0.3035817;0.9324327;2.353732,-0.1273553;0.5661821;1.710395,-0.3376805;0.6436259;2.096678,-0.1485836;0.2188277;1.538513,-0.4089438;0.4620983;2.193302,-0.09776707;0.05737901;1.650271,-0.1552452;1.152408;1.859168,-0.1328377;1.253026;1.840063,-0.115514;1.368448;1.83103,-0.1056182;1.491064;1.849183,-0.4280542;1.432701;2.225014,-0.4581676;1.475888;2.164376,-0.5303748;1.45393;2.172199,-0.04779805;1.768693;2.288496,0.01532249;1.741022;2.247275,0.06031139;1.727643;2.306893,-0.3633915;0.4735469;2.175519,-0.4355222;0.5023214;2.146284,-0.1415633;0.06723386;1.627752,-0.06679155;0.086689;1.598152,-0.1922179;0;1.873986
11,-0.1406587;1.823395;2.240557,-0.1673633;1.850564;2.196599,-0.107896;1.854228;2.203685,-0.1997126;1.821173;2.102248,-0.05104433;1.830333;2.119964,-0.2899078;1.67443;2.054331,0.04162791;1.718871;2.099739,-0.5780787;1.576596;2.017566,0.1553614;1.606668;2.372376,-0.513206;1.517286;2.250794,0.009311989;1.77432;2.485002,-0.2620333;1.137568;2.047893,-0.115242;1.082266;1.982683,-0.3058099;1.06225;2.501024,-0.135874;0.6535121;1.813387,-0.3272784;0.6820863;2.425766,-0.1703466;0.3066742;1.642612,-0.3817408;0.5749692;2.607223,-0.1076347;0.1026857;1.619057,-0.1485329;1.223496;2.009245,-0.1240018;1.324574;1.996115,-0.1088646;1.440542;1.990994,-0.1081726;1.563511;2.009435,-0.4151896;1.516935;2.379058,-0.4405273;1.567223;2.321804,-0.5141622;1.565855;2.34006,-0.09029517;1.89787;2.51475,-0.03054184;1.878345;2.464776,0.02329926;1.869587;2.517518,-0.3371865;0.5795867;2.584509,-0.411149;0.5806407;2.546907,-0.153102;0.1213374;1.629409,-0.09391439;0.1599462;1.586378,-0.1886376;0;2.015288
12,-0.171159;1.87396;2.41302,-0.1964901;1.902869;2.369359,-0.1371633;1.905519;2.377921,-0.2269923;1.876935;2.273394,-0.07867537;1.883562;2.294799,-0.309783;1.739516;2.212247,0.01214813;1.782696;2.279124,-0.6059787;1.682509;2.203561,0.1395642;1.756473;2.55525,-0.5547552;1.579602;2.424713,-0.01382509;1.897355;2.692167,-0.2677094;1.192705;2.186639,-0.1146139;1.144755;2.130774,-0.3261913;1.132074;2.640314,-0.1682467;0.7281842;1.939701,-0.2865807;0.7638828;2.756569,-0.2209203;0.4108369;1.722525,-0.3213145;0.7470396;2.970757,-0.2051217;0.2168298;1.624322,-0.1545016;1.283611;2.160568,-0.1323339;1.38581;2.153154,-0.1203343;1.502255;2.152449,-0.1244229;1.624803;2.17312,-0.4621814;1.538338;2.550357,-0.4727067;1.600011;2.500011,-0.5444437;1.61561;2.519187,-0.1307981;1.973909;2.772963,-0.08360572;1.984925;2.708927,-0.01730861;1.983606;2.745809,-0.2782394;0.7496899;2.94507,-0.3492888;0.7169529;2.917398,-0.2436806;0.2376789;1.648835,-0.1830081;0.27894;1.6106,-0.1911615;0;2.158706
13,-0.1963611;1.911169;2.590675,-0.2229632;1.941512;2.548779,-0.1634741;1.94438;2.556047,-0.2555174;1.919035;2.452617,-0.1067947;1.926205;2.470787,-0.3351701;1.788955;2.3793,-0.01623023;1.829344;2.454404,-0.6314501;1.732504;2.375419,0.1204486;1.854783;2.717061,-0.6230552;1.599136;2.58581,-0.01713869;1.959614;2.896511,-0.2755055;1.237579;2.334431,-0.1170692;1.198939;2.286859,-0.3344796;1.156594;2.784853,-0.1858546;0.7912824;2.081916,-0.2453357;0.8865426;3.049003,-0.2703969;0.5308251;1.806846,-0.2652771;0.9598836;3.25294,-0.3099434;0.3613023;1.676213,-0.1669195;1.335198;2.313469,-0.1496542;1.438422;2.307326,-0.1413786;1.555165;2.309872,-0.1480212;1.676486;2.336313,-0.5650839;1.527435;2.718314,-0.5620397;1.598574;2.681178,-0.6361001;1.614522;2.685416,-0.1225603;2.006076;3.009642,-0.09544842;2.030095;2.937968,-0.0230211;2.040141;2.958233,-0.2252228;0.958957;3.222656,-0.2879604;0.9046546;3.221791,-0.3416281;0.3944404;1.696713,-0.2618884;0.4083588;1.679586,-0.1962873;0;2.310645
14,-0.2157019;1.935578;2.764934,-0.2441874;1.96874;2.726561,-0.184443;1.971396;2.731414,-0.280885;1.953135;2.63053,-0.131524;1.959775;2.642663,-0.3670081;1.819972;2.543918,-0.04495029;1.869931;2.616461,-0.6588435;1.744918;2.527698,0.1080201;1.903253;2.8664,-0.6897293;1.587564;2.718505,0.01753183;1.967527;3.089566,-0.2808022;1.275421;2.482578,-0.117167;1.248468;2.445763,-0.3252024;1.184871;2.932851,-0.1816714;0.8221769;2.28135,-0.2381669;1.005256;3.265736,-0.3058977;0.6787471;1.942757,-0.271534;1.127045;3.442995,-0.407869;0.5645889;1.788043,-0.1794286;1.380952;2.463967,-0.1689185;1.48498;2.456303,-0.1660586;1.601928;2.460623,-0.1760108;1.721517;2.493206,-0.6588877;1.499992;2.850562,-0.6496651;1.575094;2.823661,-0.7233106;1.590818;2.81437,-0.05877739;1.993805;3.229414,-0.05661218;2.023063;3.154659,0.01601316;2.045028;3.155294,-0.2306313;1.122266;3.414247,-0.2878132;1.06359;3.427393,-0.4257227;0.5990924;1.819871,-0.3475584;0.5941004;1.793208,-0.1989845;0;2.46417
15,-0.2310383;1.953218;2.936865,-0.2607709;1.988703;2.901646,-0.2008688;1.990833;2.90433,-0.3012278;1.97895;2.806355,-0.1514725;1.984274;2.813065,-0.3988469;1.835251;2.708877,-0.0689327;1.898962;2.773386,-0.6830724;1.742172;2.680166,0.1071685;1.91305;3.010115,-0.7425339;1.558071;2.837305,0.0801504;1.943033;3.256069,-0.2886825;1.307221;2.630528,-0.122991;1.29161;2.596456,-0.3243567;1.230164;3.084077,-0.1710761;0.8433253;2.498244,-0.2519292;1.078622;3.433989,-0.3127936;0.8484895;2.136943,-0.3153071;1.196486;3.605622,-0.4437047;0.7776846;1.978148,-0.1950495;1.419508;2.610926,-0.1909372;1.523939;2.602662,-0.1930683;1.640753;2.609992,-0.2053694;1.757871;2.649918,-0.7307429;1.451629;2.958094,-0.7170022;1.529453;2.94383,-0.7885345;1.548739;2.927445,0.05931586;1.931985;3.415803,0.03122644;1.973968;3.353374,0.0968782;2.006503;3.333661,-0.2713448;1.195715;3.581352,-0.3236587;1.131761;3.58901,-0.4546432;0.8022655;2.020556,-0.3825123;0.8057265;1.980175,-0.2058367;0;2.613492
16,-0.2459207;1.961836;3.110851,-0.2768702;1.998552;3.078023,-0.2169336;2.001065;3.079159,-0.3198765;1.992564;2.983541,-0.1700351;1.998848;2.98638,-0.4254227;1.842474;2.876699,-0.08657745;1.915708;2.928994,-0.6993337;1.725238;2.837719,0.1113773;1.894288;3.149457,-0.7844929;1.519857;2.950362,0.1552903;1.891296;3.394784,-0.3084071;1.334333;2.77639,-0.1438396;1.324793;2.735344,-0.3270565;1.247942;3.229276,-0.1526343;0.8640579;2.71163,-0.2813563;1.107479;3.588206,-0.2945463;0.9979049;2.376078,-0.3708465;1.195469;3.766016,-0.4411362;0.9557211;2.22084,-0.2195776;1.449976;2.754126,-0.2187944;1.554633;2.74802,-0.2227257;1.670922;2.76088,-0.233898;1.78472;2.80974,-0.7914957;1.389043;3.044689,-0.7745285;1.467344;3.050169,-0.8427355;1.493187;3.02926,0.1867039;1.851852;3.548173,0.141997;1.903949;3.506506,0.1992375;1.94016;3.472306,-0.3236157;1.197681;3.749084,-0.376528;1.13488;3.737177,-0.4475623;0.9727587;2.267646,-0.3794684;0.9827631;2.221726,-0.2261233;0;2.755867
17,-0.2626851;1.961561;3.286391,-0.2937821;1.999635;3.255295,-0.2338583;2.002364;3.256595,-0.3367053;1.997888;3.160602,-0.1868957;2.004709;3.163852,-0.4472585;1.842639;3.046501,-0.1010983;1.922701;3.084697,-0.7032074;1.690119;2.993288,0.1182884;1.856576;3.278081,-0.814248;1.475084;3.052884,0.2247072;1.818577;3.500238,-0.3362009;1.356058;2.91746,-0.1737558;1.350727;2.868049,-0.3476097;1.238765;3.363587,-0.1220862;0.8971201;2.935036,-0.3199317;1.096311;3.723573,-0.2552213;1.099804;2.63198,-0.4063504;1.168687;3.909746,-0.4298809;1.081233;2.503465,-0.2503223;1.473884;2.895064,-0.2508785;1.57871;2.893617,-0.254148;1.693956;2.913906,-0.2611862;1.803459;2.972401,-0.8382142;1.326744;3.111875,-0.8203263;1.400575;3.137913,-0.8840737;1.434445;3.114538,0.2938474;1.765612;3.636199,0.2428496;1.822698;3.611918,0.2908565;1.859172;3.565851,-0.3583287;1.165819;3.895323,-0.4193739;1.115111;3.87108,-0.4264514;1.095187;2.551589,-0.3667754;1.103098;2.494829,-0.2549783;0;2.892754
18,-0.2820639;1.955352;3.461293,-0.312928;1.994887;3.431831,-0.2529939;1.997264;3.43333,-0.3557089;1.997446;3.337091,-0.2058736;2.00339;3.34084,-0.4711926;1.843498;3.219654,-0.1175769;1.917726;3.239368,-0.7039229;1.65441;3.150916,0.119536;1.807296;3.391424,-0.8367029;1.443588;3.157658,0.270166;1.735568;3.576594,-0.3632906;1.367168;3.06145,-0.2026313;1.371916;3.006457,-0.3872273;1.215203;3.49648,-0.08712348;0.9499254;3.153081,-0.3711143;1.044135;3.84451,-0.2287943;1.159382;2.858622,-0.436075;1.114854;4.039819,-0.4332874;1.144377;2.785655,-0.2841722;1.489944;3.04081,-0.2883385;1.594648;3.04408,-0.2911175;1.708505;3.071148,-0.2917047;1.813463;3.137824,-0.8774345;1.288093;3.172534,-0.8587457;1.350946;3.218894,-0.9165639;1.395453;3.198076,0.3736832;1.6631;3.677111,0.3198502;1.722689;3.677511,0.3537734;1.766312;3.625516,-0.3902303;1.102419;4.02351,-0.4617365;1.07009;3.996545,-0.4158123;1.160562;2.82987,-0.3743617;1.162079;2.75828,-0.282961;0;3.033953
19,-0.3050439;1.943558;3.628231,-0.3348913;1.984192;3.599222,-0.2749535;1.985594;3.601564,-0.3763391;1.989445;3.504002,-0.2264944;1.992949;3.509859,-0.4984466;1.840468;3.387412,-0.1389412;1.903616;3.385515,-0.7111766;1.629496;3.299223,0.106917;1.759117;3.49226,-0.8512545;1.425328;3.270663,0.2846764;1.659447;3.635751,-0.3888572;1.366699;3.208741,-0.2295713;1.385214;3.152674,-0.4285866;1.173051;3.625681,-0.04360402;1.036661;3.391093,-0.4252776;0.9659039;3.9539,-0.2248333;1.15379;3.06847,-0.4780766;1.0241;4.156859,-0.4336683;1.102463;3.034999,-0.3198449;1.495725;3.190058,-0.3297107;1.599928;3.196022,-0.3326429;1.712701;3.227285,-0.3256395;1.814043;3.298999,-0.9015818;1.274078;3.245179,-0.8792041;1.321469;3.306025,-0.9340835;1.37328;3.298208,0.4088085;1.567469;3.682681,0.3591579;1.622932;3.712809,0.3793628;1.679662;3.666649,-0.4343204;1.008057;4.138143,-0.5096112;0.9871433;4.110225,-0.4128407;1.132436;3.069497,-0.3810409;1.115426;2.995033,-0.3092142;0;3.180707
