Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,-0.1571319;1.575728;0.8505224,-0.1827953;1.613646;0.8146442,-0.1233243;1.613943;0.8225883,-0.2149787;1.609494;0.7158554,-0.06630108;1.610236;0.7357157,-0.3069124;1.42014;0.5972729,0.05115558;1.397382;0.6668744,-0.4349323;1.118491;0.6349145,0.04294369;1.116383;0.8349323,-0.3455375;1.195286;0.8545343,-0.1549545;1.1687;0.9771345,-0.216745;0.8764393;0.5601756,-0.05368583;0.8678718;0.6070433,-0.4005028;0.4650199;0.6595954,-0.05501162;0.4332227;0.7619472,-0.2714061;0.3507813;0.3118419,0.007864505;0.121512;0.539389,-0.2710737;0.1297348;0.2816609,-0.007050008;0.001754761;0.7222372,-0.1275461;0.9924228;0.5789108,-0.127668;1.097118;0.5843877,-0.1257063;1.213419;0.597578,-0.1257685;1.335114;0.6231219,-0.3232754;1.308392;0.9915332,-0.3698009;1.283826;0.9207937,-0.3954533;1.215269;0.9407748,-0.2592028;1.286045;1.071724,-0.1847026;1.24948;1.050676,-0.1948351;1.176877;1.070255,-0.234148;0.1610363;0.2950411,-0.301294;0.1813549;0.2507234,-0.04022481;0.008698106;0.685176,0.04192482;0.01557553;0.6781304,-0.1352154;0;0.5836095
11,-0.1708965;1.573256;0.9117391,-0.1958444;1.611465;0.8756652,-0.1365389;1.61167;0.8847651,-0.2261039;1.608097;0.7762405,-0.07783999;1.608609;0.7989905,-0.3135479;1.420968;0.6476908,0.04015802;1.394451;0.7392665,-0.444477;1.1201;0.6783304,0.02115083;1.118834;0.9126788,-0.3708366;1.193657;0.9047997,-0.1873048;1.169053;1.039747,-0.226254;0.8781973;0.607197,-0.06441706;0.8682231;0.6578687,-0.4172933;0.4811697;0.7442741,-0.05727354;0.42302;0.7789462,-0.2854711;0.3226291;0.4154326,0.01086831;0.127107;0.5372001,-0.3007182;0.1014575;0.4252828,-0.003549248;0.003055215;0.7162188,-0.13721;0.9935179;0.6302617,-0.1371511;1.098093;0.6376892,-0.1350041;1.214103;0.6532103,-0.1350885;1.335265;0.6811709,-0.358961;1.305174;1.044371,-0.400299;1.281185;0.9702904,-0.4267422;1.212209;0.9876172,-0.2968926;1.285667;1.12906,-0.2212744;1.249307;1.112025,-0.232414;1.176564;1.130508,-0.2615477;0.1318972;0.4331205,-0.3268002;0.1483275;0.3845648,-0.03680955;0.01080221;0.6793941,0.04534136;0.0175423;0.6722324,-0.1453355;0;0.6325329
12,-0.1781967;1.575159;0.9705189,-0.202838;1.613231;0.9340913,-0.14364;1.613615;0.9438615,-0.2319604;1.609591;0.8343372,-0.08396551;1.610551;0.8587627,-0.3158927;1.423861;0.7003279,0.03370807;1.394387;0.8074936,-0.4527537;1.125193;0.7188135,0.01220135;1.119427;0.9806601,-0.387267;1.193869;0.9492844,-0.2063086;1.167206;1.090627,-0.2375719;0.8827123;0.6592349,-0.07532397;0.8688232;0.7076187,-0.4187241;0.4883012;0.8158901,-0.062456;0.4159643;0.7951969,-0.2967291;0.2809522;0.5113043,0.0114985;0.1272287;0.5465777,-0.3269321;0.06767339;0.5600137,-0.003539264;-0.002949536;0.7187056,-0.1463998;0.9959489;0.6842302,-0.1448676;1.10032;0.6939985,-0.1413958;1.216054;0.7112432,-0.1405671;1.337026;0.7400017,-0.3800279;1.305392;1.089168,-0.4182479;1.282003;1.013244,-0.4466739;1.213525;1.029365,-0.3158452;1.28637;1.176573,-0.2404663;1.248711;1.161401,-0.2530606;1.17634;1.180403,-0.2855825;0.09608948;0.562264,-0.3498035;0.107856;0.5110517,-0.03669766;0.006059587;0.6820767,0.04552588;0.0120551;0.6750886,-0.1564479;0;0.6834268
13,-0.1891169;1.577645;1.035856,-0.213678;1.615252;0.9988968,-0.1545769;1.616121;1.009207,-0.2418522;1.610611;0.8989121,-0.09409922;1.612782;0.9246873,-0.3222075;1.426424;0.7599266,0.02338646;1.395484;0.8796166,-0.4618884;1.12905;0.7652347,0.005674541;1.118086;1.048454,-0.4010209;1.195633;0.9975786,-0.2203457;1.167984;1.140905,-0.2514603;0.8881433;0.7123942,-0.08870748;0.870863;0.7579049,-0.41363;0.4950309;0.8915051,-0.06592959;0.4127534;0.8082378,-0.3162583;0.2142344;0.6418633,0.01580659;0.1306756;0.5544653,-0.3698027;0.02385747;0.7379214,0.0008442104;-0.01081991;0.711133,-0.1587972;0.999465;0.7403348,-0.1562665;1.103437;0.7535416,-0.1517553;1.218677;0.7736243,-0.1500191;1.339175;0.8042713,-0.397833;1.307559;1.137292,-0.4333859;1.284351;1.060028,-0.4632199;1.216268;1.075256,-0.3280986;1.28932;1.226063,-0.2532191;1.250668;1.210915,-0.2664906;1.178663;1.230824,-0.3253973;0.0470084;0.7341079,-0.3881829;0.05331999;0.6802225,-0.0321373;0.0002917051;0.6749243,0.0501641;0.005634308;0.6683338,-0.1700838;0;0.7351496
14,-0.2051004;1.579476;1.105551,-0.2297879;1.616442;1.068032,-0.1707602;1.617977;1.07868,-0.2573179;1.610433;0.9679409,-0.1097486;1.614271;0.9945603,-0.3351184;1.426812;0.8256954,0.008196458;1.397717;0.9526564,-0.4720097;1.128448;0.8227338,-0.002273202;1.116256;1.11512,-0.4132112;1.197793;1.054802,-0.231321;1.170796;1.19688,-0.2653358;0.8924631;0.766586,-0.1022334;0.87419;0.8104267,-0.4044307;0.4946139;0.9544307,-0.06888437;0.4143681;0.8296198,-0.3424862;0.1506951;0.7855178,0.01913814;0.1411515;0.5683655,-0.4203025;-0.003514111;0.9204724,0.006552413;-0.01202494;0.7022004,-0.1730155;1.003045;0.7983398,-0.1708306;1.106493;0.8152163,-0.1665211;1.221133;0.8385149,-0.164775;1.340969;0.8716571,-0.4139256;1.311615;1.19301,-0.4472782;1.287367;1.115088,-0.4775843;1.219508;1.130386,-0.3374304;1.292933;1.282951,-0.2628046;1.254301;1.266553,-0.2753755;1.182527;1.287712,-0.3732811;0.01256496;0.9132069,-0.4340054;0.01306772;0.8566578,-0.02641998;0.001364648;0.6667622,0.05590375;0.006515026;0.6602994,-0.1837846;0;0.7885064
15,-0.2237709;1.579741;1.172034,-0.2487754;1.616224;1.134253,-0.1897633;1.618344;1.144887,-0.2762508;1.609263;1.034209,-0.1287206;1.614562;1.060793,-0.3525373;1.424827;0.8910331,-0.009298876;1.40062;1.019647,-0.4828607;1.123704;0.881047,-0.01390088;1.111062;1.170029,-0.4263307;1.195133;1.113047,-0.2438345;1.165498;1.249336,-0.276683;0.8939319;0.8211699,-0.1131787;0.8771138;0.8640857,-0.3976181;0.4920739;1.013008,-0.07193689;0.4175626;0.8694254,-0.3739502;0.1163731;0.918469,0.02023116;0.1585352;0.5954566,-0.4650715;-0.002975821;1.077977,0.01207054;-0.001089513;0.705929,-0.1861456;1.00506;0.856001,-0.1854779;1.108049;0.8755908,-0.1826009;1.222237;0.9012189,-0.1820075;1.341574;0.9361527,-0.4273793;1.310648;1.24984,-0.4601236;1.285787;1.171854,-0.4913017;1.218437;1.187639,-0.3490385;1.285899;1.338893,-0.2745018;1.247945;1.320614,-0.2862296;1.175839;1.341121,-0.4167868;0.007057667;1.068477,-0.4774916;0.002942562;1.012055,-0.02126679;0.01403463;0.6715459,0.06099275;0.0192613;0.6643666,-0.1949308;0;0.8426278
16,-0.2452887;1.58046;1.233452,-0.2708296;1.616558;1.19566,-0.2118097;1.61937;1.206088,-0.2985617;1.609022;1.095728,-0.1510118;1.616051;1.121797,-0.3742039;1.42368;0.953595,-0.03007363;1.405672;1.080979,-0.495213;1.117975;0.9405069,-0.02592325;1.108783;1.219927,-0.4370752;1.192999;1.17097,-0.2562721;1.162492;1.298521,-0.2887873;0.89249;0.8794816,-0.1243799;0.8804368;0.9205085,-0.3886964;0.4788781;1.057976,-0.07074352;0.4222234;0.911547,-0.4069483;0.09255219;1.025293,0.02462427;0.193143;0.6130906,-0.5020279;0.005765319;1.202662,0.02217047;0.02859122;0.6943447,-0.2017099;1.005957;0.9155693,-0.2038179;1.108635;0.9366375,-0.2028686;1.222682;0.9630262,-0.2030318;1.342025;0.9979412,-0.4355441;1.309941;1.30654,-0.4692466;1.284678;1.229093,-0.5011247;1.217892;1.245845,-0.3636104;1.2776;1.392402,-0.288421;1.241625;1.372839,-0.2989658;1.168601;1.390547,-0.4534427;0.01011753;1.190709,-0.5162159;0.003234088;1.136879,-0.01214895;0.04651093;0.6623543,0.06987144;0.05202699;0.6529883,-0.2065836;0;0.8999951
17,-0.2654502;1.580761;1.285776,-0.2916415;1.616644;1.248225,-0.2326331;1.620268;1.258466,-0.3196042;1.609128;1.148356,-0.1720832;1.61819;1.173958,-0.3960916;1.423149;1.011031,-0.04907076;1.413656;1.131302,-0.5073074;1.112317;0.99816,-0.03486545;1.111945;1.26335,-0.4435439;1.191838;1.225608,-0.2649437;1.162513;1.34477,-0.2998815;0.8882164;0.939737,-0.1341165;0.8826715;0.9764722,-0.3791576;0.4626231;1.099432,-0.0659879;0.4268135;0.9548236,-0.4204425;0.07672805;1.093994,0.02832457;0.2424059;0.6265737,-0.507163;0.006301284;1.282679,0.03239381;0.06806767;0.669106,-0.2164812;1.005018;0.9738156,-0.2215836;1.107614;0.994769,-0.222538;1.221908;1.020066,-0.2231258;1.341811;1.053005,-0.4379165;1.309613;1.360347,-0.4737653;1.284022;1.283979,-0.5054817;1.217487;1.30199,-0.3760427;1.269496;1.443748,-0.2998545;1.236207;1.423314,-0.3092748;1.162032;1.43622,-0.4592766;0.008249342;1.267665,-0.5253081;-0.0005686283;1.218192,-0.00365445;0.0911684;0.6428535,0.0777379;0.09997702;0.6308872,-0.216999;0;0.9581046
18,-0.2762671;1.579191;1.324467,-0.3028616;1.615224;1.287345,-0.2438545;1.619231;1.29745,-0.3310589;1.608456;1.187488,-0.1835411;1.618472;1.212751,-0.4094913;1.421659;1.056744,-0.05832635;1.419636;1.164084,-0.5156146;1.108155;1.044719,-0.04302298;1.118502;1.300274,-0.4463006;1.191414;1.269186,-0.2705518;1.166096;1.390206,-0.3066484;0.8835234;0.9920164,-0.1398475;0.8814672;1.024134,-0.3767815;0.4591542;1.159077,-0.06347729;0.4265768;1.011525,-0.4144505;0.07360965;1.134883,0.02674937;0.2846566;0.6617151,-0.4841175;-0.01265329;1.323972,0.04097673;0.09456295;0.6547683,-0.2243334;1.002357;1.021384,-0.2305096;1.10526;1.040457,-0.2324663;1.220016;1.063504,-0.2337995;1.340537;1.09408,-0.4357888;1.310532;1.402444,-0.4737444;1.284695;1.327184,-0.5060935;1.218875;1.346639,-0.3823847;1.270644;1.490943,-0.3062319;1.237028;1.470917,-0.3170556;1.162541;1.480503,-0.4376696;-0.008516729;1.305322,-0.5073986;-0.01513875;1.260831,0.003104255;0.1227657;0.6376625,0.08356282;0.140412;0.6298833,-0.2232479;0;1.008075
19,-0.2842749;1.577296;1.357807,-0.3110944;1.613646;1.32116,-0.2520853;1.617787;1.331199,-0.3394571;1.607926;1.221285,-0.1919343;1.618276;1.246383,-0.4207683;1.418505;1.098193,-0.06464787;1.419016;1.185967,-0.5238856;1.103657;1.095062,-0.05049625;1.126129;1.337434,-0.4462762;1.193228;1.314324,-0.2704781;1.176479;1.443241,-0.3151733;0.8792682;1.045698,-0.1474112;0.8789544;1.072419,-0.3888026;0.454048;1.209049,-0.05751228;0.4267025;1.089828,-0.4097268;0.07223821;1.142473,0.02069855;0.3276705;0.7227793,-0.4696342;-0.04746282;1.315933,0.05261514;0.1369545;0.6345708,-0.2322274;0.9994907;1.066341,-0.2381605;1.103112;1.081124,-0.2402694;1.218521;1.10062,-0.242128;1.339592;1.128913,-0.429729;1.316176;1.443424,-0.4702585;1.288806;1.370073,-0.5033457;1.224299;1.392464,-0.3769141;1.287818;1.542537,-0.3024786;1.250396;1.522808,-0.3166522;1.176666;1.533776,-0.4242775;-0.04010606;1.29566,-0.4965319;-0.03811377;1.254907,0.01159756;0.1659316;0.6341108,0.0896408;0.1930794;0.6383224,-0.2312922;0;1.059059
