Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,0.2380941;1.166359;0.4328217,0.1986761;1.208292;0.4243659,0.2563852;1.216779;0.4103082,0.1303924;1.229337;0.3488233,0.2746651;1.250556;0.3136789,0.03544176;1.188593;0.1822128,0.395613;1.141834;0.1965076,-0.1093226;0.9333249;0.02011161,0.4827559;1.081683;-0.1238912,0.0118916;0.7693033;0.1633798,0.4888188;0.9824731;-0.3524582,0.1382554;0.7414907;-0.1470159,0.3072477;0.7294877;-0.1345345,-0.05712752;0.402193;0.09715527,0.5787591;0.4821505;0.1447906,-0.251322;0.1154336;-0.07807758,0.6302298;0.222798;-0.1393502,-0.2678199;-0.01094723;0.09797743,0.7988139;0.09799057;-0.08134079,0.2289833;0.8525781;-0.1125536,0.2315151;0.9531814;-0.08316641,0.2302451;1.052777;-0.02166131,0.2222784;1.124724;0.07944414,0.1400853;0.6908776;0.2224242,0.08123286;0.7393152;0.2477056,0.02328041;0.693576;0.2301932,0.4335774;0.9585343;-0.5022417,0.4716998;0.9182851;-0.44414,0.5335586;0.9621411;-0.4414173,-0.2281691;-0.001286685;0.06870593,-0.3074632;-0.002084136;0.0442664,0.7494702;0.0890615;-0.07854909,0.7862028;0.1397915;-0.1326109,0.2227516;0;-0.1407751
11,0.3160079;1.17435;0.4335895,0.2769269;1.216501;0.424669,0.3344156;1.223809;0.4091246,0.2072784;1.236065;0.349979,0.3510004;1.254336;0.3111179,0.1061838;1.188323;0.2045448,0.463916;1.140602;0.1849616,-0.01113334;0.9186388;0.03354611,0.5326709;1.076664;-0.1388007,0.1637436;0.7886199;0.1545211,0.5340219;0.9823196;-0.3694945,0.17336;0.7404289;-0.1393754,0.342535;0.7251428;-0.1372657,-0.03775451;0.3992983;0.08861053,0.6480703;0.4937526;0.1196847,-0.2510348;0.1193737;-0.07510465,0.7066149;0.2240133;-0.1531931,-0.2701757;-0.007766187;0.09946659,0.891943;0.1163715;-0.1153658,0.2681549;0.8496306;-0.1102454,0.2744493;0.9500304;-0.0807277,0.2796158;1.049821;-0.01974455,0.2812936;1.12302;0.08076021,0.3162385;0.7528417;0.1937086,0.2496646;0.7819082;0.2279436,0.2061051;0.7207234;0.2171623,0.4818152;0.9750236;-0.5220755,0.5030422;0.9255921;-0.4624511,0.575016;0.9487963;-0.4562379,-0.2301511;0.001713336;0.07064804,-0.3091759;0.001417041;0.04534,0.8442929;0.1023977;-0.1078482,0.870016;0.1573424;-0.1641055,0.2579476;0;-0.1383204
12,0.4153727;1.191733;0.4294837,0.3764744;1.234293;0.4217954,0.4329277;1.240077;0.4023128,0.3023927;1.252822;0.3512204,0.443526;1.267281;0.3025137,0.1897728;1.196574;0.2235879,0.5426205;1.14597;0.1671292,0.07934165;0.9291028;0.03884366,0.5918045;1.068522;-0.1564038,0.2822164;0.8216952;0.1359378,0.5907526;0.9640758;-0.3827048,0.2150924;0.7443001;-0.1265092,0.3835348;0.7275324;-0.1408018,-0.01470011;0.3979998;0.07396142,0.7132013;0.5015604;0.08979192,-0.2499911;0.1248838;-0.06989545,0.7619434;0.2149354;-0.1673449,-0.2719687;-0.00327462;0.1029135,0.9519822;0.1103402;-0.1497189,0.3133102;0.8522784;-0.1052118,0.3233429;0.9522829;-0.0753875,0.335709;1.05231;-0.01584297,0.349272;1.127558;0.0822171,0.4430202;0.8099077;0.1445166,0.3806605;0.8289853;0.191381,0.3455854;0.7617816;0.188121,0.5432144;0.9404548;-0.5351579,0.562426;0.8977048;-0.4699468,0.6342602;0.9214175;-0.4640443,-0.2315361;0.006084979;0.07463023,-0.3102379;0.006296813;0.04833436,0.9056909;0.09573752;-0.1368271,0.92412;0.1505667;-0.1959845,0.2993137;0;-0.1336554
13,0.5355157;1.209738;0.4202885,0.4965669;1.252767;0.4163999,0.5507389;1.257682;0.3910773,0.4157439;1.271861;0.3538274,0.551174;1.284147;0.2905207,0.2836115;1.21651;0.2366932,0.6292157;1.157469;0.1437248,0.1539819;0.9713766;0.03129364,0.6675708;1.061161;-0.1738231,0.3441172;0.836729;0.1198398,0.6608403;0.924475;-0.3821349,0.2668918;0.753994;-0.1052548,0.4316862;0.7380575;-0.1432961,0.01512125;0.3990378;0.04815514,0.7733949;0.4983491;0.05340596,-0.2452211;0.1341372;-0.06453196,0.7892387;0.1916674;-0.1839634,-0.2731973;0.002879143;0.1043465,0.9697927;0.07017159;-0.1928013,0.3670393;0.8618968;-0.09592161,0.3808178;0.9614775;-0.06617475,0.4007225;1.06155;-0.008789413,0.4266918;1.13834;0.08550308,0.5031012;0.80856;0.1208404,0.4445736;0.8297309;0.1715877,0.4027965;0.7667902;0.1644897,0.6030512;0.8742209;-0.5242431,0.6400216;0.844445;-0.4594687,0.7037292;0.885217;-0.4654903,-0.2320397;0.01186776;0.0770045,-0.3102004;0.014256;0.04924335,0.9244893;0.05950665;-0.1739286,0.9398245;0.1137214;-0.234518,0.3492891;0;-0.1242753
14,0.6717491;1.226206;0.4051257,0.6336599;1.27017;0.4051031,0.6849526;1.27365;0.3741686,0.5471576;1.291024;0.3513007,0.6753894;1.299724;0.2739642,0.3899804;1.243218;0.2390068,0.7270697;1.175532;0.1141456,0.2344948;1.021645;0.02521029,0.762639;1.045074;-0.1876876,0.3641901;0.8247133;0.1059501,0.7600266;0.862861;-0.3577285,0.3349013;0.7695658;-0.07789738,0.4919555;0.7538692;-0.1407137,0.05480856;0.4167302;0.02196334,0.823533;0.4710614;0.01092012,-0.2272142;0.1606675;-0.05249496,0.780367;0.1577975;-0.2141387,-0.2785869;0.02082235;0.1032472,0.9476513;0.02133173;-0.215788,0.4355725;0.8772725;-0.08281459,0.4535826;0.9765828;-0.05445705,0.4810568;1.076874;-0.0006922036,0.5192927;1.155183;0.08800863,0.4999818;0.7391243;0.1234301,0.4430112;0.7730765;0.1687132,0.3846793;0.7321693;0.1426126,0.6983796;0.7681097;-0.4729743,0.7492285;0.7635344;-0.4109855,0.8001474;0.8134372;-0.4369519,-0.2355165;0.02658051;0.07806556,-0.3115191;0.04129452;0.04818924,0.9047477;0.01940817;-0.1897515,0.914851;0.05613691;-0.2631982,0.4134284;0;-0.1093055
15,0.823247;1.238998;0.3780048,0.7870668;1.284326;0.3824764,0.835333;1.286649;0.3469098,0.6967847;1.30964;0.3375254,0.8174502;1.315449;0.2486091,0.514052;1.27046;0.2329358,0.8381808;1.196712;0.07846263,0.3222911;1.063932;0.0377766,0.8732275;1.019278;-0.1948023,0.3467208;0.820946;0.08760373,0.8797526;0.7966093;-0.3065981,0.4201835;0.7896956;-0.04985175,0.5642013;0.7718851;-0.1381691,0.1267814;0.4385863;0.009768724,0.8654429;0.4391774;-0.03104402,-0.1650157;0.1848;-0.02333529,0.760218;0.1300301;-0.2408173,-0.2796828;0.04539764;0.09544463,0.9299768;-0.003112912;-0.222256,0.520507;0.8957461;-0.07102004,0.5440763;0.9946007;-0.04526544,0.5795575;1.094916;0.003538191,0.6296203;1.174502;0.08491303,0.41843;0.6763427;0.0833561,0.3790521;0.7234147;0.1351497,0.3131398;0.7255506;0.09762304,0.8293358;0.6580079;-0.37223,0.881397;0.6838641;-0.3168204,0.9247457;0.725287;-0.3633212,-0.2332262;0.04128295;0.07681148,-0.2957079;0.08369547;0.04242106,0.8884377;0.0003228784;-0.1942378,0.8944733;0.02113539;-0.274087,0.4921924;0;-0.09401036
16,0.9764259;1.2493;0.3377031,0.9427197;1.295887;0.3464854,0.9869277;1.29688;0.305931,0.8491692;1.325171;0.3118008,0.9596893;1.327652;0.2104147,0.6453781;1.291368;0.2282922,0.9481584;1.21177;0.03890669,0.4265251;1.085176;0.066304,0.9952286;0.9864634;-0.1882372,0.3406666;0.851324;0.05836114,1.012316;0.7386148;-0.2082681,0.5110072;0.8111113;-0.03485784,0.6380539;0.7935241;-0.1462496,0.2716322;0.4293813;0.06463523,0.9043781;0.4289949;-0.0508209,-0.05831659;0.2328321;0.008500144,0.7471008;0.1271079;-0.2373071,-0.2246898;0.1187644;0.0891778,0.9163975;-0.006748796;-0.2242371,0.6093191;0.9157232;-0.06878075,0.6388329;1.013191;-0.04388016,0.6822339;1.112167;0.001107901,0.7432418;1.191236;0.07518955,0.3395184;0.6968014;0.01154415,0.3170195;0.7417389;0.07418101,0.266743;0.7848767;0.03718562,0.9710469;0.5826372;-0.2030157,1.020628;0.6338814;-0.1660719,1.062259;0.6520735;-0.2268435,-0.1852066;0.1035995;0.06209578,-0.2210827;0.1783056;0.05792294,0.8758746;-0.003031254;-0.1948025,0.8791749;0.01733613;-0.274926,0.5745307;0;-0.09055367
17,1.123488;1.256791;0.2854917,1.092064;1.30427;0.2974043,1.130914;1.303543;0.2516866,0.995536;1.334999;0.2739449,1.092662;1.333181;0.1596507,0.7761333;1.305518;0.2178366,1.054959;1.219046;-0.002403989,0.5387459;1.11028;0.06839039,1.116877;0.9492522;-0.1613052,0.3828367;0.9235009;0.01428095,1.138119;0.7195585;-0.06690309,0.6063774;0.8288328;-0.02430271,0.7121673;0.8131539;-0.1562912,0.4706609;0.4171369;0.1338256,0.9424973;0.4255957;-0.05798814,0.1168258;0.2972123;0.02862208,0.7430168;0.1364586;-0.2230832,-0.04556566;0.165167;0.08849647,0.905391;-0.003582478;-0.2262817,0.6983294;0.9336813;-0.07237821,0.7325135;1.030261;-0.05013298,0.7831984;1.127782;-0.009828389,0.8545659;1.204674;0.05692788,0.3298195;0.8001244;-0.07537287,0.319462;0.8311079;-0.002012648,0.2921197;0.8983759;-0.02402721,1.097414;0.5890801;0.01899364,1.147754;0.6515164;0.02307551,1.187822;0.6353208;-0.03929115,-0.01772857;0.1653349;0.04669451,-0.03705144;0.2318563;0.09237861,0.8662847;-0.0004612207;-0.1949245,0.8667513;0.0243001;-0.2738685,0.6592724;0;-0.09029693
18,1.257116;1.258728;0.2353655,1.228365;1.307733;0.2478344,1.262774;1.303653;0.198851,1.131042;1.340668;0.2318459,1.217064;1.33047;0.1093874,0.9051822;1.321765;0.1915041,1.17213;1.222782;-0.03446316,0.6388996;1.166164;0.04567402,1.253124;0.9259398;-0.1095156,0.4534898;1.011123;-0.01521286,1.27136;0.7642236;0.07926366,0.7073737;0.8436024;-0.01830767,0.7901682;0.8263528;-0.1656366,0.6866945;0.4273355;0.1797106,0.9734476;0.4136889;-0.0705901,0.3330394;0.350507;0.03944535,0.7392867;0.1424457;-0.2197373,0.1739552;0.2052527;0.07043501,0.8976998;-0.00101614;-0.2251779,0.791343;0.9473015;-0.08119865,0.8299577;1.043246;-0.06403381,0.8873617;1.139389;-0.0298999,0.9670801;1.213746;0.02991751,0.3784989;0.9128733;-0.1191058,0.3750484;0.9338899;-0.04167608,0.3590614;1.007256;-0.05258512,1.228239;0.6974007;0.219745,1.27987;0.7520437;0.1915041,1.3194;0.705282;0.1466937,0.2036682;0.2127053;0.03063656,0.17935;0.2708693;0.08459073,0.8590903;0.002927184;-0.1933022,0.8589424;0.0274483;-0.2723223,0.7487711;0;-0.09197213
19,1.371106;1.253782;0.2001672,1.344704;1.304036;0.2128585,1.378904;1.298559;0.1638651,1.249058;1.341622;0.1970003,1.334559;1.327929;0.07451682,1.028149;1.340339;0.1565623,1.299781;1.224744;-0.04237334,0.7272551;1.249839;0.03327157,1.391771;0.9213336;-0.04733787,0.5336781;1.095974;0.002040267,1.397369;0.8514074;0.1918299,0.8033272;0.8571708;-0.0196158,0.8701733;0.8320493;-0.1737547,0.9310737;0.4731094;0.2019573,0.9974086;0.39754;-0.08470702,0.5880831;0.3725526;0.05064753,0.732164;0.147805;-0.2185979,0.4445389;0.2174971;0.1027997,0.8899068;0.003597498;-0.2252778,0.8858717;0.954705;-0.09332541,0.9305477;1.04886;-0.08192925,0.9940755;1.143264;-0.05443489,1.078409;1.216851;-0.000260897,0.4557682;0.9892666;-0.09077096,0.455071;1.01633;-0.01516639,0.4379322;1.088485;-0.03120132,1.346473;0.854927;0.3449863,1.404523;0.8863847;0.2992735,1.437737;0.8209469;0.2799855,0.4764461;0.2203703;0.06412138,0.4412184;0.2847577;0.1028352,0.8518512;0.008018017;-0.192804,0.8504959;0.03179365;-0.2720402,0.8367503;0;-0.09668525
