Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,-0.05488916;1.655952;1.364602,-0.09006293;1.672048;1.321159,-0.03043248;1.6759;1.31574,-0.1389772;1.621034;1.244888,0.01009899;1.630665;1.23134,-0.243307;1.413215;1.228902,0.1250802;1.41808;1.202133,-0.3777726;1.117606;1.19039,0.213644;1.098488;1.166196,-0.3797744;0.9074373;1.324356,0.1430229;0.9648871;1.364402,-0.1502823;0.881117;1.274748,0.01931677;0.8764309;1.266233,-0.1588871;0.4331937;1.385236,0.05322707;0.4589378;1.459795,-0.1161843;0.1090243;1.176096,0.03199663;0.3062956;1.103567,-0.1913818;-0.005523145;1.341443,0.1367958;0.1193215;1.141306,-0.06299195;0.9982657;1.254346,-0.06162504;1.100108;1.229501,-0.06026201;1.215212;1.208213,-0.05900565;1.339551;1.208787,-0.2974896;0.7736482;1.361622,-0.3527167;0.82224;1.393837,-0.4066598;0.8109726;1.341679,0.03029738;0.897726;1.458494,0.09658064;0.9425636;1.465216,0.1449762;0.8922619;1.435469,-0.144896;-0.00298202;1.322603,-0.2152683;0.004966438;1.279359,0.08812588;0.1279041;1.132368,0.1508492;0.175418;1.106801,-0.06548273;0;1.27049
11,-0.05451572;1.656611;1.464706,-0.09040213;1.674287;1.422477,-0.03088548;1.678953;1.416477,-0.1398492;1.626254;1.34463,0.008942381;1.637919;1.329631,-0.2497789;1.425282;1.338345,0.1154679;1.41612;1.286349,-0.3933408;1.131316;1.321281,0.2072557;1.103297;1.229553,-0.3805967;0.9309215;1.468934,0.1550434;0.9620705;1.428176,-0.1564333;0.8847262;1.384237,0.01271889;0.8839249;1.368579,-0.1531135;0.4289762;1.456333,0.04426511;0.4928812;1.611491,-0.1179614;0.1381277;1.201735,0.02546907;0.2245864;1.331645,-0.1904647;0.01319605;1.346603,0.1219026;0.06243736;1.440156,-0.07279681;1.003824;1.360146,-0.07394382;1.105531;1.334742,-0.07313282;1.220305;1.311717,-0.06887598;1.344553;1.309191,-0.2888528;0.8030466;1.504851,-0.3437116;0.8503962;1.539457,-0.4010379;0.8341908;1.492464,0.04811206;0.8913211;1.526315,0.1154666;0.934832;1.530697,0.1607652;0.8856105;1.494884,-0.1443567;0.01477611;1.326757,-0.215372;0.02650547;1.285468,0.07358216;0.06914616;1.428221,0.1381403;0.09988064;1.386591,-0.0718572;0;1.376408
12,-0.05073486;1.66206;1.563532,-0.08670269;1.680162;1.521552,-0.02718662;1.684509;1.515311,-0.1367754;1.632817;1.443684,0.01201472;1.643685;1.428083,-0.250626;1.435463;1.446081,0.1104308;1.417297;1.374971,-0.404365;1.146713;1.441389,0.2129094;1.117464;1.293282,-0.3747401;0.9584076;1.601966,0.1762257;0.9688959;1.490016,-0.1592297;0.8899729;1.488091,0.009906016;0.8910267;1.472271,-0.161691;0.433093;1.55268,0.0353623;0.5118831;1.734032,-0.1274032;0.1872866;1.254264,0.01647361;0.1503932;1.59397,-0.1915748;0.03459859;1.357284,0.1010392;0.03935355;1.760959,-0.07688178;1.010047;1.464415,-0.07876965;1.111749;1.439032,-0.07794298;1.226337;1.415099,-0.07210521;1.350461;1.410496,-0.2738072;0.8362201;1.632655,-0.3275305;0.882026;1.670926,-0.3880703;0.8616312;1.629984,0.07456572;0.8923311;1.589384,0.1410475;0.9372427;1.592871,0.1860917;0.8903562;1.553757,-0.1457517;0.04137701;1.337877,-0.2175359;0.05815876;1.299786,0.05326506;0.04433692;1.746292,0.1195635;0.0504598;1.697174,-0.07466181;0;1.480181
13,-0.03895765;1.665195;1.665759,-0.074705;1.683094;1.623506,-0.01514102;1.686634;1.617213,-0.1253396;1.635189;1.546347,0.02357049;1.644037;1.530614,-0.2425257;1.438939;1.557372,0.1151001;1.415131;1.47334,-0.4077592;1.158104;1.558023,0.2232874;1.129465;1.365402,-0.3627021;0.9819088;1.728454,0.2000112;0.9733709;1.558315,-0.1626589;0.8941916;1.597758,0.00644242;0.8913683;1.581788,-0.1804552;0.4396669;1.675267,0.01984252;0.4871523;1.803928,-0.1460501;0.2428655;1.342499,0.01041553;0.1018169;1.8495,-0.190937;0.04084396;1.362116,0.0813309;0.06047618;2.051065,-0.0777085;1.012196;1.572898,-0.07754995;1.113686;1.546616,-0.07476499;1.228044;1.52175,-0.06675393;1.352006;1.516155,-0.2562415;0.8634347;1.754704,-0.3079476;0.9091626;1.795747,-0.3710108;0.8858497;1.760579,0.106592;0.8888191;1.659285,0.1719083;0.9354988;1.661245,0.2158075;0.8920433;1.617179,-0.1462184;0.06282926;1.355854,-0.2176275;0.08747923;1.321523,0.03463017;0.0606423;2.03259,0.1035162;0.04611665;1.989125,-0.07810821;0;1.589773
14,-0.02665661;1.650023;1.766924,-0.0623872;1.668204;1.724776,-0.002816364;1.671324;1.718328,-0.1135643;1.62071;1.647721,0.03536277;1.628511;1.631601,-0.2323656;1.424389;1.662006,0.1244218;1.398046;1.57544,-0.4088012;1.15268;1.669356,0.2308836;1.127107;1.438462,-0.3528639;0.9888187;1.848639,0.2193051;0.9636351;1.626252,-0.1679435;0.8843986;1.709347,0.001009732;0.8746544;1.694578,-0.1987554;0.4328426;1.799152,0.01388915;0.4652294;1.906997,-0.1658314;0.2826511;1.442771,0.0007106066;0.1140084;2.071676,-0.1933177;0.06897634;1.411034,0.04941483;0.1402673;2.282162,-0.07835586;0.9983613;1.682032,-0.07459327;1.099166;1.653478,-0.06879489;1.213002;1.626802,-0.0585174;1.336739;1.620054,-0.2452541;0.87133;1.87463,-0.2944119;0.9193038;1.916236,-0.3594507;0.8945387;1.886005,0.1349084;0.8692248;1.726427,0.1994299;0.917025;1.7275,0.2406814;0.8782194;1.677006,-0.1511717;0.09618217;1.413462,-0.2249283;0.1232685;1.386783,0.004806727;0.1351361;2.259666,0.07674283;0.1058938;2.231107,-0.08346687;0;1.701963
15,-0.02447373;1.620809;1.863074,-0.06018151;1.639783;1.821259,-0.00060644;1.642669;1.814741,-0.1117614;1.593674;1.743633,0.03717639;1.600888;1.727339,-0.2293761;1.395554;1.752833,0.1303045;1.372059;1.677224,-0.4118622;1.13014;1.770113,0.2331264;1.117097;1.512504,-0.3545934;0.9787531;1.959649,0.2294268;0.9447323;1.692501,-0.1735627;0.8609159;1.811188,-0.004597142;0.8463734;1.801317,-0.2163702;0.4158568;1.925237,0.01285176;0.4550555;2.045208,-0.1824258;0.3037661;1.555193,0.002893448;0.1148385;2.231761,-0.2263998;0.0913595;1.536073,0.05164725;0.1774013;2.434431,-0.08021545;0.9718237;1.783887,-0.07345202;1.071905;1.753408,-0.06552535;1.18518;1.724949,-0.05471861;1.308785;1.716763,-0.2482732;0.860866;1.988936,-0.2956715;0.9116415;2.029238,-0.3617885;0.8865359;2.001752,0.1545756;0.8399864;1.789952,0.2181155;0.8890932;1.790455,0.256127;0.8558132;1.733844,-0.1823434;0.1154658;1.535578,-0.2549192;0.1465098;1.509995,0.007076114;0.1678187;2.413362,0.07940589;0.1352382;2.389859,-0.0890799;0;1.806253
16,-0.03509;1.588678;1.954229,-0.07024717;1.608437;1.91231,-0.01059195;1.610887;1.906372,-0.1214949;1.563666;1.833688,0.02764316;1.56979;1.818843,-0.2360282;1.363246;1.832941,0.1278378;1.344042;1.776924,-0.4172082;1.097589;1.856158,0.2292724;1.098056;1.59855,-0.3694516;0.9546596;2.054683,0.224576;0.9160487;1.768767,-0.1763723;0.8314762;1.905494,-0.007134996;0.8174594;1.900959,-0.2342135;0.4039555;2.069194,0.003429376;0.4370187;2.161861,-0.1951776;0.3032438;1.696391,-0.01242123;0.0943312;2.343419,-0.2805369;0.1030447;1.697415,0.05629209;0.1089033;2.54941,-0.08269469;0.9420369;1.877918,-0.07556427;1.04141;1.845281,-0.06773296;1.154264;1.815172,-0.0584574;1.277934;1.80613,-0.2644036;0.8382554;2.093076,-0.312794;0.8911139;2.129317,-0.378162;0.8647398;2.101233,0.1556241;0.8044974;1.862963,0.2191508;0.8536236;1.863066,0.2536043;0.8245156;1.80205,-0.2325178;0.1177464;1.696815,-0.2964002;0.1593413;1.664038,0.01013475;0.1012372;2.53116,0.08084535;0.08135474;2.493079,-0.09175359;0;1.903227
17,-0.0589507;1.559811;2.035737,-0.09334764;1.579108;1.99298,-0.0335951;1.581224;1.987965,-0.143529;1.533419;1.914199,0.005852275;1.538709;1.901659,-0.2558208;1.333241;1.902811,0.1107358;1.315382;1.865489,-0.4305044;1.06175;1.926259,0.2173785;1.064355;1.695927,-0.3988867;0.9183561;2.127656,0.2039723;0.8744298;1.856771,-0.1752177;0.7984776;1.993705,-0.005445644;0.7946856;1.989082,-0.2543647;0.4060701;2.223203,0.009518705;0.4295245;2.270774,-0.2124278;0.2785751;1.859011,-0.01266295;0.07254058;2.421504,-0.3377771;0.1022952;1.883093,0.05847128;-0.007495105;2.610978,-0.08855044;0.913299;1.961079,-0.08655514;1.011762;1.925133,-0.08232035;1.124349;1.89335,-0.07536675;1.248206;1.884806,-0.2949184;0.807135;2.181317,-0.3472566;0.8607075;2.210295,-0.4095;0.8310642;2.178605,0.1329716;0.7598826;1.945703,0.196908;0.808396;1.948468,0.2318282;0.7814022;1.886749,-0.287742;0.1066174;1.88272,-0.3409511;0.155351;1.84174,0.01240468;-0.007798135;2.590975,0.08330246;-0.004532337;2.548451,-0.09033163;0;1.991394
18,-0.07638654;1.537275;2.112982,-0.1102942;1.555831;2.069513,-0.05048865;1.557929;2.065166,-0.1595039;1.508802;1.990907,-0.009989984;1.514047;1.98004,-0.2735175;1.308304;1.972932,0.09354991;1.291001;1.942603,-0.4341843;1.025828;1.992194,0.2140726;1.019008;1.817366,-0.4209413;0.8745275;2.189816,0.1915599;0.8274205;1.975194,-0.171584;0.7715806;2.073028,-0.002338126;0.7779182;2.059838,-0.2701167;0.4251292;2.361437,0.02436905;0.4456673;2.378919,-0.2378109;0.2314048;2.026659,-0.01539211;0.06540191;2.44575,-0.3797509;0.07572389;2.08128,0.04377128;-0.05154061;2.619653,-0.09389051;0.8904514;2.033114,-0.09842113;0.9882098;1.995514,-0.09832103;1.100912;1.96386,-0.09242182;1.224971;1.957806,-0.3204837;0.7690094;2.259338,-0.3782953;0.8208177;2.279899,-0.4345961;0.7878784;2.241137,0.1106474;0.7142909;2.057205,0.1736617;0.7631634;2.066678,0.2158343;0.7351371;2.010169,-0.3295373;0.07496977;2.080679,-0.377973;0.12033;2.03086,-0.001283258;-0.04602534;2.598159,0.0716081;-0.0381037;2.559824,-0.08696105;0;2.066433
19,-0.07487819;1.527052;2.19066,-0.108838;1.546503;2.147624,-0.04903781;1.548292;2.14307,-0.1586549;1.501027;2.068489,-0.009154558;1.505499;2.057103,-0.2760424;1.29815;2.050197,0.091089;1.285017;2.013634,-0.4145868;1.001093;2.056818,0.2132715;0.9875231;1.958142,-0.4133649;0.8349837;2.242636,0.1902796;0.7993934;2.120008,-0.1761744;0.7660319;2.139414,-0.00751926;0.7683885;2.119211,-0.2707781;0.4587732;2.470412,0.02759396;0.4581944;2.45901,-0.2695769;0.1672566;2.214159,-0.01237181;0.0731256;2.431193,-0.4052152;0.0312084;2.316434,0.05885123;-0.0398677;2.6022,-0.09751352;0.8828369;2.095497,-0.1017612;0.9807523;2.058274,-0.1017556;1.094034;2.02876,-0.09584985;1.218227;2.026911,-0.3196923;0.7301393;2.321959,-0.3818335;0.7790616;2.335892,-0.430727;0.7458684;2.288301,0.1029357;0.688884;2.198937,0.1623482;0.7410671;2.212941,0.2127542;0.7110036;2.164851,-0.3550437;0.03124726;2.314162,-0.4062908;0.05948132;2.255323,0.01254571;-0.03578031;2.583189,0.08296768;-0.02703142;2.540649,-0.09184682;0;2.129313
