Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,-0.7654975;1.656933;0.3534157,-0.7982467;1.69115;0.3196467,-0.7386038;1.689411;0.313346,-0.8531494;1.675885;0.23267,-0.7040421;1.671537;0.2169184,-0.9835419;1.497678;0.1748853,-0.6175817;1.474789;0.1239641,-1.115863;1.209061;0.07026989,-0.619342;1.167789;-0.02232043,-1.1152;1.00066;0.2069815,-0.5927454;0.9630358;0.1172892,-0.9239031;0.9465931;0.0587685,-0.7559996;0.9474016;0.03296077,-0.98038;0.4981184;0.151493,-0.6354315;0.5217652;0.1641615,-0.9991648;0.1691164;-0.05357735,-0.649053;0.2108374;-0.06775948,-1.019926;0.00616461;0.03045242,-0.5592173;0.01646626;-0.05288976,-0.8371329;1.065534;0.06791694,-0.834358;1.170083;0.07518435,-0.8264681;1.286289;0.08691987,-0.811402;1.405445;0.1191208,-1.047596;0.8792144;0.3264174,-1.099938;0.9428363;0.303116,-1.14182;0.9116095;0.2480888,-0.6318812;0.8645458;0.2667989,-0.5787928;0.9066997;0.2145017,-0.5831293;0.8672398;0.1498381,-0.9790258;0.02219069;0.0061078,-1.056993;0.02650392;-0.02196295,-0.6073816;0.03001994;-0.04855182,-0.5502884;0.06913334;-0.09389507,-0.8399513;0;0.04586468
11,-0.8118517;1.685138;0.368711,-0.8453824;1.718603;0.3349553,-0.7857673;1.717757;0.3282235,-0.9006734;1.701879;0.2484945,-0.7516355;1.699765;0.2316649,-1.028241;1.523308;0.1907549,-0.6620094;1.505534;0.1415094,-1.155371;1.234457;0.07928988,-0.6673251;1.196892;-0.003635556,-1.151558;1.025836;0.2156152,-0.6393619;0.9934028;0.1375462,-0.9727018;0.9750893;0.07274567,-0.8047131;0.9717259;0.04771014,-1.025989;0.522966;0.1479931,-0.7259361;0.5334354;0.1685915,-1.054826;0.1807673;-0.03288634,-0.7579713;0.2118335;-0.04633883,-1.053152;-0.002250433;0.03046671,-0.7183894;-0.0007492304;-0.03802571,-0.8828022;1.091499;0.08398953,-0.8779759;1.195892;0.09235023,-0.8693402;1.312007;0.1044587,-0.8552123;1.431407;0.1361784,-1.083207;0.9075143;0.3377302,-1.1372;0.9689643;0.3124538,-1.176013;0.9359457;0.2562348,-0.6722656;0.8985164;0.29084,-0.6213368;0.9390341;0.2352081,-0.6290393;0.8982398;0.1716962,-1.016819;0.02171439;0.005407996,-1.097918;0.02494967;-0.01185613,-0.7618486;0.02414763;-0.03431735,-0.6948223;0.05018568;-0.07524387,-0.8887075;0;0.06022795
12,-0.8554565;1.706251;0.379349,-0.889604;1.73921;0.3457143,-0.8300501;1.738855;0.3384206,-0.9455586;1.72147;0.2598853,-0.7966737;1.720582;0.2416509,-1.070385;1.541114;0.1998838,-0.7035083;1.529562;0.1558984,-1.190038;1.250831;0.08319379,-0.7122663;1.21734;0.01596873,-1.183702;1.043244;0.2209956,-0.6814362;1.015846;0.1593989,-1.019873;0.9972449;0.08709977,-0.8518046;0.987422;0.06440685,-1.086969;0.5480615;0.1686442,-0.8071444;0.5409349;0.1719771,-1.131542;0.2113232;-0.01915755,-0.8613123;0.2163352;-0.03381409,-1.148276;0.0007852316;0.01843592,-0.865209;-0.0009942055;-0.02332752,-0.9258391;1.110301;0.09875009,-0.9181826;1.21458;0.1063858,-0.9084803;1.330691;0.1176934,-0.8957343;1.450458;0.1486043,-1.115662;0.9304911;0.348438,-1.171522;0.9884834;0.3193382,-1.20531;0.952633;0.2616289,-0.7103909;0.9239964;0.3153165,-0.6608604;0.9630316;0.2574088,-0.6709226;0.9212031;0.1949076,-1.108673;0.02764535;0.00318715,-1.18807;0.0438711;-0.01465577,-0.9027709;0.03221887;-0.02044489,-0.8309506;0.04410088;-0.05976587,-0.9358385;0;0.07575336
13,-0.8960224;1.718866;0.3838959,-0.930795;1.751304;0.3503953,-0.871317;1.751417;0.3424988,-0.9874575;1.73251;0.2652577,-0.8387625;1.732793;0.2455163,-1.109676;1.549731;0.2031145,-0.7422408;1.544167;0.1648444,-1.224078;1.257099;0.08739226,-0.7554085;1.226949;0.03405359,-1.217145;1.052464;0.2295127,-0.720839;1.028323;0.1805966,-1.066721;1.011207;0.1016672,-0.8992016;0.9936309;0.07960927,-1.165889;0.5726231;0.2052375,-0.878251;0.5437137;0.1798702,-1.230017;0.2504954;-0.001572363,-0.9296908;0.2162416;-0.02203321,-1.274526;0.03501922;0.02300667,-0.9518892;-0.0004167557;-0.004011013,-0.9678925;1.120307;0.1111455,-0.9567665;1.224402;0.1167557,-0.9454359;1.340528;0.1262477,-0.9336708;1.460757;0.1557209,-1.150051;0.9449439;0.3618829,-1.206751;1.000296;0.3294566,-1.237122;0.9620455;0.27139,-0.7454014;0.9388366;0.338628,-0.6975393;0.9771711;0.2788784,-0.708963;0.9343066;0.2173202,-1.231172;0.05851662;0.01348544,-1.306779;0.08619094;-0.006594427,-0.9865721;0.03590077;-0.003343083,-0.9127473;0.04054856;-0.04040759,-0.9829613;0;0.09063829
14,-0.9334252;1.722574;0.3874797,-0.9687186;1.754506;0.3540377,-0.9093017;1.755091;0.3457139,-1.025819;1.734709;0.2694219,-0.8772768;1.73617;0.2486126,-1.146104;1.549915;0.2067212,-0.7783316;1.54797;0.1731893,-1.258811;1.255412;0.09527137,-0.7964222;1.225907;0.0530086,-1.252886;1.054342;0.2424359,-0.7594148;1.031287;0.2042554,-1.114299;1.016979;0.1178616,-0.9479904;0.9909871;0.09496921,-1.244355;0.5886016;0.2296452,-0.9451896;0.5379577;0.1825655,-1.328868;0.2727996;0.02041905,-0.996599;0.2067773;-0.01320396,-1.390718;0.06221199;0.04856677,-1.020812;-0.01167655;0.003029145,-1.01026;1.121312;0.1249292,-0.995097;1.224978;0.1287468,-0.9814179;1.341003;0.1361572,-0.9696593;1.461775;0.1633218,-1.187674;0.95061;0.3787119,-1.244107;1.004724;0.3438227,-1.273056;0.9648327;0.2861347,-0.7799243;0.94485;0.3645462,-0.7336593;0.9824868;0.3031186,-0.7457057;0.9382083;0.2426904,-1.345562;0.08194542;0.03888039,-1.418586;0.1152263;0.01777919,-1.055055;0.02504885;0.004031144,-0.9805777;0.02966946;-0.03170759,-1.031145;0;0.1064154
15,-0.9674985;1.713981;0.3934504,-1.003229;1.745389;0.3599762,-0.9438611;1.746427;0.3513531,-1.060574;1.724547;0.2757773,-0.9121535;1.727142;0.2542193,-1.180053;1.538523;0.2148356,-0.8122589;1.53792;0.1825095,-1.293097;1.244921;0.1026086,-0.8344424;1.211839;0.07278759,-1.288866;1.045177;0.251626,-0.7949347;1.023636;0.2313467,-1.162223;1.011997;0.1305434,-0.9974943;0.9776641;0.1072209,-1.325386;0.5955865;0.2441074,-1.000446;0.5219246;0.1793978,-1.440429;0.2765298;0.05538253,-1.061936;0.1896372;-0.0115293,-1.513178;0.07277393;0.09777279,-1.04118;-0.002650499;0.02128516,-1.05298;1.110845;0.1379436,-1.033472;1.21378;0.1418029,-1.016922;1.329486;0.1482889,-1.004214;1.450603;0.1734149,-1.226649;0.9433683;0.3907241,-1.282376;0.9968722;0.3538163,-1.309838;0.9561698;0.2959686,-0.8122362;0.9431249;0.3950648,-0.7672398;0.9787481;0.3315302,-0.7799252;0.9321573;0.273001,-1.467143;0.08917201;0.08618836,-1.53851;0.1248652;0.06342432,-1.083939;0.02325273;0.01649204,-1.015056;0.03550255;-0.02767245,-1.079859;0;0.1188822
16,-1.002783;1.692386;0.4015632,-1.038868;1.723194;0.3679131,-0.9795433;1.724564;0.3590416,-1.096394;1.701084;0.2841626,-0.9480821;1.704508;0.2619838,-1.215957;1.515386;0.2254271,-0.8483014;1.51391;0.1923932,-1.332214;1.225164;0.1090635,-0.8730665;1.184408;0.09299754,-1.329288;1.02636;0.2593639,-0.8317673;1.004448;0.2604212,-1.210465;0.9939536;0.1395597,-1.047057;0.953209;0.117292,-1.402815;0.5913715;0.2572293,-1.041363;0.4953243;0.1740875,-1.550233;0.2693377;0.09844972,-1.109856;0.1708359;-0.02756798,-1.627118;0.07247043;0.1588605,-1.038973;0.01840621;0.02500077,-1.097406;1.088262;0.1486843,-1.074424;1.190449;0.1532284,-1.055285;1.305754;0.1597248,-1.041157;1.426876;0.1840549,-1.269254;0.9254623;0.4000755,-1.324272;0.9789057;0.3620343,-1.351221;0.9378359;0.3042046,-0.8472636;0.9320495;0.4280621,-0.8029763;0.9645565;0.3623942,-0.8161937;0.9151375;0.3063554,-1.580966;0.08645725;0.1448379,-1.651903;0.1220286;0.1205889,-1.087794;0.02654171;0.01647674,-1.025871;0.04837328;-0.03386571,-1.128761;0;0.1284259
17,-1.037951;1.663864;0.4105324,-1.074242;1.694151;0.3766318,-1.014952;1.69559;0.3675422,-1.131983;1.670846;0.2933538,-0.9837575;1.674444;0.2706299,-1.25266;1.485976;0.2331843,-0.8846804;1.480756;0.2049373,-1.373662;1.198161;0.1176943,-0.9119014;1.148718;0.1148518,-1.370422;1.002997;0.2726848,-0.8699933;0.9766961;0.290278,-1.260997;0.970481;0.1438753,-1.098662;0.9230834;0.1277772,-1.47247;0.580606;0.2711306,-1.080641;0.4640204;0.1708248,-1.644461;0.2626731;0.129756,-1.132435;0.1556694;-0.05914517,-1.728621;0.07395482;0.2032286,-1.033015;0.01736319;0.01528597,-1.144613;1.060124;0.1572414,-1.117999;1.161388;0.1625581,-1.095492;1.276055;0.1695505,-1.078965;1.396837;0.1940563,-1.311022;0.9049439;0.4156585,-1.365532;0.9581066;0.3765081,-1.393273;0.9159303;0.3198617,-0.8841511;0.9122497;0.4612495,-0.8404106;0.9418229;0.3938513,-0.8536966;0.8897401;0.3402962,-1.682207;0.08486259;0.1874442,-1.751997;0.1220195;0.1622611,-1.082574;0.01760346;0.007148385,-1.025002;0.04472071;-0.04572481,-1.179829;0;0.1358263
18,-1.077466;1.635557;0.4160176,-1.113682;1.665677;0.3818891,-1.054407;1.666717;0.3726472,-1.171739;1.641809;0.2989919,-1.023552;1.644408;0.2758873,-1.295746;1.454977;0.2412424,-0.9277315;1.444391;0.210178,-1.41897;1.166506;0.1315997,-0.9528634;1.108112;0.1407592,-1.416972;0.972215;0.2877043,-0.9078543;0.9410632;0.3201781,-1.305967;0.9387303;0.15611,-1.143074;0.8940265;0.1380645,-1.547655;0.5592898;0.2587196,-1.097533;0.4359354;0.1696108,-1.748046;0.2415756;0.1609951,-1.125105;0.1471647;-0.08826573,-1.84532;0.06407166;0.2444441,-1.018799;0.01375687;0.0118027,-1.190976;1.030442;0.1673191,-1.165386;1.132016;0.171665,-1.142523;1.246664;0.177751,-1.123789;1.36727;0.2015272,-1.359847;0.8744072;0.431769,-1.412943;0.9286162;0.3921133,-1.442164;0.8865094;0.3361634,-0.9208833;0.8814443;0.4929812,-0.8777053;0.9100767;0.4248183,-0.8895163;0.8560892;0.3728267,-1.798394;0.07054597;0.227759,-1.865454;0.1114831;0.2010645,-1.068415;0.01410544;0.004028499,-1.010943;0.03697962;-0.05091861,-1.22452;0;0.1470873
19,-1.117455;1.605086;0.4252211,-1.153289;1.635788;0.3912074,-1.094007;1.636107;0.3819609,-1.211653;1.612961;0.3082325,-1.063447;1.613759;0.2851161,-1.34158;1.42814;0.25656,-0.9750582;1.408189;0.211752,-1.463467;1.139357;0.143552,-0.9983771;1.069251;0.1641555,-1.462207;0.9388996;0.291663,-0.9488235;0.9027123;0.3428492,-1.350118;0.9049543;0.166115,-1.186251;0.868656;0.1398797,-1.611044;0.5334927;0.2488827,-1.10087;0.4155387;0.157526,-1.827494;0.2157867;0.1953906,-1.128617;0.1370547;-0.1114088,-1.937206;0.0484488;0.2842609,-1.013646;0.01651925;0.009913132,-1.23934;1.002065;0.1736938,-1.217219;1.104429;0.1785234,-1.195188;1.219208;0.1851719,-1.173232;1.339146;0.2095608,-1.408836;0.8333836;0.4316705,-1.459649;0.8913217;0.394367,-1.490963;0.8526531;0.3370833,-0.962584;0.840609;0.5147179,-0.9193344;0.8715957;0.4476388,-0.9282925;0.8178381;0.3948454,-1.88986;0.05108911;0.2677164,-1.953799;0.09556895;0.2391015,-1.063323;0.01557451;0.002589241,-1.006663;0.03542089;-0.05434369,-1.268184;0;0.1529974
