Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,-0.8046148;1.699901;0.6841367,-0.8398656;1.729787;0.6488116,-0.7833222;1.717495;0.6329442,-0.9128217;1.703031;0.5797189,-0.7714632;1.672303;0.5400504,-1.036478;1.508553;0.4896525,-0.682592;1.452727;0.5838532,-1.16824;1.222733;0.3857066,-0.63431;1.139576;0.6740754,-1.143143;1.060316;0.5730903,-0.7522205;1.005929;0.8483101,-0.9727679;0.9390075;0.5417005,-0.8088466;0.9366773;0.5862277,-1.187937;0.5382978;0.6194887,-0.6150898;0.5222145;0.5262646,-1.347277;0.1920474;0.6927726,-0.4185488;0.2839765;0.2911832,-1.507336;0.1142901;0.8182189,-0.2798291;0.1217519;0.3311802,-0.8888288;1.058425;0.5629898,-0.8822675;1.162007;0.5482003,-0.8722819;1.277302;0.5305538,-0.8624666;1.401189;0.526345,-1.058857;0.9609787;0.6684757,-1.115827;1.017288;0.6741881,-1.168319;0.9817743;0.6324685,-0.8772065;0.9055088;0.8671228,-0.8311445;0.9544508;0.9110774,-0.7652991;0.9187641;0.8989064,-1.460182;0.09809428;0.8121712,-1.505831;0.1370285;0.7548492,-0.3226956;0.1219143;0.3050123,-0.2732015;0.1871801;0.3166824,-0.8908072;0;0.5639641
11,-0.8806555;1.685081;0.729644,-0.9160955;1.715796;0.6952304,-0.8603064;1.70213;0.6778858,-0.9914825;1.690782;0.6281233,-0.85201;1.656617;0.5847621,-1.122453;1.494589;0.5438053,-0.7652194;1.438889;0.6244172,-1.263066;1.221668;0.4245983,-0.7099093;1.126663;0.7122223,-1.242406;1.059147;0.6124327,-0.8169476;0.992494;0.8929533,-1.056581;0.9252931;0.596429,-0.8904999;0.9238911;0.6321125,-1.274579;0.525996;0.6736025,-0.6972214;0.50611;0.6001915,-1.43413;0.1764578;0.7285167,-0.4903425;0.3181098;0.3309218,-1.599451;0.08082241;0.8320723,-0.3264099;0.1797299;0.3682269,-0.9720377;1.045165;0.6120117,-0.9665049;1.148645;0.5961287,-0.9574211;1.263888;0.5776796,-0.9474699;1.387756;0.5732274,-1.163919;0.9575287;0.7103305,-1.219899;1.014976;0.71422,-1.271462;0.9808024;0.6702799,-0.9403434;0.8920794;0.9203386,-0.8912463;0.9408878;0.9610355,-0.8264536;0.9052042;0.9441283,-1.552195;0.06522864;0.8252822,-1.595217;0.1136735;0.7734385,-0.3706762;0.1721606;0.3457431,-0.3306578;0.2444455;0.3500935,-0.9735406;0;0.6142707
12,-0.9559658;1.660153;0.772895,-0.9919308;1.691121;0.7392626,-0.936731;1.676825;0.7205913,-1.069208;1.666672;0.6741264,-0.9312087;1.630934;0.6274479,-1.203459;1.470228;0.5947964,-0.8436334;1.413949;0.6630631,-1.359515;1.206445;0.4785802,-0.7815087;1.099053;0.735175,-1.336138;1.040959;0.6634839,-0.8705598;0.958156;0.9204861,-1.143211;0.9035853;0.6483681,-0.9767268;0.8989909;0.6818376,-1.357254;0.4996273;0.7109834,-0.7787631;0.4821884;0.6802012,-1.509606;0.1430631;0.7282973,-0.5757166;0.3431639;0.3800457,-1.652487;0.02274817;0.8307916,-0.3979591;0.2237765;0.4189771,-1.055367;1.021635;0.6587319,-1.047888;1.124532;0.640097,-1.037761;1.23948;0.620393,-1.027474;1.363343;0.6166215,-1.258852;0.9348756;0.7575252,-1.311906;0.9948128;0.7639912,-1.366621;0.9634895;0.7217731,-0.9911655;0.8575274;0.9577391,-0.9377217;0.9049028;0.9944596,-0.8753185;0.8694446;0.9698459,-1.60311;0.01574314;0.8248575,-1.653935;0.05174428;0.7700285,-0.4415543;0.2108946;0.397627,-0.4090861;0.2869892;0.3985978,-1.059969;0;0.6651028
13,-1.029947;1.631819;0.8102496,-1.066924;1.661736;0.7767644,-1.012029;1.647496;0.7571762,-1.145411;1.635211;0.7139267,-1.008172;1.599612;0.6649563,-1.281193;1.443303;0.6410842,-0.9192771;1.382684;0.6935185,-1.45669;1.18399;0.5453709,-0.8500299;1.065786;0.7470349,-1.426102;1.013111;0.7242193,-0.9178474;0.9150523;0.9335892,-1.22751;0.8763397;0.6970291,-1.060668;0.8696814;0.7282972,-1.444708;0.4746079;0.7630116,-0.8570929;0.4572356;0.7652086,-1.575777;0.1181214;0.6830903,-0.6696575;0.3617962;0.4390058,-1.702281;0.007496476;0.8172087,-0.4890149;0.2467273;0.47766,-1.137117;0.9928436;0.7009783,-1.128085;1.094902;0.6787601,-1.116777;1.209418;0.6572666,-1.105328;1.333194;0.6540298,-1.345361;0.9012886;0.8081661,-1.394681;0.9633627;0.8209466,-1.454557;0.9356207;0.7834968,-1.033915;0.8135928;0.9814829,-0.9759613;0.859279;1.013155,-0.9173532;0.8245231;0.979773,-1.652971;0.003259897;0.8086681,-1.710059;0.02616519;0.7529747,-0.5317263;0.2332469;0.454937,-0.5017345;0.3102375;0.4592307,-1.144089;0;0.7126631
14,-1.099012;1.605671;0.847595,-1.136821;1.634877;0.8144124,-1.082161;1.62085;0.7940297,-1.216174;1.606953;0.7532923,-1.079522;1.571886;0.7023358,-1.353242;1.415995;0.6883314,-0.9888772;1.355237;0.7190365,-1.541931;1.154859;0.6299368,-0.9197311;1.036045;0.7600652,-1.502904;0.9798428;0.803049,-0.9630449;0.8685375;0.9394732,-1.30758;0.8541979;0.739246,-1.140023;0.8407578;0.7637908,-1.523963;0.45807;0.8350466,-0.9478325;0.4317809;0.8571573,-1.602116;0.1189423;0.6631935,-0.7809522;0.3636458;0.5134167,-1.728313;0.02604371;0.8142196,-0.609493;0.2357854;0.5536687,-1.21218;0.9666945;0.7374668,-1.200596;1.068152;0.7137353,-1.188246;1.1825;0.691919,-1.176815;1.306304;0.6899594,-1.418993;0.8605798;0.8723729,-1.461785;0.9252319;0.8932999,-1.528002;0.9025158;0.8640324,-1.070642;0.7635145;0.9982332,-1.008477;0.8076683;1.023435,-0.9556764;0.7754174;0.9795119,-1.6803;0.01732343;0.8023442,-1.739158;0.04372734;0.7501516,-0.6523923;0.2257491;0.5295599,-0.6174461;0.3004205;0.536521,-1.223801;0;0.7515184
15,-1.162373;1.589296;0.8878117,-1.200665;1.619002;0.8556416,-1.146307;1.60531;0.8342483,-1.280899;1.592006;0.7952597,-1.145003;1.557776;0.7417765,-1.418492;1.396962;0.7370567,-1.052451;1.340508;0.7472173,-1.60738;1.129721;0.7300178,-0.9906901;1.017292;0.7740675,-1.560112;0.95645;0.9028315,-1.009888;0.8291485;0.9364114,-1.376819;0.8442544;0.7806558,-1.20905;0.8238909;0.7978971,-1.567877;0.4398739;0.8941903,-1.053517;0.4171299;0.9504477,-1.604254;0.123073;0.6729147,-0.9089489;0.3445652;0.5976256,-1.730641;0.03080964;0.8237426,-0.7543436;0.1989407;0.6451386,-1.276987;0.9526559;0.7741506,-1.263299;1.053704;0.7497988,-1.250719;1.168062;0.7281682,-1.240593;1.291993;0.7274715,-1.475307;0.8305247;0.957797,-1.508425;0.898381;0.9851404,-1.580348;0.8812298;0.9681061,-1.103984;0.7158942;1.002586,-1.038428;0.7587399;1.020356,-0.9946417;0.7325814;0.9641804,-1.682811;0.02153563;0.8115534,-1.741633;0.04888213;0.7598084,-0.7981932;0.1929986;0.6213855,-0.7543623;0.2630954;0.6246659,-1.292934;0;0.7892764
16,-1.22254;1.586168;0.928264,-1.261717;1.615734;0.8970456,-1.207623;1.60278;0.8745506,-1.342764;1.588398;0.8379172,-1.207529;1.556012;0.7816799,-1.481369;1.393502;0.7877885,-1.115165;1.33791;0.7794199,-1.655381;1.118342;0.832742,-1.058238;1.012082;0.7830222,-1.596206;0.9519819;1.008652,-1.061793;0.8073767;0.9251683,-1.431916;0.8397393;0.825417,-1.263278;0.8230371;0.837276,-1.588108;0.4182305;0.929588,-1.163718;0.4191303;1.036935,-1.594729;0.1210638;0.6799941,-1.04633;0.3006458;0.6864628,-1.715401;0.02142423;0.8311596,-0.9119453;0.1421403;0.7511414,-1.334666;0.9501346;0.8146979,-1.323619;1.051262;0.7893565,-1.313119;1.165763;0.7673762,-1.303545;1.28974;0.7671233,-1.508641;0.8254901;1.057668,-1.535097;0.8959265;1.085735,-1.609276;0.8809658;1.080166,-1.147624;0.6870594;0.9901022,-1.078748;0.7264459;1.002508,-1.045362;0.707781;0.9369771,-1.666579;0.01662672;0.8204002,-1.726433;0.03639925;0.7664366,-0.9569501;0.1393892;0.7290211,-0.9037362;0.2023711;0.7221615,-1.347597;0;0.8313465
17,-1.279162;1.592301;0.9701724,-1.319459;1.621043;0.9396157,-1.265629;1.608863;0.9160784,-1.401235;1.592044;0.8823109,-1.266661;1.561594;0.8234675,-1.541389;1.399811;0.8436196,-1.176302;1.343606;0.8140618,-1.691231;1.116999;0.9268198,-1.113275;1.02003;0.7966592,-1.614972;0.9609438;1.105575,-1.105006;0.8045018;0.9215646,-1.480244;0.8394759;0.8674333,-1.310897;0.8306293;0.8775016,-1.599784;0.4009864;0.9471477,-1.268891;0.4345162;1.11041,-1.585884;0.1183058;0.68154,-1.19186;0.2382488;0.7845356,-1.70207;0.01557589;0.8342655,-1.082953;0.07471323;0.8781422,-1.38839;0.9543833;0.8565379,-1.381584;1.056028;0.8317777,-1.374038;1.170868;0.8103627,-1.364859;1.294876;0.8105334,-1.521479;0.8396144;1.156647,-1.546451;0.9118872;1.181183,-1.620591;0.8959056;1.183464,-1.19302;0.681111;0.9771331,-1.121891;0.7160347;0.9901731,-1.092607;0.7036309;0.9212826,-1.653003;0.01313633;0.8238299,-1.713504;0.02867109;0.7692056,-1.128865;0.07556075;0.857802,-1.066221;0.1255649;0.8372873,-1.395571;0;0.8724675
18,-1.332647;1.602682;1.014797,-1.373867;1.630924;0.9850153,-1.320464;1.619114;0.9603438,-1.456629;1.600935;0.9296669,-1.323122;1.57141;0.8679883,-1.597168;1.408488;0.9044307,-1.23525;1.352104;0.8500615,-1.720422;1.118902;1.011043,-1.159882;1.034249;0.8199798,-1.622249;0.9786304;1.192172,-1.139505;0.8119504;0.9308423,-1.528512;0.8451794;0.9078505,-1.359066;0.8404502;0.9189965,-1.606254;0.392908;0.9560557,-1.363381;0.4522446;1.168385,-1.578131;0.1184162;0.6830863,-1.344381;0.1733071;0.8991603,-1.693191;0.01301831;0.834698,-1.271969;0.01251268;1.026973,-1.439576;0.9626176;0.9002084,-1.435061;1.064845;0.8773986,-1.429755;1.180054;0.8573353,-1.421937;1.304153;0.8579765,-1.519163;0.8666252;1.246011,-1.547323;0.9388058;1.267128,-1.620149;0.9187348;1.274248,-1.230359;0.6841604;0.9692456,-1.160513;0.7178259;0.9901544,-1.126489;0.7114919;0.9226305,-1.644014;0.01159555;0.8246022,-1.704439;0.02595872;0.7695745,-1.317392;0.01992351;1.00687,-1.245942;0.0479418;0.97596,-1.443789;0;0.9134235
19,-1.380488;1.614056;1.060161,-1.422397;1.64194;1.031012,-1.369458;1.630137;1.005358,-1.506143;1.611267;0.9775512,-1.373794;1.581759;0.9134179,-1.64713;1.41795;0.967029,-1.290458;1.360656;0.8874707,-1.744341;1.122671;1.088203,-1.2036;1.049357;0.8470709,-1.624931;0.9981749;1.268102,-1.172689;0.8219137;0.9442118,-1.576379;0.8534979;0.9525598,-1.40683;0.8505027;0.9626886,-1.61816;0.394342;0.9711944,-1.445618;0.4627849;1.209846,-1.573224;0.1282986;0.6921774,-1.502435;0.1221884;1.032604,-1.686047;0.01390731;0.834011,-1.473157;-0.02297622;1.190357,-1.48884;0.9720899;0.9468563,-1.485615;1.074733;0.9257584,-1.481704;1.19018;0.906775,-1.47463;1.314323;0.907576,-1.510705;0.8969395;1.320773,-1.544233;0.9670103;1.341143,-1.614753;0.940994;1.3515,-1.258086;0.6862475;0.963227,-1.192919;0.722048;0.9935701,-1.152316;0.7234409;0.929487,-1.636709;0.01376188;0.8246253,-1.696631;0.02791762;0.7689978,-1.515344;-0.008452654;1.1673,-1.439475;-0.006781399;1.134337,-1.491605;0;0.9576242
