Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,-0.1880971;1.623418;0.2292249,-0.220327;1.654684;0.1922473,-0.16052;1.659456;0.1928321,-0.2630396;1.635574;0.09938874,-0.1135219;1.647505;0.1008506,-0.3504013;1.446085;-0.04538853,0.0005524158;1.421679;0.02617427,-0.410354;1.146464;-0.1714022,0.07359508;1.104678;-0.0269691,-0.4551032;0.946062;-0.03012746,0.009808466;0.9288477;0.1377645,-0.3017164;0.9233256;-0.08120802,-0.1343343;0.9100254;-0.055428,-0.528405;0.5470667;0.06006714,-0.04262158;0.4635422;0.01639242,-0.4424521;0.2225552;-0.1347487,0.006328195;0.1201298;-0.1577365,-0.4416463;0.03789645;-0.01795358,0.07427284;0.007259369;0.01549859,-0.2099133;1.036651;-0.0590921,-0.200573;1.141066;-0.06021668,-0.1899612;1.257286;-0.05103676,-0.1823612;1.375977;-0.01474848,-0.4335764;0.8469379;0.08703435,-0.4942393;0.8883904;0.05909508,-0.4921567;0.853939;-0.008477233,-0.0540759;0.8269602;0.2355104,0.01735951;0.8583668;0.226049,0.02518973;0.8300719;0.156082,-0.4046568;0.07059419;-0.02717066,-0.4688813;0.05462569;-0.07722766,0.02828124;0.01179498;-0.004161559,0.09937617;0.01984268;-0.04570969,-0.2180253;0;-0.06831798
11,-0.197826;1.618151;0.2278593,-0.229721;1.649996;0.1910866,-0.1698664;1.654126;0.1916973,-0.2726359;1.631943;0.09811012,-0.1229995;1.642267;0.09963699,-0.3606265;1.4415;-0.04774758,-0.01069297;1.415708;0.027281,-0.4141979;1.142682;-0.1792981,0.0636263;1.09799;-0.01711713,-0.4594764;0.9407592;-0.04037814,0.0008634329;0.9227414;0.1486264,-0.3189796;0.9187447;-0.07597885,-0.1513235;0.9034683;-0.05325523,-0.5609032;0.5513665;0.06338848,-0.0473763;0.4605436;0.02374686,-0.5005771;0.223125;-0.1347711,0.007011488;0.1207739;-0.1558291,-0.5586542;0.04320765;-0.02435395,0.07460527;0.007448554;0.01724593,-0.225427;1.030991;-0.05577258,-0.2149352;1.13529;-0.05744132,-0.2030781;1.251463;-0.04925669,-0.1942944;1.370496;-0.01438389,-0.43873;0.8407529;0.0761732,-0.4995282;0.8813453;0.04728118,-0.4952196;0.8477038;-0.02059309,-0.06221138;0.8207849;0.246825,0.008776918;0.853282;0.2376852,0.01771273;0.8244237;0.1680817,-0.5141309;0.06617916;-0.02786481,-0.5734589;0.0662396;-0.0858793,0.02864544;0.01207328;-0.002467647,0.09980567;0.02014452;-0.04389901,-0.2351515;0;-0.06461702
12,-0.2097781;1.612171;0.2241265,-0.2414372;1.644363;0.1874524,-0.1815618;1.648159;0.1881775,-0.2843011;1.626981;0.09432454,-0.1346126;1.636471;0.09613729,-0.372889;1.433887;-0.04968046,-0.02276127;1.410592;0.02451567,-0.4219224;1.136143;-0.1853364,0.05186199;1.092302;-0.01731389,-0.4658136;0.9323322;-0.04874813,-0.008307785;0.9164331;0.1487345,-0.3337268;0.911994;-0.07225983,-0.1660042;0.8955213;-0.05090347,-0.5845636;0.5498317;0.06498588,-0.05948505;0.4544558;0.03295083,-0.5567422;0.2155658;-0.130312,0.005111232;0.1209604;-0.154818,-0.6601782;0.04871339;-0.03314824,0.07306264;0.006913662;0.01764227,-0.2391983;1.023577;-0.05293982,-0.2281324;1.127807;-0.05511476,-0.2159109;1.244025;-0.04820196,-0.2068834;1.363611;-0.01534445,-0.4438025;0.8313158;0.06669498,-0.5052481;0.8709289;0.03781327,-0.4996492;0.838266;-0.03044388,-0.07062148;0.8142611;0.2471946,0.000267446;0.8468553;0.2376394,0.008783445;0.8181078;0.1679378,-0.6116271;0.06155211;-0.03260558,-0.6651195;0.0766741;-0.09421223,0.02705972;0.01163185;-0.00194829,0.09812848;0.01985037;-0.04350766,-0.2498655;0;-0.06158162
13,-0.2340706;1.605525;0.2226391,-0.2656738;1.637929;0.1861035,-0.2057891;1.641579;0.1868078,-0.3086327;1.620996;0.09293658,-0.1589208;1.630121;0.09469736,-0.397254;1.423904;-0.04818461,-0.04618247;1.406723;0.02323488,-0.4429111;1.124801;-0.1819456,0.03011751;1.088153;-0.01749008,-0.4795516;0.9206472;-0.04374107,-0.02522133;0.9122496;0.1501937,-0.3525097;0.9024554;-0.06653578,-0.1846487;0.8876168;-0.04506945,-0.6062703;0.5393299;0.06254738,-0.07001173;0.4491297;0.0415572,-0.6245574;0.202695;-0.1297842,0.006724685;0.1223703;-0.1533501,-0.7674967;0.05926269;-0.04625102,0.07551619;0.007718325;0.0183743,-0.259039;1.014974;-0.04749911,-0.24902;1.119295;-0.05027788,-0.2380805;1.235715;-0.04473433,-0.230247;1.355941;-0.01397208,-0.4532923;0.8205401;0.07160593,-0.5161545;0.8584459;0.04349168,-0.510637;0.8257685;-0.02476514,-0.08537969;0.8105388;0.2504554,-0.01473078;0.8431282;0.2392492,-0.007659256;0.8140333;0.1695301,-0.7174008;0.06079632;-0.04303055,-0.7629024;0.09032071;-0.1058271,0.02941984;0.01249731;-0.0009805188,0.1002888;0.02088028;-0.042847,-0.2685792;0;-0.05580259
14,-0.2661064;1.597944;0.220184,-0.2978022;1.630445;0.1838148,-0.237918;1.634124;0.1844052,-0.3409473;1.613778;0.09068606,-0.1912367;1.622974;0.09216208,-0.4293053;1.412302;-0.04711682,-0.07718666;1.402472;0.02027389,-0.4717344;1.110405;-0.1756349,0.002308339;1.083969;-0.01788741,-0.5013093;0.9078866;-0.03339123,-0.04680756;0.909528;0.1532276,-0.3751926;0.8909138;-0.06119157,-0.2070049;0.8795476;-0.04016853,-0.6270915;0.5231135;0.05791721,-0.07637769;0.4462259;0.04975066,-0.693531;0.1894647;-0.1289336,0.006326675;0.1240894;-0.1503418,-0.8559953;0.06753898;-0.04664438,0.07617199;0.009556711;0.02103645,-0.2839562;1.005369;-0.04287127,-0.2759804;1.109844;-0.04636749,-0.267102;1.226498;-0.04225229,-0.2609128;1.347334;-0.0135724,-0.470745;0.8101295;0.08290688,-0.5349631;0.8460864;0.05530184,-0.5297496;0.8125665;-0.01256908,-0.1041598;0.8093224;0.256601,-0.03391373;0.841925;0.243129,-0.02845451;0.8116974;0.1737477,-0.8062288;0.06123227;-0.04422512,-0.8473946;0.09922695;-0.10544,0.02996045;0.01430875;0.001951553,0.1005779;0.02269334;-0.04033741,-0.2910987;0;-0.05068003
15,-0.3005624;1.58961;0.2092906,-0.3322714;1.622203;0.173016,-0.2723926;1.625958;0.1736692,-0.3753186;1.605825;0.07979092,-0.2256216;1.615212;0.08142366,-0.4642534;1.400397;-0.05311216,-0.1108887;1.396372;0.008124057,-0.5039666;1.094932;-0.1744139,-0.02721161;1.078605;-0.02723673,-0.5273688;0.8956541;-0.02655455,-0.06904712;0.9059519;0.1475857,-0.4000224;0.8782744;-0.06225349,-0.2313246;0.8713001;-0.04352581,-0.6496534;0.5054702;0.04553511,-0.08463673;0.4448942;0.05433768,-0.7546608;0.1795327;-0.1371864,0.003423601;0.1256341;-0.1480664,-0.91361;0.0591535;-0.04475984,0.07398897;0.01114875;0.02304846,-0.3114919;0.9951063;-0.04575277,-0.306019;1.099709;-0.05014698,-0.2993247;1.216555;-0.04767813,-0.29441;1.337974;-0.02130886,-0.4930878;0.8019168;0.09199513,-0.5583799;0.8360105;0.06454591,-0.5538585;0.8005613;-0.002388056,-0.1231776;0.8070804;0.2539382,-0.05349997;0.8398926;0.2382121,-0.04955348;0.8085808;0.1692102,-0.8641162;0.05107695;-0.04748901,-0.9094064;0.09374696;-0.102385,0.02769536;0.01590633;0.004164997,0.0981288;0.02425456;-0.03843703,-0.3156735;0;-0.05288963
16,-0.3359181;1.581534;0.191299,-0.3675082;1.614287;0.155064,-0.307626;1.61796;0.1558543,-0.4103819;1.598267;0.06169671,-0.2606763;1.60745;0.06367231,-0.500744;1.388771;-0.06480253,-0.1461279;1.389224;-0.01155367,-0.5382255;1.079041;-0.1765337,-0.05759665;1.072751;-0.04368345,-0.5570528;0.8851141;-0.02109949,-0.09074989;0.9020598;0.1348881,-0.426225;0.8655091;-0.06745483,-0.2570617;0.8632964;-0.05205403,-0.6717629;0.4871078;0.02970801,-0.09260818;0.4454031;0.05394955,-0.8074067;0.1716157;-0.1511633,0.004889131;0.12782;-0.14676,-0.9503024;0.04922754;-0.04362465,0.07620245;0.01298261;0.02380784,-0.3406269;0.9848454;-0.05361855,-0.3378333;1.089496;-0.05923362,-0.3333385;1.206472;-0.05884289,-0.3294522;1.32851;-0.03531081,-0.5201226;0.7971606;0.1010325,-0.5861402;0.8293806;0.07306007,-0.5822554;0.7909774;0.007735103,-0.1409235;0.8042191;0.2440958,-0.07205927;0.8375382;0.226027,-0.06960392;0.805239;0.1574122,-0.9018065;0.04092461;-0.05370159,-0.9544609;0.08422953;-0.1010057,0.02982098;0.01780713;0.005158499,0.1000522;0.0261789;-0.03777145,-0.3416433;0;-0.05975442
17,-0.3665125;1.574643;0.1758155,-0.3979368;1.607622;0.1396424,-0.3380328;1.610933;0.1403814,-0.4409918;1.591956;0.04629843,-0.2912316;1.600232;0.04814585,-0.5334218;1.379553;-0.07526378,-0.1782332;1.380826;-0.02845786,-0.5698703;1.066226;-0.1778307,-0.08819902;1.064886;-0.05732872,-0.5886397;0.877468;-0.01615234,-0.1137529;0.8953052;0.1235342,-0.4558494;0.8559524;-0.07146247,-0.286386;0.855478;-0.05962141,-0.692196;0.4703223;0.01989803,-0.1065675;0.4445251;0.0485437,-0.8390195;0.1617144;-0.1640936,0.001080871;0.1263877;-0.1460055,-0.9562374;0.04491979;-0.0366477,0.07265341;0.0109579;0.0240534,-0.3711379;0.9762099;-0.06042998,-0.3693563;1.080815;-0.06718642,-0.3655829;1.197809;-0.06857774,-0.3616746;1.320275;-0.04738935,-0.5498705;0.793475;0.108178,-0.6163728;0.8244777;0.07997889,-0.6129927;0.784122;0.0158133,-0.158915;0.7976511;0.2350718,-0.09115794;0.8317664;0.2144793,-0.09052479;0.7989636;0.1460624,-0.9088724;0.03764766;-0.05168133,-0.9698869;0.07015318;-0.09757384,0.02622837;0.01592386;0.005550005,0.09635293;0.02426958;-0.03755911,-0.3711177;0;-0.06554192
18,-0.4016821;1.569508;0.1630745,-0.4329479;1.602808;0.1270574,-0.3730156;1.605605;0.1275932,-0.4764578;1.587645;0.0338413,-0.3266268;1.594637;0.03518076,-0.5714541;1.372349;-0.08250715,-0.2156938;1.373521;-0.04370129,-0.6083511;1.055369;-0.1737585,-0.1272779;1.057219;-0.07030018,-0.6263789;0.8702095;-0.007888928,-0.1436681;0.8878706;0.1118393,-0.4912128;0.8490101;-0.07196046,-0.3214545;0.8497113;-0.06564222,-0.7137535;0.4536676;0.01228331,-0.1247266;0.4456715;0.0390795,-0.854476;0.1446549;-0.1757517,-0.001726896;0.1270069;-0.1452381,-0.9455982;0.02890819;-0.0238163,0.0696398;0.01050282;0.02417339,-0.4069654;0.9699087;-0.06521295,-0.4060542;1.074423;-0.07340039,-0.4030046;1.191403;-0.07657841,-0.3991395;1.314202;-0.05740461,-0.5848336;0.7888913;0.1173199,-0.6519941;0.8191122;0.0898415,-0.6497669;0.7774639;0.02645631,-0.181747;0.7893993;0.2252851,-0.1156276;0.8245928;0.2014405,-0.1178598;0.7918794;0.1330144,-0.8982836;0.02791566;-0.04062949,-0.9657091;0.04358017;-0.08638872,0.02321255;0.01571226;0.005742833,0.0933201;0.02404177;-0.03739692,-0.4063337;0;-0.06880132
19,-0.4383101;1.568871;0.1550129,-0.4694757;1.602549;0.119262,-0.4095166;1.604758;0.1194231,-0.5137208;1.588006;0.0262936,-0.363823;1.593529;0.02669626,-0.6114653;1.370448;-0.08525465,-0.2552588;1.372076;-0.05588926,-0.6513357;1.049188;-0.1592702,-0.1690503;1.055422;-0.08580081,-0.6684538;0.8706804;0.01383026,-0.1727049;0.8850673;0.09610073,-0.5297247;0.8476393;-0.0694017,-0.3598678;0.848443;-0.06690154,-0.7401624;0.4450699;0.01165976,-0.148684;0.4480591;0.02260153,-0.8547131;0.1300494;-0.1840165,-0.001989543;0.1291566;-0.1430216,-0.9434852;0.02015883;-0.01795168,0.06898004;0.01144087;0.0257019,-0.4453941;0.9686288;-0.06631904,-0.4448134;1.073016;-0.0760166,-0.442231;1.189951;-0.08084912,-0.4384865;1.313003;-0.0633509,-0.6254882;0.7930882;0.1409101,-0.6928146;0.8231406;0.1136543,-0.6921989;0.7793936;0.05166179,-0.2029684;0.7848581;0.2103757,-0.138678;0.8207299;0.1828277,-0.1451547;0.7889383;0.1142375,-0.8960602;0.02117628;-0.03444915,-0.9638611;0.03224778;-0.08098911,0.0225448;0.017048;0.007408574,0.09260213;0.02507341;-0.03587018,-0.4447962;0;-0.06815162
