Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,-0.4391738;1.632257;0.3190433,-0.4727748;1.662391;0.2823485,-0.4129837;1.66335;0.277439,-0.524683;1.63852;0.1954695,-0.3752053;1.640917;0.1831956,-0.64478;1.451362;0.1295349,-0.2754632;1.440008;0.12413,-0.7597355;1.162697;0.01179885,-0.2951514;1.103192;0.05640271,-0.769389;0.968081;0.1672122,-0.262731;0.9364883;0.238834,-0.6481333;0.9344144;0.04475621,-0.4841117;0.8907798;0.03759909,-0.9004845;0.5563487;0.1241438,-0.4364648;0.4330516;0.07123514,-1.097101;0.2385653;0.01924073,-0.4431149;0.1466247;-0.1906132,-1.201823;0.06247163;0.09631274,-0.3446652;0.01383471;-0.08032117,-0.5347442;1.026887;0.06350034,-0.5100154;1.128592;0.06946512,-0.4878479;1.24329;0.07700685,-0.4706405;1.363886;0.1019611,-0.7233428;0.8698697;0.314923,-0.7731608;0.924369;0.2715835,-0.7984394;0.8824537;0.2136062,-0.2882105;0.87712;0.4103311,-0.240247;0.9058213;0.3454769,-0.2479622;0.8516897;0.2928696,-1.153757;0.06841254;0.08301989,-1.218323;0.1098047;0.05134188,-0.393582;0.01438731;-0.09168635,-0.3321247;0.03640628;-0.1425163,-0.5661224;0;0.0411777
11,-0.4791924;1.601442;0.3262495,-0.5123971;1.632267;0.2897686,-0.4525985;1.63248;0.2848614,-0.5646106;1.609683;0.2027287,-0.415114;1.610216;0.1904609,-0.6912692;1.425517;0.1423807,-0.3226059;1.404244;0.1224287,-0.8043028;1.136868;0.01965185,-0.3426045;1.065166;0.07521304,-0.8135844;0.9354101;0.1661117,-0.3056891;0.8984347;0.256762,-0.6932229;0.9013947;0.04992234,-0.5277522;0.8660477;0.03481261,-0.9600598;0.5303265;0.113353,-0.439009;0.4137872;0.05721321,-1.172891;0.2125177;0.047403,-0.4480067;0.1354124;-0.2131118,-1.290057;0.04626328;0.1282916,-0.3406415;0.01713032;-0.08144764,-0.5837525;0.9990581;0.06534009,-0.5624108;1.101486;0.07197363,-0.5409672;1.216258;0.08043604,-0.5203989;1.336068;0.1065968,-0.770851;0.8286559;0.3088056,-0.8185998;0.8871078;0.268386,-0.8459096;0.8489971;0.2087288,-0.3320931;0.835575;0.4268695,-0.284045;0.8670039;0.3633563,-0.2887774;0.8134285;0.3098347,-1.241593;0.0485217;0.1153121,-1.302912;0.09331506;0.08185994,-0.3896671;0.01579881;-0.09226552,-0.3292383;0.03561789;-0.1451905,-0.6104875;0;0.04236753
12,-0.5158414;1.57336;0.3290668,-0.5484608;1.605683;0.2933622,-0.4887257;1.604259;0.2879132,-0.602057;1.585948;0.2064701,-0.4527193;1.582388;0.1928477,-0.735876;1.40667;0.1497695,-0.3688529;1.374923;0.1162464,-0.8501392;1.11936;0.02156883,-0.393299;1.035192;0.08267578,-0.8515989;0.9136232;0.1622532,-0.3534322;0.8672081;0.2624377,-0.7396434;0.8750492;0.05005129,-0.5736158;0.845107;0.0301365,-1.004838;0.5050818;0.1256378,-0.4569618;0.3988251;0.04200958,-1.21924;0.1849811;0.07856127,-0.4504506;0.1234029;-0.2313934,-1.341034;0.03164393;0.1639687,-0.3398621;0.0162707;-0.08119423,-0.6329173;0.9759841;0.06351697,-0.6136122;1.078783;0.07064094,-0.5921412;1.193496;0.07979692,-0.5684249;1.31253;0.1068217,-0.8052518;0.8021077;0.3000953,-0.8538582;0.8620487;0.2630168,-0.8831148;0.8260141;0.2029934,-0.3800073;0.7996008;0.4306878,-0.3320378;0.833444;0.3683668,-0.3354606;0.7811763;0.31347,-1.292901;0.03013223;0.1497126,-1.352616;0.07548982;0.114185,-0.3889909;0.01555783;-0.09159464,-0.3285586;0.03148752;-0.1458135,-0.6566296;0;0.04009395
13,-0.5530284;1.55582;0.324034,-0.5854668;1.589496;0.2894313,-0.5259708;1.586157;0.2824264,-0.6418959;1.572262;0.20381,-0.4931557;1.563915;0.1862977,-0.7816886;1.394668;0.149365,-0.4162345;1.356011;0.1068012,-0.9009439;1.104793;0.03042503,-0.4490087;1.016275;0.08250985,-0.889549;0.9002724;0.172422,-0.4092504;0.8452854;0.2594392,-0.7826544;0.8556555;0.05200562,-0.6157241;0.8301357;0.03353146,-1.035077;0.4822983;0.1510219,-0.4968567;0.3844407;0.04549764,-1.243992;0.1676947;0.06142227,-0.4416245;0.1248676;-0.237734,-1.345134;0.03025448;0.1747383,-0.332014;0.02009296;-0.08134229,-0.6789597;0.9598874;0.06395342,-0.6618662;1.063184;0.06930464,-0.6410854;1.178133;0.07697441,-0.615966;1.297115;0.1029424,-0.8308591;0.7901471;0.3066312,-0.8833066;0.8489566;0.2731496,-0.91614;0.8121467;0.2154932,-0.433793;0.7780683;0.4281538,-0.3863134;0.8104769;0.3647053,-0.3928988;0.7585321;0.3097905,-1.297949;0.02821869;0.157659,-1.363104;0.05913609;0.1166182,-0.3811301;0.02037281;-0.091823,-0.3202708;0.03436822;-0.1460978,-0.6991892;0;0.04276858
14,-0.5927255;1.549413;0.3144799,-0.6255473;1.583463;0.2806131,-0.5663022;1.579252;0.2721114,-0.6843737;1.566824;0.196501,-0.5362608;1.556296;0.1752466,-0.8272189;1.389918;0.1442397,-0.4628044;1.346872;0.09717035,-0.9488239;1.094534;0.04120847,-0.504187;1.0075;0.07702205,-0.9264942;0.892308;0.1851805,-0.4665313;0.8337355;0.2516939,-0.8212735;0.8427781;0.06273662,-0.6538743;0.8226627;0.041972,-1.063051;0.4644884;0.1693086,-0.5394334;0.3758476;0.05524861,-1.256366;0.1595418;0.02688094,-0.4493448;0.1296039;-0.230928,-1.343493;0.04294449;0.1751289,-0.3280933;0.03226501;-0.07812733,-0.721339;0.9511252;0.06853551,-0.7072099;1.054997;0.06993475,-0.6879137;1.170382;0.07416622,-0.6623134;1.289794;0.09756477,-0.8612792;0.7822937;0.3164362,-0.9152559;0.8411393;0.2855487,-0.9510181;0.8042948;0.2296846,-0.4903915;0.7674856;0.4208883,-0.442943;0.7981486;0.3565552,-0.452396;0.7464616;0.3018162,-1.296443;0.04180926;0.1575963,-1.36462;0.05655676;0.1126518,-0.3771394;0.02806902;-0.08808769,-0.3186061;0.04920107;-0.1426109,-0.7375739;0;0.05235434
15,-0.6318218;1.550007;0.3040699,-0.665023;1.583944;0.2704606,-0.6059309;1.579436;0.2610902,-0.7251872;1.566938;0.1873745,-0.5774571;1.555667;0.1639485,-0.8691204;1.389757;0.1363863,-0.505044;1.34444;0.08908377,-0.9908859;1.088396;0.05196137,-0.5543352;1.005868;0.06556522,-0.9676864;0.8873734;0.197472,-0.5206239;0.8299348;0.2388659,-0.8605059;0.8390822;0.07189927,-0.6931296;0.8204663;0.04960842,-1.093941;0.4581313;0.1872325,-0.5773631;0.3742999;0.07082958,-1.265016;0.1562624;0.01328615,-0.4680248;0.1351662;-0.2146688,-1.346159;0.04781169;0.1785796,-0.3303545;0.04052645;-0.07580816,-0.7620367;0.9489153;0.0722445,-0.7490327;1.052918;0.06991436,-0.7302572;1.168462;0.07080702,-0.7044424;1.288308;0.09160592,-0.9045202;0.7772032;0.329596,-0.9577268;0.8364173;0.2980831,-0.9933403;0.7997118;0.2420327,-0.5446073;0.7631267;0.407823,-0.4970236;0.7933382;0.3433762,-0.5076995;0.7421405;0.2884025,-1.299075;0.04920262;0.1611569,-1.367956;0.05607438;0.1154004,-0.3785183;0.03023964;-0.08564448,-0.3250844;0.0652433;-0.1382283,-0.7768177;0;0.06075387
16,-0.6775401;1.55651;0.2987775,-0.7106405;1.590343;0.2649639,-0.6515907;1.585466;0.2555126,-0.7710563;1.572973;0.1821359,-0.6234316;1.56078;0.1585078,-0.9143672;1.392501;0.128492,-0.549199;1.349479;0.08871399,-1.030244;1.082763;0.06966351,-0.6028939;1.012036;0.05478652,-1.021105;0.8809398;0.2156275,-0.5749012;0.8268613;0.2192523,-0.8993661;0.8415623;0.07350893,-0.7312393;0.8240501;0.05662702,-1.124203;0.4596985;0.2021374,-0.6017495;0.38221;0.08706217,-1.263922;0.1529292;0.009731278,-0.4733533;0.1501761;-0.1963522,-1.342859;0.04497153;0.1776378,-0.3288614;0.045394;-0.07134123,-0.8019172;0.9522985;0.07442359,-0.7897518;1.056347;0.07031336,-0.7719967;1.172054;0.06952099,-0.7477233;1.292458;0.0889052,-0.9697109;0.771291;0.3531775,-1.019284;0.831174;0.3173053,-1.051714;0.7944595;0.2593604,-0.6009612;0.7517513;0.3843718,-0.5525289;0.7846144;0.3218846,-0.5634657;0.7364658;0.2642705,-1.295803;0.04742855;0.1602595,-1.364773;0.05207974;0.1143586,-0.3763902;0.03373098;-0.08262394,-0.3256037;0.07925963;-0.1294573,-0.8153027;0;0.065068
17,-0.7268723;1.568511;0.2977723,-0.7598515;1.602235;0.2637329,-0.700792;1.597214;0.2544183,-0.8201382;1.584567;0.1808739,-0.6724894;1.572015;0.1575875,-0.9614151;1.398835;0.1237802,-0.5948493;1.362328;0.09194669,-1.067239;1.082433;0.08461301,-0.6464662;1.025625;0.04740751,-1.074635;0.8766908;0.225102,-0.6214919;0.8269362;0.1958036,-0.9332933;0.8481461;0.0747406,-0.7644359;0.8343061;0.06233316,-1.152091;0.4635187;0.2055314,-0.6217217;0.3977456;0.1066532,-1.262849;0.1491039;0.006722495,-0.4870558;0.171682;-0.1786701,-1.341826;0.04223418;0.1745548,-0.3520392;0.05150807;-0.05571561,-0.8384132;0.9610704;0.077094,-0.8284486;1.065322;0.07225379,-0.8131613;1.181372;0.07066339,-0.7918375;1.302458;0.08925134,-1.038776;0.7641202;0.3651956,-1.083059;0.8260349;0.3260047,-1.11179;0.7909918;0.2651463,-0.6547431;0.7352453;0.3509557,-0.603615;0.7741057;0.294333,-0.6121833;0.7322785;0.2316087,-1.294755;0.0444417;0.157182,-1.363691;0.04877913;0.1111978,-0.3997489;0.04325414;-0.06905629,-0.3452007;0.08894593;-0.1112728,-0.8488646;0;0.0685369
18,-0.774197;1.585049;0.2970816,-0.8077262;1.618311;0.2631247,-0.748675;1.613866;0.2534711,-0.8683237;1.59973;0.1806934,-0.7206957;1.588616;0.1565595,-1.006055;1.409075;0.12023,-0.6384768;1.380452;0.09434231,-1.102294;1.088605;0.0909637,-0.6802801;1.043723;0.04243366,-1.121266;0.8765971;0.2206344,-0.6537561;0.8346539;0.1755083,-0.9622415;0.8585417;0.07782988,-0.7929946;0.849682;0.06620021,-1.174821;0.4682795;0.2020162,-0.6462835;0.4170969;0.1314899,-1.270783;0.1481291;0.004673652,-0.5282966;0.1897538;-0.1601317,-1.350416;0.04181969;0.1725862,-0.4060226;0.06070018;-0.03325949,-0.870778;0.9742533;0.08003645,-0.8637901;1.078719;0.0746485,-0.851613;1.195125;0.07233451,-0.833602;1.316873;0.09008341,-1.097588;0.7587453;0.3589619,-1.138007;0.822605;0.3187309,-1.162379;0.7901028;0.2546461,-0.6962439;0.7275267;0.3179991,-0.6419377;0.7723757;0.2693191,-0.6453802;0.7369754;0.2022949,-1.30331;0.04383397;0.1552846,-1.372158;0.04834908;0.1091852,-0.453947;0.05610079;-0.04755688,-0.3950359;0.09672791;-0.08908308,-0.877618;0;0.07201506
19,-0.82437;1.603734;0.2965814,-0.8586985;1.636171;0.2626256,-0.7996664;1.632568;0.2525143,-0.9196755;1.61593;0.1808676,-0.7720953;1.606923;0.1555895,-1.052141;1.417777;0.1194112,-0.6838651;1.401998;0.09550901,-1.137307;1.093927;0.09736927,-0.7091211;1.06523;0.03709407,-1.165153;0.8735474;0.2104138,-0.6779522;0.8476428;0.1545947,-0.9886568;0.8700185;0.07905052,-0.8190795;0.8665526;0.06957468,-1.183302;0.4682447;0.1957048,-0.6716051;0.437611;0.1542925,-1.274798;0.1440341;0.002922907,-0.5823801;0.197062;-0.1369531,-1.354158;0.03727299;0.1709784,-0.4587449;0.07555765;-0.004605994,-0.9009429;0.9885628;0.08267519,-0.89732;1.093204;0.07736304,-0.8892244;1.209957;0.07471628,-0.8760046;1.33243;0.0916779,-1.149118;0.7486049;0.3435169,-1.187832;0.8139176;0.303946,-1.206822;0.7846233;0.2365779,-0.726421;0.7268412;0.2836017,-0.6704488;0.7773628;0.2430431,-0.6682401;0.7481734;0.1730405,-1.30707;0.0394541;0.1536505,-1.37596;0.04394656;0.107613,-0.5073269;0.07122695;-0.01657929,-0.449071;0.1062014;-0.06378658,-0.9038681;0;0.07431262
