Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,-0.08218812;1.500139;-0.0371217,-0.09788554;1.521753;-0.08879396,-0.04273689;1.530763;-0.06694356,-0.1023226;1.483005;-0.1851845,0.03554907;1.505531;-0.1305586,-0.1892983;1.323334;-0.09263936,0.1375417;1.307101;-0.2598359,-0.4037019;1.116194;0.02336974,0.4234111;1.196159;-0.2095809,-0.5453782;1.033896;0.2111902,0.6480429;1.227356;-0.1061905,-0.003316261;0.7814669;0.03439841,0.1512458;0.7875994;-0.03582431,-2.699345E-05;0.4934075;0.3948536,0.2453157;0.4281474;0.2377845,-0.1114711;0.3711937;0.0437227,0.2135493;0.09395099;0.04296974,-0.2391659;0.2153597;0.1315037,0.2616013;-0.02216017;0.2205011,0.05089158;0.8955486;-0.04180203,0.0259688;0.9867189;-0.08716571,-0.001464739;1.090559;-0.1337318,-0.02170478;1.208905;-0.1660831,-0.6105147;0.9058491;0.3249692,-0.5965641;0.9866898;0.3004645,-0.6347697;0.9918818;0.2351146,0.7732914;1.246703;0.02618514,0.7351135;1.269129;-0.04709401,0.747003;1.209104;-0.09196021,-0.1924003;0.2126945;0.113387,-0.2509228;0.2661977;0.08893274,0.2177436;-0.01587111;0.1968523,0.2925098;-0.01026279;0.1618659,0.07396476;0;-0.0007130383
11,-0.07872795;1.523661;-0.06798526,-0.09506029;1.544183;-0.1199058,-0.03952396;1.553296;-0.09910522,-0.1012341;1.503238;-0.2152873,0.03760678;1.526021;-0.163286,-0.1932326;1.338246;-0.142984,0.1551213;1.334252;-0.2567604,-0.4065354;1.102183;-0.0932818,0.4325432;1.274384;-0.1341295,-0.5834407;0.9958582;0.04643715,0.6208183;1.348824;0.01124407,-0.0007245839;0.8172328;0.04677948,0.1557869;0.8170107;-0.01926885,0.02957249;0.6266233;0.4659061,0.2380379;0.4348723;0.2259285,-0.06481114;0.4109628;0.1573106,0.2100228;0.0956431;0.03941359,-0.1695727;0.2535858;0.2739299,0.2567857;-0.02060401;0.2171723,0.05725196;0.925701;-0.03466365,0.03468487;1.013993;-0.08649331,0.009091079;1.114338;-0.1410799,-0.01181691;1.229745;-0.1823845,-0.6619457;0.8604521;0.1417605,-0.6524305;0.9422902;0.1184732,-0.6692047;0.9413693;0.04447991,0.7108548;1.388437;0.1658698,0.6870804;1.403478;0.08500654,0.7157824;1.344306;0.04716302,-0.1225552;0.2554275;0.2563715,-0.1879909;0.2949116;0.2240502,0.2130522;-0.01410663;0.19335,0.2879804;-0.008911729;0.1586474,0.07753114;0;0.01375521
12,-0.07091399;1.545781;-0.09551407,-0.088331;1.566833;-0.1468665,-0.03214001;1.575055;-0.1275022,-0.09760667;1.526542;-0.2422756,0.04287082;1.547097;-0.1938648,-0.1889478;1.347329;-0.1993216,0.1731629;1.371487;-0.2422837,-0.3832883;1.090323;-0.1934965,0.4154741;1.360873;-0.05126727,-0.5817154;0.9707748;-0.1015368,0.5495988;1.474164;0.1256447,-0.0001025349;0.8556762;0.05725528,0.1611783;0.8523878;0.004001547,0.04237998;0.7744817;0.5094938,0.2275343;0.4451513;0.2105735,-0.006817997;0.455143;0.2944326,0.2085251;0.09822899;0.03756293,-0.07798524;0.3112846;0.4493751,0.255327;-0.01820612;0.2153381,0.06489451;0.9607473;-0.02333673,0.04667873;1.046474;-0.08087129,0.02466307;1.142771;-0.1436887,0.003464125;1.253842;-0.1954181,-0.6795421;0.8395253;-0.01914812,-0.6673808;0.9189705;-0.04865862,-0.6591492;0.908685;-0.1233826,0.5968381;1.529146;0.2939608,0.5903252;1.538874;0.2091476,0.633805;1.482998;0.1818589,-0.03206183;0.3192186;0.4306555,-0.1036718;0.3347999;0.391736,0.2115625;-0.0115394;0.1916202,0.2864299;-0.006559968;0.1567552,0.08053788;0;0.03062829
13,-0.05727759;1.563145;-0.1237921,-0.07592665;1.585168;-0.174298,-0.01905859;1.592301;-0.1565462,-0.08868778;1.546362;-0.2699196,0.05348243;1.564197;-0.2255401,-0.1691766;1.345678;-0.2586513,0.1870511;1.413687;-0.2232266,-0.3429258;1.07684;-0.2755503,0.3693334;1.448523;0.02428303,-0.5538695;0.9533046;-0.2269335,0.4341025;1.590052;0.2189534,-0.0004613027;0.8968753;0.07051365,0.1654361;0.890608;0.03449912,0.02578883;0.9095821;0.5310205,0.218836;0.4584931;0.1872795,0.04684281;0.531168;0.447304,0.208953;0.1004772;0.03769309,0.007352099;0.4188064;0.6354785,0.2557321;-0.009349763;0.2172339,0.07342155;0.9980208;-0.007399924,0.06138742;1.080505;-0.07098185,0.04489839;1.171631;-0.142592,0.02485132;1.276607;-0.2061534,-0.6676577;0.8280606;-0.156573,-0.6498023;0.9028512;-0.1942278,-0.6183467;0.8820841;-0.26008,0.4368885;1.657743;0.389233,0.4464123;1.663383;0.3043343,0.5026523;1.614543;0.289875,0.05062992;0.4325902;0.6140457,-0.0211363;0.4196141;0.574464,0.2120287;-0.004366517;0.1929954,0.2870339;-3.868341E-05;0.1583402,0.0824874;0;0.05250626
14,-0.04376949;1.575041;-0.1474722,-0.06562626;1.596955;-0.1967234,-0.007630177;1.603708;-0.1829087,-0.08515161;1.55776;-0.2910357,0.05983849;1.574644;-0.2564987,-0.1436873;1.334035;-0.3063189,0.1852283;1.452889;-0.207274,-0.3019747;1.060798;-0.3380975,0.3049372;1.527078;0.06836879,-0.518173;0.9375076;-0.3246997,0.3060194;1.684284;0.2617781,0.002599783;0.9313356;0.08366464,0.1717702;0.9317327;0.06818876,0.003971368;1.019517;0.5365876,0.2226483;0.4866093;0.1786117,0.08441857;0.6431766;0.5870378,0.2235706;0.1215807;0.04669394,0.06570885;0.5719587;0.795746,0.2551955;0.0005961657;0.2171097,0.08094487;1.032532;0.01030913,0.07291988;1.111006;-0.05874472,0.06068246;1.196325;-0.1379575,0.04172246;1.294339;-0.2120924,-0.6470326;0.8206798;-0.266986,-0.6198785;0.8904977;-0.3084402,-0.5748963;0.8621703;-0.3625827,0.2654024;1.758414;0.4243819,0.2866762;1.762275;0.3415396,0.3545348;1.728393;0.3394274,0.1057301;0.5886924;0.7704356,0.0391375;0.5520341;0.7371627,0.2125037;0.01070517;0.192665,0.2878069;0.007225811;0.1585647,0.08718498;0;0.07592656
15,-0.03723527;1.581864;-0.1733666,-0.06112895;1.603167;-0.2219352,-0.002403758;1.609104;-0.2111602,-0.08603848;1.56241;-0.3142968,0.06077446;1.577254;-0.2873595,-0.1194434;1.317251;-0.3429329,0.171958;1.482133;-0.2012149,-0.2614788;1.040085;-0.3849018,0.2360501;1.578686;0.08637896,-0.4767764;0.9156752;-0.4019547,0.1922601;1.741702;0.2697651,0.009497702;0.9603664;0.09608649,0.1786052;0.9761771;0.09939674,-0.03091738;1.106229;0.5319854,0.2522854;0.5379518;0.2236805,0.0968122;0.7788884;0.6968566,0.2612281;0.1790043;0.07628393,0.09384039;0.7463602;0.9147533,0.2665558;0.04142606;0.2250974,0.0864943;1.064294;0.0251628,0.07977375;1.137466;-0.04961507,0.07000912;1.216222;-0.1356737,0.05179977;1.306838;-0.2188549,-0.6163893;0.8041435;-0.3612937,-0.5813218;0.8722893;-0.3994612,-0.5302423;0.8415514;-0.4464003,0.1194449;1.819483;0.4188727,0.1520721;1.821126;0.3397328,0.2230982;1.796364;0.3497019,0.1300787;0.764373;0.88501,0.07070937;0.711038;0.8622908,0.2264733;0.06024522;0.2014004,0.3000134;0.04484916;0.1667548,0.09405146;0;0.09774145
16,-0.02973025;1.577237;-0.2020446,-0.05520934;1.597959;-0.2500557,0.003830075;1.60405;-0.2412672,-0.08307515;1.556112;-0.3410755,0.06452356;1.57134;-0.3191043,-0.0936825;1.296064;-0.3720007,0.1644526;1.495916;-0.2097027,-0.224979;1.01805;-0.4192694,0.1940661;1.589932;0.08742684,-0.4353859;0.8916387;-0.4625224,0.1270604;1.746494;0.2694178,0.01444287;0.9881545;0.109896,0.1792141;1.023419;0.1314643,-0.07579276;1.173145;0.5228767,0.2924429;0.6134503;0.310411,0.08018808;0.9211147;0.7734758,0.313815;0.273877;0.1236427,0.08848006;0.9216388;0.9931105,0.2776375;0.1028212;0.233843,0.08891985;1.093277;0.038049,0.08459606;1.158477;-0.04393502,0.07838275;1.228856;-0.137273,0.06233956;1.311243;-0.2290174,-0.5807697;0.7825246;-0.4392392,-0.5398158;0.8493543;-0.473691,-0.4830852;0.8169606;-0.5122852,0.04914892;1.805507;0.424441,0.07955334;1.816023;0.3450981,0.1531774;1.799155;0.3523246,0.1205935;0.9403059;0.9593081,0.07014747;0.8754615;0.9476506,0.2447529;0.1361256;0.215629,0.3160633;0.1143636;0.179758,0.09682847;0;0.12068
17,-0.01666927;1.568802;-0.2247943,-0.04391912;1.588789;-0.2721394,0.01527745;1.595745;-0.2652556,-0.07404321;1.545836;-0.3619159,0.07394825;1.563224;-0.3447062,-0.07049211;1.280528;-0.3940893,0.1678336;1.49785;-0.2221955,-0.1889189;0.9968025;-0.4393044,0.1986367;1.578729;0.08157906,-0.3891535;0.8604224;-0.4978565,0.1292061;1.721614;0.2736357,0.01898482;1.010008;0.1213506,0.1749075;1.067781;0.1561157,-0.1177835;1.221447;0.5080093,0.3215567;0.7070646;0.4036922,0.04714783;1.048162;0.8136549,0.368702;0.3936979;0.1795768,0.04908463;1.084049;1.030942,0.2974872;0.2025905;0.2466392,0.0890795;1.115818;0.04618041,0.0875973;1.17219;-0.04219952,0.08568667;1.234548;-0.1412536,0.07352343;1.310388;-0.2390409,-0.5338374;0.7484877;-0.4868325,-0.490757;0.8151429;-0.5189484,-0.4293999;0.7829256;-0.5498452,0.06620008;1.748889;0.4435508,0.0851019;1.773873;0.3638711,0.1603449;1.7648;0.360204,0.07962476;1.101028;0.9948676,0.03744651;1.02959;0.9930761,0.272062;0.2448747;0.2372626,0.3428365;0.2222176;0.2008879,0.09694614;0;0.138733
18,-0.008558549;1.554121;-0.2459335,-0.03699767;1.573849;-0.2926842,0.02241781;1.580436;-0.2875455,-0.0699557;1.530252;-0.3811454,0.07858287;1.546722;-0.3682984,-0.05916893;1.262187;-0.4159819,0.1704983;1.485814;-0.2387769,-0.1702124;0.9732699;-0.4542636,0.2377619;1.530875;0.06990486,-0.3647273;0.829689;-0.5148457,0.1924643;1.657398;0.2798157,0.0281186;1.026915;0.1329533,0.1685625;1.114654;0.1708422,-0.1585481;1.256085;0.4872889,0.3423516;0.8440132;0.5017008,0.008300401;1.137223;0.8169591,0.4348333;0.5636979;0.2496698,-0.01243242;1.203568;1.026103,0.3758122;0.3589309;0.29855,0.08792435;1.132083;0.0485578,0.08720707;1.176829;-0.04624896,0.08739521;1.230257;-0.1504083,0.07735983;1.300635;-0.2524299,-0.5073265;0.7147563;-0.5084938,-0.4643808;0.7819844;-0.5395801,-0.401123;0.7507799;-0.5675437,0.1601474;1.667795;0.4599056,0.1668501;1.700811;0.3811952,0.2398382;1.689548;0.3637846,0.01932471;1.218529;0.9901869,-0.0153726;1.14338;0.9960405,0.3479316;0.4004019;0.2935348,0.4210044;0.3868626;0.2571681,0.09834053;0;0.1518975
19,0.008442111;1.540345;-0.2621546,-0.02096547;1.560148;-0.30827,0.03861038;1.566255;-0.3046061,-0.05643465;1.516523;-0.3957402,0.09250493;1.531791;-0.3865805,-0.0432898;1.247072;-0.4321675,0.1863529;1.472073;-0.2560386,-0.1542569;0.9559641;-0.4609985,0.3107293;1.46722;0.04109561,-0.342868;0.802911;-0.5168768,0.2999365;1.575336;0.2654096,0.02795103;1.042647;0.1375947,0.1538324;1.149231;0.1782384,-0.2230549;1.273019;0.4487889,0.3273423;1.033502;0.5898423,-0.03827374;1.185165;0.7786168,0.4989546;0.7742146;0.3575319,-0.0738562;1.253214;0.981559,0.4968422;0.558369;0.3985053,0.08643259;1.143443;0.04715257,0.09160833;1.17829;-0.05158904,0.0965088;1.224409;-0.1590731,0.08893514;1.290641;-0.2640403,-0.478545;0.679951;-0.5093305,-0.4396791;0.7493743;-0.5409554,-0.3748211;0.7217263;-0.5689958,0.3089186;1.571353;0.4484079,0.3004809;1.610848;0.3729143,0.3668346;1.597292;0.338699,-0.04379127;1.272001;0.9459853,-0.06417354;1.192076;0.955039,0.4588861;0.5905533;0.3917354,0.5356404;0.599791;0.3622579,0.09089172;0;0.1579163
