Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,0.1864059;1.62323;0.2299953,0.1588286;1.659268;0.1936026,0.2186357;1.654496;0.1930178,0.1118305;1.647316;0.1016211,0.2613482;1.635386;0.1001591,-0.002244517;1.421493;0.02694583,0.3487091;1.445894;-0.04461883,-0.07528715;1.104489;-0.0261991,0.408662;1.146277;-0.170631,-0.01150021;0.9286594;0.1385343,0.4534117;0.9458742;-0.02935651,0.1326424;0.9098378;-0.05465741,0.3000246;0.9231371;-0.08043771,0.04093049;0.4633539;0.01716324,0.5267138;0.5468789;0.06083673,-0.00801985;0.1199416;-0.1569656,0.4407604;0.222367;-0.1339787,-0.07596384;0.007071018;0.01627016,0.4399552;0.03770852;-0.01718378,0.2082215;1.036463;-0.05832165,0.1988812;1.140878;-0.05944621,0.1882693;1.257098;-0.05026627,0.1806694;1.375788;-0.01397798,0.052385;0.8267739;0.2362786,-0.01905063;0.8581802;0.2268178,-0.02688025;0.8298855;0.1568509,0.4318863;0.8467484;0.08780675,0.4925488;0.8882013;0.05986679,0.4904668;0.8537498;-0.007705629,-0.02997227;0.01160663;-0.00339058,-0.1013537;0.01570475;-0.04550231,0.4029654;0.07040614;-0.0264004,0.468941;0.05754209;-0.0746419,0.2163335;0;-0.06754754
11,0.1961823;1.617949;0.2287637,0.1682226;1.653924;0.1926017,0.2280772;1.649794;0.1919909,0.1213556;1.642065;0.1005415,0.270992;1.631741;0.09901437,0.009048432;1.415508;0.0281866,0.3589817;1.441295;-0.04684402,-0.06527071;1.097786;-0.01621297,0.4125535;1.142481;-0.178393,-0.00250721;0.9225386;0.1495303,0.4578327;0.9405572;-0.03947319,0.1496796;0.9032664;-0.05235066,0.3173357;0.9185421;-0.07507457,0.04573354;0.4603411;0.02465174,0.5592602;0.5511648;0.0642921,-0.00865449;0.1205716;-0.1549241,0.4989337;0.2229232;-0.1338671,-0.07624759;0.007245958;0.0181517,0.5570114;0.043006;-0.02345037,0.223783;1.030789;-0.05486815,0.2132911;1.135087;-0.05653688,0.2014339;1.251261;-0.04835225,0.1926503;1.370293;-0.01347945,0.0605685;0.8205842;0.2477272,-0.01041995;0.8530807;0.2385881,-0.01935519;0.8242227;0.1689848,0.4370879;0.8405493;0.07707968,0.4978855;0.8811421;0.04818694,0.4935777;0.8475004;-0.0196875,-0.03028782;0.01187098;-0.001562491,-0.1017315;0.01599324;-0.04356605,0.5124881;0.06597728;-0.02696079,0.5729994;0.06946152;-0.08327889,0.2335076;0;-0.06371259
12,0.2081739;1.611959;0.2250899,0.1799576;1.647946;0.1891409,0.239833;1.644151;0.1884158,0.1330082;1.636258;0.09710081,0.2826968;1.626769;0.09528781,0.02115622;1.410381;0.02548026,0.3712837;1.433672;-0.04871774,-0.05346686;1.092087;-0.01635052,0.4203174;1.135932;-0.1843721,0.006703377;0.91622;0.1496977,0.4642092;0.9321196;-0.04778399,0.1643997;0.8953089;-0.04993968,0.3321222;0.9117808;-0.07129633,0.0578815;0.4542429;0.03391508,0.5829598;0.5496194;0.06594883,-0.006715089;0.1207476;-0.1538535,0.5551382;0.2153533;-0.1293486,-0.07466581;0.006700754;0.01860739,0.6585744;0.04850143;-0.03218542,0.2375937;1.023364;-0.0519762,0.2265278;1.127594;-0.05415116,0.2143062;1.243812;-0.04723839,0.2052788;1.363399;-0.01438091,0.0690181;0.81405;0.2481562,-0.00187102;0.8466437;0.2386018,-0.01038647;0.8178962;0.1689,0.4421996;0.8311017;0.06766061,0.5036448;0.8707151;0.0387781,0.4980465;0.838052;-0.02947916,-0.02866304;0.01141894;-0.0009837002,-0.1000127;0.01569104;-0.0431319,0.6100235;0.06133986;-0.03164224,0.6640584;0.07999599;-0.09145583,0.2482609;0;-0.06061798
13,0.2324831;1.605331;0.223591,0.2042015;1.641385;0.1877598,0.2640863;1.637735;0.1870555,0.1573331;1.629927;0.09564942,0.3070449;1.620802;0.09388854,0.04459403;1.406531;0.02418785,0.3956654;1.423707;-0.04723324,-0.03170609;1.087958;-0.01653843,0.4413227;1.124608;-0.1809928,0.02363312;0.9120554;0.1511452,0.4779636;0.9204534;-0.04278852,0.1830603;0.8874232;-0.04411733,0.3509213;0.902261;-0.06558387,0.06842414;0.4489355;0.04250956,0.6046825;0.5391362;0.06349866,-0.008312851;0.1221762;-0.1523975,0.622969;0.2025009;-0.1288327,-0.07710379;0.007524133;0.01932748,0.7659085;0.05906874;-0.04530014,0.2574506;1.01478;-0.04654709,0.2474317;1.119102;-0.04932585,0.2364922;1.235521;-0.04378229,0.2286588;1.355747;-0.01302004,0.08379242;0.8103464;0.2514053,0.01314324;0.8429355;0.2401997,0.006072283;0.8138409;0.1704805,0.4517057;0.8203447;0.07255991,0.5145675;0.8582509;0.04444504,0.5090506;0.8255733;-0.02381195,-0.03100756;0.01230311;-2.790987E-05,-0.1021554;0.01674181;-0.04249872,0.7158126;0.06060249;-0.0420792,0.7611477;0.09360844;-0.1029137,0.2669908;0;-0.05485058
14,0.2645187;1.597787;0.2211056,0.2363303;1.633966;0.1853269,0.2962145;1.630287;0.1847364,0.1896489;1.622817;0.09308381,0.3393595;1.61362;0.09160764,0.07559834;1.402317;0.0211966,0.4277166;1.412142;-0.04619583,-0.003896385;1.083809;-0.01696592,0.4701462;1.110249;-0.1747125,0.04522003;0.9093697;0.1541487,0.499722;0.907729;-0.03246894,0.2054171;0.8793902;-0.03924664,0.3736049;0.8907556;-0.06026994,0.07479075;0.4460679;0.0506729,0.6255044;0.522956;0.05883829,-0.007914037;0.1239313;-0.1494192,0.6919434;0.189307;-0.1280125,-0.07775879;0.009398401;0.02195955,0.8544079;0.0673818;-0.04572394,0.2823684;1.005211;-0.04194952,0.2743925;1.109687;-0.04544573,0.2655141;1.22634;-0.04133055,0.2593249;1.347176;-0.01265067,0.1025733;0.8091658;0.2575206,0.03232715;0.841768;0.2440493,0.02686843;0.8115406;0.174668,0.469159;0.8099702;0.08383063,0.5333768;0.8459276;0.05622505,0.5281638;0.8124075;-0.01164604,-0.03154731;0.01415062;0.002874173,-0.1024414;0.01859069;-0.04001864,0.8046416;0.06107473;-0.04330417,0.8450798;0.1024255;-0.102468,0.289511;0;-0.04975827
15,0.2989609;1.5895;0.2101629,0.2707909;1.625848;0.1745415,0.3306698;1.622093;0.1738883,0.2240198;1.615102;0.082296,0.3737169;1.605714;0.08066313,0.1092863;1.396264;0.008997317,0.4626507;1.400284;-0.05224045,0.02560893;1.078493;-0.02636464,0.5023642;1.094823;-0.1735407,0.06744514;0.9058412;0.1484575,0.525767;0.8955441;-0.02568144,0.2297225;0.8711901;-0.04265327,0.3984203;0.8781636;-0.06138126,0.08303548;0.4447835;0.05521066,0.648052;0.5053601;0.04640664,-0.005025476;0.1255235;-0.147193,0.753059;0.1794224;-0.1363151,-0.07559016;0.01103783;0.02392248,0.9120085;0.05904371;-0.04388924,0.3098898;0.994996;-0.0448804,0.3044168;1.099599;-0.04927461,0.2977225;1.216445;-0.04680576,0.2928079;1.337864;-0.0204365,0.1215767;0.8069715;0.2548084,0.05189875;0.8397834;0.2390831,0.04795268;0.8084718;0.1700811,0.4914871;0.801805;0.0928698,0.5567789;0.8358992;0.0654199,0.5522583;0.8004498;-0.001514275,-0.02929664;0.01579559;0.005038362,-0.100003;0.02019894;-0.03816711,0.8625146;0.05096686;-0.04661806,0.9067584;0.09684825;-0.09937103,0.3140714;0;-0.05201725
16,0.3342904;1.581481;0.1921017,0.3059982;1.617906;0.156657,0.3658804;1.614233;0.1558666,0.2590483;1.607397;0.06447506,0.4087539;1.598213;0.0624992,0.1444993;1.389172;-0.01075014,0.4991152;1.388715;-0.06400052,0.05596828;1.072695;-0.04288097,0.5365973;1.078988;-0.1757303,0.08912218;0.9020053;0.1356901,0.5554252;0.8850606;-0.02029613,0.2554338;0.863243;-0.05125116,0.424597;0.8654548;-0.0666522,0.09098107;0.4453489;0.05475289,0.6701356;0.4870543;0.03051013,-0.006516814;0.1277658;-0.1459561,0.8057791;0.171562;-0.1503615,-0.07782954;0.01292819;0.02461229,0.9486752;0.04917437;-0.04282352,0.3389989;0.9847915;-0.05281582,0.3362052;1.089442;-0.0584309,0.3317103;1.206418;-0.05804018,0.3278241;1.328456;-0.03450812,0.1392971;0.8041666;0.2448964,0.07043248;0.8374852;0.2268283,0.06797776;0.805186;0.1582134,0.5184962;0.7971056;0.1018376,0.5845134;0.8293259;0.07386441,0.5806292;0.7909224;0.008539326,-0.03144816;0.01775283;0.005962409,-0.1019464;0.02218056;-0.03757926,0.9001793;0.04087114;-0.05289986,0.9514624;0.08736616;-0.09821834,0.3400154;0;-0.05895166
17,0.3648773;1.574628;0.1765548,0.3363974;1.610918;0.1411207,0.3963015;1.607607;0.1403817,0.2895962;1.600217;0.04888526,0.4393563;1.591941;0.04703771,0.1765971;1.380813;-0.02771766,0.5317854;1.379535;-0.07452494,0.08656281;1.06487;-0.05658963,0.5682342;1.066212;-0.1770905,0.1121172;0.8952895;0.124273,0.5870042;0.8774531;-0.01541214,0.28475;0.8554633;-0.0588818,0.4542134;0.8559368;-0.07072306,0.104932;0.4445099;0.04928376,0.6905603;0.4703072;0.02063701,-0.002716988;0.1263726;-0.145265,0.8373834;0.1616991;-0.1633549,-0.07428905;0.01094258;0.02479443,0.9546016;0.04490489;-0.03590974,0.3695019;0.9761947;-0.05969049,0.3677204;1.0808;-0.06644694,0.363947;1.197794;-0.0678383,0.3600388;1.32026;-0.04664991,0.1572804;0.7976373;0.235809,0.08952305;0.8317521;0.2152171,0.08889055;0.7989496;0.1468005,0.5482361;0.7934586;0.1089199,0.614738;0.8244616;0.0807202,0.6113586;0.7841055;0.0165545,-0.02786419;0.01590878;0.006290466,-0.09824604;0.02031165;-0.03744158,0.9072366;0.03763276;-0.05094275,0.9668785;0.07366836;-0.09554949,0.3694817;0;-0.06480242
18,0.400051;1.569523;0.1637193,0.3713844;1.605619;0.128238,0.4313168;1.602822;0.1277021,0.3249956;1.594652;0.03582566,0.4748266;1.58766;0.03448599,0.2140618;1.373538;-0.04305571,0.5698219;1.372361;-0.0818629,0.1256458;1.057232;-0.06965554,0.6067194;1.055385;-0.1731132,0.1420369;0.887885;0.1124838,0.6247478;0.8702245;-0.007243574,0.3198231;0.8497264;-0.0649972,0.4895813;0.8490244;-0.07131577,0.123096;0.445686;0.0397251,0.7121229;0.4536828;0.01292732,9.584427E-05;0.1270216;-0.1445921,0.852845;0.1446699;-0.1751082,-0.07127017;0.01051718;0.02482012,0.9439677;0.02892357;-0.02317354,0.4053339;0.9699234;-0.0645681,0.4044226;1.074437;-0.07275555,0.4013729;1.191418;-0.07593356,0.3975079;1.314216;-0.05675977,0.180117;0.7894155;0.2259282,0.1139974;0.8246087;0.2020842,0.1162302;0.7918953;0.1336582,0.5832034;0.7889047;0.1179669,0.6503637;0.819126;0.09048797,0.6481372;0.7774773;0.02710254,-0.02484292;0.01572698;0.006388932,-0.09519437;0.02011579;-0.03739342,0.896653;0.02793092;-0.03998604,0.9632983;0.04744059;-0.08496681,0.4047022;0;-0.06815647
19,0.4366687;1.568921;0.1554567,0.407875;1.604809;0.119867,0.4678341;1.602599;0.1197058,0.3621813;1.59358;0.02714023,0.512079;1.588056;0.02673737,0.2536164;1.372129;-0.05544464,0.6098227;1.370496;-0.08481132,0.167408;1.055471;-0.08535714,0.6496937;1.04924;-0.1588258,0.1710632;0.8851174;0.09654426,0.6668122;0.8707313;0.01427484,0.3582259;0.8484939;-0.06645735,0.5280828;0.8476893;-0.06895781,0.147043;0.4481094;0.02304643,0.7385213;0.4451208;0.01210307,0.0003481507;0.129207;-0.1425761,0.8530714;0.1301001;-0.1835734,-0.07062081;0.01149118;0.02614795,0.9418441;0.02021003;-0.01750941,0.4437523;0.9686793;-0.06587503,0.4431715;1.073066;-0.07557262,0.440589;1.190001;-0.08040515,0.4368446;1.313054;-0.06290695,0.2013282;0.7849099;0.2108178,0.1370374;0.8207813;0.1832704,0.1435148;0.7889899;0.1146805,0.6238478;0.7931376;0.1413566,0.6911741;0.8231904;0.1141,0.6905589;0.7794431;0.05210749,-0.0241856;0.01709837;0.007854037,-0.09445801;0.02118433;-0.03608436,0.8944192;0.0212273;-0.03400619,0.9616424;0.03619671;-0.07985849,0.4431544;0;-0.06770758
