Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,-0.9123873;1.651993;-0.503266,-0.9194709;1.67801;-0.5548077,-0.8685366;1.684278;-0.5237205,-0.9084406;1.647331;-0.6535465,-0.781105;1.663001;-0.5758287,-1.016058;1.482581;-0.7258402,-0.6624037;1.434882;-0.6369496,-1.153664;1.203323;-0.8351012,-0.5201137;1.168166;-0.5373653,-1.179965;1.009667;-0.6804165,-0.6657702;1.125914;-0.3395745,-0.9986594;0.9362404;-0.7080944,-0.8353229;0.9069143;-0.7444187,-0.9187993;0.5405341;-0.4845858,-0.9481383;0.4694373;-0.8382446,-1.005983;0.2108659;-0.6699688,-1.091531;0.1553931;-1.015625,-1.038244;0.04851723;-0.5286567,-1.046172;0.01491535;-0.8740322,-0.8937485;1.039556;-0.7169914,-0.8775785;1.143073;-0.7207203,-0.8622977;1.259135;-0.7209243,-0.8501436;1.381281;-0.7010594,-1.073568;0.9314258;-0.5875264,-1.14766;0.9620565;-0.582908,-1.179268;0.9181916;-0.6361438,-0.8159369;1.08891;-0.2933111,-0.751981;1.129244;-0.266258,-0.7041988;1.07036;-0.2636419,-1.001149;0.05573416;-0.5617349,-1.079459;0.08183318;-0.5702067,-1.090781;0.02550983;-0.8945311,-1.017853;0.02921957;-0.9334322,-0.9169911;0;-0.7262565
11,-0.9955754;1.634267;-0.5677291,-1.003375;1.660264;-0.6191775,-0.9519141;1.666328;-0.5889288,-0.994093;1.629433;-0.7180487,-0.8654401;1.644592;-0.642427,-1.108824;1.464133;-0.7822551,-0.7502658;1.415964;-0.714988,-1.24257;1.172585;-0.8665301,-0.5975133;1.145169;-0.6464652,-1.250533;0.9834903;-0.7043527,-0.7180305;1.082015;-0.4376366,-1.075729;0.9119658;-0.7748762,-0.9100626;0.8914023;-0.80634,-1.031013;0.5029238;-0.5660649,-0.9817748;0.4357742;-0.8196485,-1.172178;0.2400839;-0.8143321,-1.09163;0.1307079;-1.032992,-1.245543;0.06819481;-0.7028033,-1.02781;0.007773161;-0.8790014,-0.9764252;1.020828;-0.7817512,-0.9648502;1.124938;-0.7860108,-0.9525247;1.241348;-0.7868378,-0.9403952;1.363563;-0.7673835,-1.134359;0.9109545;-0.618839,-1.20786;0.941524;-0.6082478,-1.244394;0.894636;-0.655408,-0.8624394;1.04134;-0.378044,-0.7959133;1.080252;-0.3554791,-0.7481929;1.021588;-0.3616918,-1.20589;0.07243437;-0.733333,-1.27647;0.1156732;-0.7391943,-1.073486;0.01148552;-0.8995502,-1.001768;0.02164441;-0.9395355,-0.9928959;0;-0.7906081
12,-1.080219;1.623392;-0.6261915,-1.088971;1.649587;-0.6773857,-1.036939;1.655493;-0.6480992,-1.081601;1.619115;-0.776529,-0.9515183;1.63388;-0.7033128,-1.202527;1.453837;-0.8295324,-0.839734;1.405418;-0.7872953,-1.333062;1.153885;-0.8923801,-0.6794943;1.132041;-0.7540085,-1.322978;0.9692896;-0.7252132,-0.7757158;1.046465;-0.5406067,-1.151716;0.8951377;-0.831501,-0.9846128;0.8837886;-0.8598934,-1.162491;0.4655845;-0.6633193,-1.017408;0.4254159;-0.8182331,-1.331092;0.2825892;-0.9612042,-1.091308;0.1169276;-1.041891,-1.44273;0.1085184;-0.8933569,-1.02605;-0.001474082;-0.877309,-1.058752;1.009469;-0.8382667,-1.052142;1.113955;-0.8437343,-1.043184;1.23066;-0.8456447,-1.031488;1.353033;-0.8269371,-1.200659;0.8989018;-0.6467658,-1.27245;0.9313765;-0.6312569,-1.313767;0.8828978;-0.672488,-0.9119871;0.9958953;-0.4703754,-0.8451812;1.036391;-0.451771,-0.7960066;0.9804065;-0.4660861,-1.400445;0.1113545;-0.920307,-1.461619;0.1674187;-0.9199839,-1.071719;0.002380669;-0.8978465,-0.9999793;0.01230264;-0.9378524,-1.068164;0;-0.8456972
13,-1.16782;1.621319;-0.6846385,-1.177561;1.647486;-0.7356679,-1.125084;1.653667;-0.707242,-1.171661;1.617096;-0.8349347,-1.04047;1.632547;-0.7638697,-1.297022;1.452206;-0.8749012,-0.931655;1.40439;-0.8592365,-1.424931;1.146671;-0.9192787,-0.7674028;1.131143;-0.8631264,-1.394258;0.9691054;-0.7470831,-0.8419544;1.02449;-0.6505486,-1.229877;0.8880841;-0.8830479,-1.062471;0.8848228;-0.9117301,-1.304237;0.4505345;-0.7568022,-1.048166;0.4301769;-0.834212,-1.484423;0.3204149;-1.075001,-1.089379;0.1093279;-1.048703,-1.624135;0.1569728;-1.041327,-1.025886;-0.006505847;-0.8788385,-1.142928;1.006899;-0.8921378,-1.140911;1.111472;-0.8993016,-1.135254;1.228351;-0.9026591,-1.124234;1.350947;-0.8850353,-1.265634;0.9027725;-0.6754864,-1.335696;0.9367058;-0.6557652,-1.380611;0.8860845;-0.6900776,-0.969455;0.9609251;-0.5746362,-0.904663;1.005442;-0.5582259,-0.8526279;0.9539462;-0.5781718,-1.580161;0.1574752;-1.065582,-1.632564;0.2214562;-1.058816,-1.071229;-0.002789021;-0.9001107,-0.9988809;0.007245123;-0.9389767,-1.146174;0;-0.897389
14,-1.256794;1.630035;-0.7435812,-1.267515;1.656103;-0.794465,-1.214619;1.662608;-0.766903,-1.26306;1.625662;-0.8937916,-1.130819;1.641925;-0.8248865,-1.389391;1.460379;-0.9231599,-1.022953;1.415582;-0.9285745,-1.513764;1.150428;-0.9483559,-0.8637577;1.141922;-0.9748467,-1.456827;0.9887515;-0.7674118,-0.9210362;1.016428;-0.7672591,-1.309441;0.8938636;-0.9338368,-1.141714;0.8949243;-0.9607569,-1.44369;0.4571532;-0.8691969,-1.082127;0.4479756;-0.8627625,-1.629036;0.346204;-1.191666,-1.085515;0.1098596;-1.053328,-1.784356;0.1937611;-1.189703,-1.028949;-0.009178817;-0.885761,-1.225898;1.014965;-0.9445384,-1.226677;1.119398;-0.953711,-1.223767;1.236308;-0.9589561,-1.214677;1.359297;-0.9430452,-1.317738;0.93421;-0.7061738,-1.386828;0.9666533;-0.681213,-1.432601;0.9114612;-0.7060301,-1.043034;0.944526;-0.6897591,-0.9787533;0.9898507;-0.6735517,-0.9263616;0.9412582;-0.6990691,-1.739002;0.1934728;-1.211274,-1.78597;0.2605743;-1.197975,-1.073755;-0.004321337;-0.9079227,-1.000424;0.003711581;-0.9453858,-1.225578;0;-0.9472969
15,-1.345929;1.649526;-0.7979441,-1.357463;1.676005;-0.8484362,-1.304198;1.682443;-0.8215781,-1.354337;1.646457;-0.9480822,-1.221173;1.662551;-0.880937,-1.47949;1.479212;-0.970181,-1.112573;1.438695;-0.9895149,-1.597851;1.165529;-0.9788707,-0.9687644;1.164855;-1.078335,-1.514425;1.024167;-0.7913116,-1.014476;1.024209;-0.8777074,-1.397083;0.9144846;-0.9875894,-1.228963;0.9142042;-1.011959,-1.569732;0.4865835;-0.9844705,-1.127325;0.4758695;-0.9097388,-1.760115;0.3532304;-1.295308,-1.091742;0.1133041;-1.043639,-1.919556;0.2067707;-1.317562,-1.029617;-0.01055366;-0.8853548,-1.312404;1.034911;-0.9968889,-1.312726;1.139336;-1.00619,-1.31053;1.25623;-1.012076,-1.3032;1.379495;-0.9974408,-1.365423;0.984228;-0.7436277,-1.433432;1.013861;-0.7128755,-1.477421;0.9538919;-0.727904,-1.133681;0.9491891;-0.7988282,-1.067297;0.9915342;-0.7830448,-1.0179;0.9439354;-0.8154726,-1.872662;0.206538;-1.335539,-1.918526;0.2740403;-1.320524,-1.074875;-0.006596386;-0.9067639,-1.002398;0.004848897;-0.9449941,-1.313023;0;-0.9997744
16,-1.43351;1.671185;-0.8488772,-1.445574;1.698361;-0.8988729,-1.392111;1.70462;-0.8723686,-1.44317;1.670303;-0.9989688,-1.309511;1.685949;-0.9327083,-1.567186;1.501518;-1.015292,-1.200163;1.463785;-1.044528,-1.679552;1.185209;-1.010565,-1.07743;1.191119;-1.168769,-1.573648;1.062665;-0.8211212,-1.116301;1.038533;-0.9755623,-1.490302;0.9396801;-1.046518,-1.321826;0.9356056;-1.067902,-1.684025;0.5240847;-1.09818,-1.184617;0.5049464;-0.9750404,-1.876599;0.3432716;-1.382558,-1.115873;0.1249138;-1.013749,-2.027076;0.1894702;-1.41525,-1.028582;-0.005360961;-0.8756162,-1.402441;1.058061;-1.051608,-1.400579;1.162618;-1.059051,-1.397417;1.279538;-1.063906,-1.390492;1.402831;-1.049313,-1.418361;1.035449;-0.7862548,-1.484984;1.062789;-0.7507161,-1.525975;0.9993054;-0.7575504,-1.231776;0.9621503;-0.8925518,-1.163677;1.002572;-0.8792244,-1.117413;0.9556177;-0.9168036,-1.979518;0.1921169;-1.431175,-2.029444;0.2567587;-1.416535,-1.074648;-0.006555557;-0.8955872,-1.006533;0.02133524;-0.9333752,-1.406064;0;-1.05721
17,-1.519088;1.68848;-0.9035393,-1.531852;1.715705;-0.9533334,-1.478207;1.72236;-0.9272979,-1.530113;1.68799;-1.053539,-1.395998;1.704626;-0.9884498,-1.653247;1.517597;-1.065585,-1.286431;1.484314;-1.103874,-1.761942;1.200889;-1.046674,-1.181814;1.21365;-1.251259,-1.636504;1.097151;-0.8579261,-1.216263;1.052408;-1.064346,-1.582537;0.9599123;-1.10956,-1.413674;0.9518746;-1.126267,-1.792951;0.5634558;-1.216636,-1.255348;0.52733;-1.039024,-1.991921;0.3247154;-1.44915,-1.152415;0.1554152;-0.9973927,-2.132535;0.1604894;-1.474386,-1.035876;0.03020608;-0.8757112,-1.491579;1.076043;-1.109749,-1.487451;1.180646;-1.115428,-1.483198;1.29757;-1.119232,-1.476483;1.420859;-1.104506,-1.477686;1.081072;-0.8336617,-1.543004;1.107094;-0.7948611,-1.580472;1.041116;-0.7942959,-1.328437;0.9765722;-0.9764508,-1.258757;1.015165;-0.9662341,-1.215865;0.9681377;-1.007538,-2.085794;0.1660517;-1.491896,-2.13952;0.2274297;-1.476674,-1.081281;0.02195239;-0.8955253,-1.021555;0.06796372;-0.929602,-1.498106;0;-1.117913
18,-1.60799;1.69685;-0.9586477,-1.621226;1.724354;-1.008165,-1.567325;1.73084;-0.9826196,-1.620481;1.697186;-1.108532,-1.485728;1.713401;-1.044669,-1.743778;1.524512;-1.117813,-1.37734;1.495434;-1.162881,-1.853006;1.209655;-1.088277,-1.288002;1.224284;-1.322297,-1.715163;1.118292;-0.9017997,-1.319254;1.05732;-1.1399,-1.673471;0.9693562;-1.172229,-1.504573;0.960634;-1.188215,-1.890284;0.5925063;-1.326803,-1.334171;0.5423653;-1.093711,-2.076283;0.3008993;-1.502925,-1.215829;0.1765429;-1.040625,-2.207539;0.1279289;-1.517054,-1.077477;0.07004303;-0.9133981,-1.581809;1.084898;-1.169429,-1.577292;1.18957;-1.17321,-1.573249;1.306536;-1.175737,-1.567109;1.429803;-1.160581,-1.555231;1.111281;-0.8807523,-1.620806;1.136731;-0.8420073,-1.65502;1.069258;-0.8361732,-1.431645;0.9826994;-1.051247,-1.359746;1.017266;-1.04205,-1.320944;0.9703549;-1.087337,-2.161368;0.1350997;-1.535469,-2.218352;0.1941262;-1.523055,-1.123763;0.05749243;-0.9283096,-1.071271;0.1059793;-0.9700111,-1.589022;0;-1.180222
19,-1.699225;1.694376;-1.017815,-1.712613;1.722267;-1.067075,-1.658463;1.728162;-1.041913,-1.712869;1.695659;-1.167594,-1.577496;1.710396;-1.104689,-1.837791;1.52369;-1.172452,-1.472297;1.494036;-1.225012,-1.951037;1.210649;-1.140922,-1.394447;1.219384;-1.386983,-1.809093;1.12522;-0.9547083,-1.423546;1.050324;-1.206168,-1.763047;0.9658303;-1.232598,-1.594659;0.9602986;-1.25435,-1.970056;0.5788069;-1.374996,-1.424357;0.5415359;-1.161877,-2.154456;0.2806903;-1.541645,-1.308806;0.1743875;-1.111887,-2.279979;0.1057085;-1.53235,-1.162715;0.08219904;-0.9827768,-1.673486;1.083041;-1.232432,-1.670762;1.187789;-1.235803,-1.668066;1.304808;-1.237579,-1.662175;1.427962;-1.221439,-1.649142;1.124492;-0.932668,-1.715868;1.147867;-0.894586,-1.747546;1.079216;-0.8881947,-1.534627;0.9755784;-1.11598,-1.461604;1.00809;-1.108256,-1.425593;0.9617592;-1.156359,-2.233396;0.1110013;-1.550359,-2.292389;0.1693552;-1.550519,-1.209888;0.06837684;-0.9930709,-1.160163;0.1110914;-1.043553,-1.678853;0;-1.243474
