Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,0.2044502;1.482847;-0.2066804,0.2187593;1.522367;-0.1664687,0.1681712;1.527539;-0.1983134,0.207708;1.527918;-0.06322479,0.08123763;1.540848;-0.1428366,0.05326383;1.367228;0.1136423,0.0191415;1.376153;-0.2525085,-0.08355802;1.171454;0.3254364,-0.121249;1.130624;-0.4119535,0.03061739;0.9551992;0.2772727,-0.03889045;0.9517408;-0.259179,-0.1695794;0.880188;0.02088984,-0.1665741;0.8741273;-0.1488527,-0.04397768;0.4528832;0.141521,0.1448155;0.5454581;-0.2379017,-0.2081189;0.1468651;0.3148981,0.01859565;0.1787744;-0.221758,-0.05709492;-0.001330018;0.3644184,0.2004564;0.07648128;-0.2836414,-0.1444049;0.9953537;-0.06778223,-0.1309372;1.099301;-0.06990951,-0.1009429;1.212457;-0.07002152,-0.03895138;1.320235;-0.06830662,0.09440817;0.8105827;0.2443006,0.1171351;0.8823425;0.2722822,0.07325143;0.8825895;0.3341806,0.05347721;0.8911653;-0.1414565,0.06109573;0.9218215;-0.2152894,0.02003461;0.8692922;-0.2515101,-0.08158599;0.006723046;0.3213177,-0.1111672;0.02152061;0.3974195,0.1826837;0.08589137;-0.2376208,0.1370263;0.07822335;-0.3061926,-0.1680767;0;-0.06398144
11,0.183389;1.444392;-0.2426095,0.203416;1.484358;-0.2053907,0.1489248;1.489515;-0.2299695,0.2068738;1.491483;-0.1017108,0.07064579;1.504375;-0.1631577,0.07334086;1.322196;0.09524082,-0.005383611;1.340039;-0.2630981,-0.03362085;1.103806;0.3034723,-0.2247849;1.137009;-0.3896282,0.04803297;0.8757536;0.2447673,-0.1257423;0.9302257;-0.2918862,-0.1676814;0.8431848;0.01952931,-0.1755911;0.8417975;-0.150158,-0.04229712;0.4209651;0.1571019,0.1438344;0.545423;-0.3019679,-0.225695;0.134034;0.3433399,-0.04735488;0.2078177;-0.2910861,-0.05692504;-0.0006967187;0.3707168,0.1076928;0.0759415;-0.3681295,-0.1477054;0.9606778;-0.06739584,-0.1337505;1.06458;-0.06823263,-0.1027562;1.177456;-0.06970875,-0.03952365;1.284422;-0.07438977,0.08559223;0.7243719;0.2030151,0.1220908;0.7923951;0.2251429,0.09079207;0.7978349;0.2940488,0.005252749;0.8536422;-0.2367952,-0.01814163;0.8961449;-0.3007903,-0.07322126;0.849194;-0.3235746,-0.0842369;0.009046912;0.3297111,-0.1113878;0.01255149;0.408044,0.09482302;0.08653688;-0.3207541,0.04451697;0.09053308;-0.3863195,-0.1716362;0;-0.06531438
12,0.1582209;1.407501;-0.2857701,0.1817406;1.448319;-0.2516475,0.1246321;1.45217;-0.2696416,0.197318;1.456909;-0.1491984,0.05454674;1.466537;-0.1941837,0.08102673;1.273571;0.06474563,-0.03200266;1.303586;-0.2824346,0.007289723;1.011245;0.2366702,-0.3065559;1.142621;-0.3496636,0.06255546;0.7928885;0.1299557,-0.2473729;0.9010245;-0.3338287,-0.1708675;0.8103614;0.01649538,-0.1814759;0.8056812;-0.1529857,-0.01731752;0.3985547;0.1570466,0.132421;0.536878;-0.3582422,-0.22545;0.1305711;0.3454998,-0.1127633;0.2359935;-0.3597476,-0.05403751;-0.0006229281;0.3732997,0.006068349;0.09058237;-0.4697539,-0.1534731;0.9263763;-0.072934,-0.1400228;1.030297;-0.0761899,-0.1084141;1.142891;-0.0814285,-0.04383548;1.248549;-0.09273713,0.07111095;0.6521399;0.05129795,0.1198466;0.7098377;0.07858844,0.1029666;0.7023274;0.1521813,-0.134955;0.7860076;-0.3477248,-0.1637566;0.8484629;-0.3891849,-0.234624;0.8225387;-0.3971232,-0.08091801;0.009192467;0.3320271,-0.1093907;0.01066881;0.4099541,0.0003031492;0.09686041;-0.4202598,-0.05475092;0.1182324;-0.478206,-0.1761716;0;-0.06824519
13,0.1449203;1.373152;-0.3282092,0.1709524;1.414139;-0.2961781,0.1125298;1.417651;-0.3093863,0.1949065;1.422934;-0.1953758,0.04884991;1.431713;-0.2283963,0.09337887;1.22505;0.02713063,-0.04799992;1.276771;-0.3055907,0.06001198;0.9242113;0.1399183,-0.3414498;1.134108;-0.3276078,0.08871499;0.7482553;-0.0342581,-0.3868063;0.8918869;-0.3649423,-0.1711533;0.7828124;0.00641229,-0.186658;0.7747324;-0.1625629,0.003973633;0.3817051;0.1525647,0.112848;0.5229521;-0.4071431,-0.2210128;0.1333874;0.3484432,-0.1653152;0.2527974;-0.4241948,-0.05220592;-0.001173496;0.3762989,-0.08337033;0.118109;-0.5742308,-0.156368;0.8969991;-0.08579627,-0.1423478;1.000738;-0.09151779,-0.1087484;1.112541;-0.1001757,-0.04150286;1.215731;-0.117264,0.07284006;0.639312;-0.152367,0.1278307;0.6899956;-0.1231068,0.1332577;0.6590737;-0.05402981,-0.3397748;0.7516539;-0.4296141,-0.3657572;0.8239434;-0.4530292,-0.4339347;0.8205605;-0.4198985,-0.07838315;0.00975579;0.3348546,-0.1078202;0.01050645;0.4124328,-0.0826111;0.1150259;-0.5241085,-0.1397056;0.1546348;-0.5690179,-0.1789056;0;-0.07807532
14,0.1347826;1.35106;-0.3743533,0.1625221;1.39151;-0.3430809,0.1035102;1.395327;-0.3532318,0.1916156;1.398731;-0.2435135,0.04408616;1.408274;-0.2688909,0.1111505;1.189342;-0.02169786,-0.06421475;1.253912;-0.3339107,0.1205806;0.8685036;0.01659558,-0.3658374;1.133357;-0.3334916,0.11971;0.7616919;-0.2085983,-0.5114398;0.9322446;-0.3553101,-0.1636821;0.7607391;-0.01252839,-0.1942263;0.7525424;-0.179436,0.01443154;0.3653163;0.1450577,0.08249307;0.5081835;-0.4562605,-0.2184042;0.1346869;0.3530156,-0.2061784;0.2495944;-0.4774608,-0.0498254;0.0001450777;0.3808441,-0.159859;0.1443121;-0.6622226,-0.1550219;0.8744078;-0.106145,-0.1395926;0.9778493;-0.1134125,-0.1046278;1.088943;-0.1252227,-0.03712489;1.190676;-0.1487981,0.08590868;0.6999432;-0.3539083,0.141348;0.7461056;-0.3186309,0.1662886;0.6944752;-0.2689366,-0.5421956;0.7916381;-0.4284106,-0.5469204;0.8704162;-0.4432709,-0.5964294;0.8873467;-0.388321,-0.07573369;0.01137799;0.339312,-0.1057302;0.0113489;0.4166792,-0.1522433;0.1307516;-0.6144687,-0.2110937;0.1825096;-0.6409875,-0.1789541;0;-0.09598224
15,0.1208105;1.340988;-0.438973,0.1493828;1.38049;-0.4072423,0.08994794;1.383912;-0.4147108,0.1826404;1.383995;-0.3087847,0.03405306;1.39255;-0.3274561,0.1334721;1.175137;-0.09283362,-0.08507602;1.234362;-0.3779044,0.1767237;0.855768;-0.1184856,-0.3947774;1.158406;-0.3436347,0.1527907;0.8163382;-0.363423,-0.5916843;1.00644;-0.3276294,-0.1570862;0.748814;-0.0400721,-0.2039973;0.7395191;-0.203079,0.01579383;0.3571158;0.1319805,0.04487211;0.5020838;-0.5106587,-0.2118513;0.1396534;0.3589975,-0.2268197;0.2249727;-0.5171512,-0.04357165;0.005565643;0.3866004,-0.216805;0.1517776;-0.7218679,-0.1540774;0.8609611;-0.1358511,-0.1366121;0.9637961;-0.1463849,-0.1008353;1.073875;-0.1638924,-0.03524593;1.17414;-0.1971638,0.1051943;0.8003163;-0.5168775,0.1597023;0.8405893;-0.4737971,0.1972417;0.7801819;-0.4473587,-0.6691952;0.8706726;-0.3678685,-0.6470093;0.9403561;-0.4010516,-0.6872231;0.9856847;-0.3553851,-0.06948999;0.01675332;0.3450623,-0.09959707;0.0163182;0.4223855,-0.2003402;0.1309768;-0.6792233,-0.2629203;0.1847332;-0.6855052,-0.1805417;0;-0.1215756
16,0.1015187;1.335972;-0.5180317,0.1311717;1.375164;-0.486914,0.07133298;1.377478;-0.4906512,0.1703314;1.376555;-0.3905977,0.02073453;1.38234;-0.3999406,0.1598141;1.176533;-0.1871093,-0.1049675;1.228549;-0.4331769,0.2085458;0.8614502;-0.2453274,-0.4101255;1.199609;-0.3440797,0.1784913;0.8758005;-0.4923348,-0.6110626;1.06614;-0.2813714,-0.1492348;0.7465584;-0.07755074,-0.2126254;0.7367861;-0.2348543,-0.0004227012;0.3544718;0.1149072,0.002091035;0.500827;-0.5682262,-0.2123529;0.146584;0.3649415,-0.2285135;0.1892225;-0.5489044,-0.04643182;0.01014513;0.3904805,-0.237719;0.1104612;-0.7517967,-0.1512007;0.8569754;-0.1753457,-0.1312808;0.9588705;-0.1898931,-0.09508156;1.067548;-0.2140317,-0.03318699;1.16599;-0.2580812,0.1287906;0.8951354;-0.6447369,0.1820446;0.9265389;-0.5934847,0.2230576;0.8635938;-0.582851,-0.6950871;0.9283195;-0.2836546,-0.6756947;0.988746;-0.3328652,-0.7095282;1.044091;-0.2935017,-0.07228391;0.02211404;0.3491194,-0.1023366;0.02089268;0.4264553,-0.2136651;0.09295559;-0.7113334,-0.2818384;0.1398249;-0.7102489,-0.18093;0;-0.1562026
17,0.08064884;1.339581;-0.6032797,0.111486;1.378679;-0.5732132,0.05149673;1.379791;-0.5729985,0.1568296;1.378708;-0.4796387,0.006856352;1.381486;-0.4791017,0.184223;1.195883;-0.3001745,-0.1199483;1.237138;-0.496015,0.2386363;0.876725;-0.3410611,-0.4031329;1.231637;-0.3448538,0.2061026;0.9032881;-0.5867392,-0.5785764;1.08787;-0.2415454,-0.1330318;0.7515143;-0.1275432,-0.219438;0.7450475;-0.2736611,-0.02298307;0.3597999;0.09009412,-0.04871726;0.4920492;-0.6197289,-0.1968195;0.1498979;0.3664471,-0.2279419;0.151379;-0.570016,-0.03235474;0.01167661;0.3861776,-0.2373294;0.03340763;-0.7512499,-0.1429057;0.8615203;-0.2253226,-0.1202286;0.9621851;-0.2438534,-0.08438332;1.069476;-0.2739796,-0.02844003;1.16685;-0.3273711,0.1633451;0.9359178;-0.7389808,0.2165693;0.9602829;-0.6840035,0.2530918;0.8942115;-0.676394,-0.6511508;0.9447744;-0.223755,-0.6503268;1.006819;-0.2747341,-0.6748714;1.059411;-0.225857,-0.0589858;0.02447438;0.3455655,-0.08744705;0.02210635;0.4234747,-0.2089736;0.02735907;-0.7102417,-0.2830863;0.06406969;-0.7125057,-0.1762348;0;-0.2006022
18,0.07446125;1.351272;-0.6975136,0.1068638;1.389067;-0.6674265,0.04694605;1.390653;-0.6647173,0.1559729;1.385522;-0.5758406,0.006178394;1.389489;-0.5690675,0.2031243;1.200221;-0.4162651,-0.125364;1.244059;-0.5665432,0.2469607;0.8743732;-0.4148021,-0.3694172;1.22278;-0.35276,0.2267312;0.8872347;-0.662889,-0.5060662;1.057432;-0.2258373,-0.1057966;0.7613621;-0.196446,-0.2165865;0.7633379;-0.3252093,-0.05677971;0.3803654;0.05920184,-0.1009674;0.4727163;-0.6644554,-0.1757366;0.1741142;0.3657286,-0.2454397;0.1254559;-0.5686061,-0.02165556;0.02671444;0.3911002,-0.2453022;-0.00844276;-0.7325091,-0.1239118;0.8729505;-0.2912062,-0.09775091;0.9719567;-0.3136652,-0.0619495;1.077601;-0.3491807,-0.01236187;1.173873;-0.4102948,0.1989141;0.915185;-0.8194629,0.2517703;0.9351123;-0.7623833,0.277185;0.8650259;-0.7482678,-0.5556026;0.9070048;-0.1945716,-0.5761875;0.9697258;-0.2403043,-0.5899464;1.018415;-0.1837596,-0.04850629;0.03844649;0.3503114,-0.07500902;0.04303646;0.4288101,-0.2146276;-0.006611824;-0.6927847,-0.2940533;0.01655567;-0.6933507,-0.1611915;0;-0.2608277
19,0.06526294;1.363727;-0.8062011,0.09907065;1.400597;-0.7765148,0.03926243;1.403626;-0.7727996,0.149592;1.395474;-0.6857756,7.137656E-05;1.403048;-0.6764878,0.2076446;1.196;-0.5399336,-0.1395452;1.244581;-0.6410114,0.2388461;0.8746124;-0.4719388,-0.3335028;1.180064;-0.3845044,0.2279281;0.8311118;-0.7171128,-0.4290413;0.9917645;-0.2520743,-0.07441162;0.7741391;-0.2845813,-0.2053042;0.7823159;-0.3925561,-0.0675768;0.4075628;-0.004416615,-0.1470095;0.447924;-0.7051268,-0.1408282;0.2129111;0.3232935,-0.2607924;0.1138582;-0.5435641,-0.01678321;0.05251217;0.3902117,-0.2591734;-0.009422958;-0.712111,-0.1033143;0.8873658;-0.3746033,-0.07708731;0.9852873;-0.4013346,-0.04392496;1.089899;-0.4420846,-0.002008662;1.185419;-0.5097674,0.2043115;0.817168;-0.8762299,0.256314;0.8505911;-0.8249697,0.2797674;0.7863134;-0.7921737,-0.4525475;0.8339888;-0.2272949,-0.4912393;0.897341;-0.2579311,-0.4935349;0.9385765;-0.1942785,-0.04149109;0.05796558;0.3468283,-0.06627777;0.08651507;0.4206933,-0.2259645;-0.006687045;-0.6745344,-0.307341;0.006703854;-0.6678983,-0.1398578;0;-0.3385688
