Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,-0.3796513;1.534475;1.540374,-0.4095691;1.581429;1.523522,-0.3499607;1.578805;1.517202,-0.4628534;1.606438;1.437804,-0.3138323;1.59988;1.422003,-0.5101449;1.488849;1.257023,-0.2248838;1.364551;1.441531,-0.7629451;1.485649;1.083797,-0.2177238;1.029303;1.422533,-0.9585633;1.521841;0.9336458,-0.2673389;0.8619357;1.600434,-0.4724511;0.8556999;1.285146,-0.3047031;0.8658188;1.309975,-0.5235889;0.5147324;1.59181,-0.1816933;0.5463098;1.000623,-0.5312597;0.132076;1.52728,-0.1258774;0.3661317;0.6614035,-0.5560498;0.07048589;1.737521,0.01589304;0.2037097;0.6743145,-0.3988596;0.9790261;1.318829,-0.4017055;1.08379;1.321567,-0.3951802;1.200669;1.320908,-0.3841582;1.324;1.33232,-1.116644;1.544231;0.8436818,-1.033064;1.557803;0.8563495,-1.002826;1.488668;0.848389,-0.3320796;0.7245412;1.702983,-0.2772798;0.7879812;1.685584,-0.2441783;0.7651883;1.621225,-0.5149329;0.07228583;1.708737,-0.5925751;0.06090891;1.68176,-0.03432038;0.2027426;0.6743162,0.01268613;0.2606562;0.6385128,-0.3885771;0;1.29756
11,-0.4277802;1.508557;1.63671,-0.4611041;1.553951;1.62213,-0.4017652;1.555027;1.613314,-0.5193465;1.577378;1.539237,-0.370999;1.580069;1.517196,-0.5583611;1.458689;1.354407,-0.2787966;1.34233;1.549926,-0.8132441;1.461862;1.186478,-0.261717;1.007581;1.535636,-1.010118;1.500827;1.03868,-0.2813929;0.819775;1.698313,-0.5310507;0.8248593;1.444019,-0.3633032;0.8379345;1.467431,-0.5941951;0.4937297;1.759111,-0.2149201;0.5216528;1.165993,-0.6018833;0.1068957;1.789922,-0.1680524;0.4971749;0.781476,-0.6541912;0.1099426;2.003569,0.003388017;0.3611577;0.7413362,-0.4575931;0.9513047;1.463388,-0.4600675;1.055765;1.454844,-0.452137;1.171983;1.44325,-0.4390057;1.295623;1.444896,-1.1675;1.537758;0.9523575,-1.083133;1.545609;0.9646404,-1.057158;1.4754;0.952256,-0.3263518;0.6612733;1.778568,-0.2800229;0.7328589;1.770856,-0.246282;0.7245383;1.703405,-0.6097382;0.1037178;1.981041,-0.6835769;0.08337885;1.949109,-0.04603848;0.3522609;0.7417666,-0.01053694;0.4260705;0.730049,-0.447177;0;1.455725
12,-0.4781236;1.475282;1.741507,-0.5096413;1.522045;1.727242,-0.4502718;1.520942;1.718637,-0.5666391;1.54844;1.644375,-0.4182152;1.545683;1.622864,-0.6105356;1.421553;1.466574,-0.3247897;1.316297;1.657164,-0.882508;1.432161;1.330792,-0.2956922;0.9822271;1.643026,-1.093992;1.477149;1.206808,-0.2678735;0.7739384;1.777056,-0.5771854;0.7896733;1.583262,-0.4089843;0.8060758;1.600514,-0.6627882;0.4857934;1.919782,-0.2428209;0.4674736;1.334704,-0.6621926;0.1001525;1.96371,-0.2116227;0.5720357;0.9622223,-0.7295519;0.101265;2.17047,-0.03101417;0.4582029;0.8891511,-0.5052879;0.9177547;1.596883,-0.5095341;1.02184;1.585083,-0.5027899;1.137462;1.568054,-0.489643;1.260976;1.562278,-1.258816;1.53417;1.150539,-1.173239;1.536436;1.151822,-1.153641;1.468213;1.125012,-0.2818197;0.6020883;1.839168,-0.2454602;0.6795078;1.835359,-0.2221393;0.684227;1.763309,-0.6832712;0.09651136;2.151554,-0.7534695;0.07188457;2.114795,-0.08000726;0.4474691;0.8865457,-0.04780871;0.5227695;0.8983188,-0.4930849;0;1.591888
13,-0.5113192;1.452219;1.837383,-0.5396304;1.50105;1.823324,-0.480409;1.496137;1.815036,-0.594285;1.531751;1.740363,-0.4462312;1.519469;1.719644,-0.6559985;1.388125;1.574748,-0.3516272;1.302918;1.748477,-0.9446059;1.412616;1.494391,-0.3078092;0.9702952;1.730574,-1.17574;1.458669;1.413288,-0.241275;0.7458345;1.816089,-0.6263643;0.7713462;1.698588,-0.4606934;0.7795768;1.735245,-0.7196249;0.4702483;2.035574,-0.2630413;0.4086723;1.544772,-0.6753832;0.08524245;2.057072,-0.2321138;0.5536059;1.186042,-0.7740781;0.02949214;2.24262,-0.03408313;0.4616489;1.124528,-0.550214;0.8958371;1.7201,-0.5490915;0.9997563;1.706296,-0.5387235;1.1144;1.685009,-0.5243022;1.23718;1.671628,-1.342797;1.533742;1.406916,-1.25938;1.530621;1.387882,-1.253081;1.466489;1.347823,-0.2365738;0.5657545;1.849764,-0.2049881;0.6452537;1.853311,-0.1944484;0.6630366;1.780304,-0.7254906;0.02772593;2.230031,-0.7894599;0.01929712;2.177855,-0.08134881;0.4465063;1.116849,-0.05805552;0.5234429;1.136436,-0.5435289;0;1.716917
14,-0.5258834;1.440794;1.898827,-0.5510336;1.491642;1.88596,-0.4922765;1.483115;1.877306,-0.6038465;1.527615;1.803929,-0.4569539;1.506296;1.782295,-0.6839927;1.369664;1.648535,-0.3615819;1.306987;1.798559,-0.9843446;1.390569;1.654049,-0.2959048;0.978256;1.780351,-1.229219;1.430748;1.630726,-0.2015024;0.7497823;1.812134,-0.6649057;0.7746031;1.814836,-0.5077716;0.7806914;1.879101,-0.7593402;0.4638202;2.142575,-0.3188816;0.363518;1.822502,-0.6761677;0.08767873;2.095153,-0.2319014;0.4519786;1.454727,-0.7842802;-0.01265198;2.252729,-0.02842188;0.3537423;1.443799,-0.5832424;0.8967274;1.828116,-0.5730298;0.9968645;1.798802,-0.5565532;1.107856;1.765436,-0.5406323;1.229216;1.743522,-1.384006;1.510434;1.687959,-1.313132;1.506172;1.640115,-1.324422;1.444205;1.597808,-0.1885747;0.5670274;1.816425,-0.1577573;0.6463062;1.826197,-0.1613513;0.6751103;1.756092,-0.7351096;-0.01237339;2.242506,-0.7962745;-0.00581038;2.186817,-0.07398498;0.3367463;1.431251,-0.05300081;0.4163146;1.439855,-0.5863386;0;1.846968
15,-0.5502937;1.455277;1.982931,-0.5789025;1.504898;1.972789,-0.5199319;1.500543;1.962616,-0.6357198;1.540825;1.893458,-0.488293;1.529938;1.868026,-0.7207668;1.385609;1.744663,-0.3819463;1.341049;1.858987,-1.002685;1.38187;1.861393,-0.2947998;1.017359;1.832219,-1.245903;1.38846;1.915459,-0.1984697;0.789234;1.803905,-0.6926622;0.8010578;1.903435,-0.5407511;0.8072307;1.979219,-0.7690084;0.4587989;2.203347,-0.4167741;0.3770787;2.091092,-0.6717191;0.09568924;2.106729,-0.2068285;0.2938123;1.775436,-0.774545;-0.0188157;2.254121,-0.05254358;0.1577856;1.868274,-0.6069807;0.9208042;1.912328,-0.5922047;1.018361;1.876897,-0.5751077;1.128423;1.840871,-0.5628442;1.25051;1.82071,-1.35964;1.452539;2.044076,-1.319566;1.456126;1.968502,-1.345969;1.395123;1.931915,-0.1815212;0.6075356;1.787074,-0.1512469;0.6863686;1.801186,-0.1645374;0.7220893;1.735576,-0.7256219;-0.01771557;2.242822,-0.7880487;-0.00721401;2.189174,-0.09742773;0.1477751;1.848087,-0.05247182;0.2158094;1.834095,-0.6167067;0;1.941327
16,-0.6012495;1.49739;2.097464,-0.6306036;1.546979;2.089536,-0.5717741;1.543694;2.07821,-0.6892158;1.584919;2.012482,-0.542142;1.576707;1.984165,-0.7846187;1.42656;1.880911,-0.4304034;1.409241;1.93489,-1.009854;1.293231;2.062731,-0.3199071;1.095951;1.875237,-1.174503;1.317832;2.248223,-0.2162943;0.8803755;1.805138,-0.7020338;0.8377134;1.962821,-0.5434619;0.8443086;2.023399,-0.7735958;0.4633959;2.222979,-0.4856648;0.4434062;2.244428,-0.6692417;0.1068418;2.110603,-0.2366199;0.1532661;2.177761,-0.7759834;-0.01157564;2.252058,-0.2296717;0.02913779;2.368676,-0.6219748;0.9606687;1.978059,-0.6162216;1.062332;1.95311,-0.6095909;1.176328;1.927325,-0.6073295;1.300261;1.91745,-1.208622;1.347521;2.425815,-1.215487;1.365495;2.342387,-1.250564;1.304371;2.314267,-0.1810893;0.7020934;1.781453,-0.158553;0.7834342;1.79581,-0.1805115;0.8189868;1.732476,-0.7269222;-0.01098323;2.241336,-0.7885144;0.002979994;2.187513,-0.2621416;0.02916485;2.330362,-0.1856532;0.06066126;2.328631,-0.6227478;0;1.99311
17,-0.652279;1.540999;2.177513,-0.679509;1.591816;2.169783,-0.6209338;1.586013;2.158152,-0.7368218;1.632338;2.093066,-0.5903838;1.617831;2.06399,-0.8431191;1.457432;1.989806,-0.4898579;1.481994;1.975241,-0.9585159;1.233598;2.201508,-0.3495793;1.195154;1.866396,-0.9604781;1.311999;2.43809,-0.218784;0.9988946;1.785792,-0.7015737;0.8769274;2.019488,-0.5451569;0.898891;2.082015,-0.7806113;0.4687234;2.219587,-0.5376483;0.5532269;2.387591,-0.6639245;0.1188556;2.09865,-0.4758561;0.2281582;2.590473,-0.7756545;-0.001419187;2.23291,-0.5929992;0.1815527;2.774273,-0.6345169;1.007177;2.036753,-0.6388365;1.109298;2.013436,-0.6434871;1.224095;1.990991,-0.6516976;1.348098;1.98675,-0.9001973;1.327365;2.610469,-0.9494218;1.349987;2.544171,-0.9915217;1.288074;2.531857,-0.1603389;0.8260493;1.768657,-0.1487158;0.9106625;1.774646,-0.1836978;0.9374233;1.712861,-0.7263096;-0.001385152;2.223561,-0.7861595;0.01453674;2.168334,-0.6030474;0.1726128;2.725885,-0.5277518;0.1848218;2.757931,-0.6233653;0;2.050751
18,-0.691993;1.591013;2.24926,-0.7211303;1.640516;2.24009,-0.6625747;1.636323;2.227694,-0.7810398;1.676055;2.162889,-0.6346508;1.665574;2.131898,-0.8856249;1.4846;2.096927,-0.5527434;1.554765;2.011273,-0.8602905;1.251915;2.332349,-0.3844186;1.302875;1.864117,-0.7209393;1.346054;2.516308,-0.2392194;1.126276;1.764859,-0.7056378;0.9243591;2.082896,-0.5531737;0.960122;2.148729,-0.7707343;0.4893925;2.222479,-0.6596668;0.6798493;2.499475,-0.6635982;0.1332731;2.11135,-0.7726741;0.4383011;2.781491,-0.7681681;0.01159221;2.245877,-0.9115531;0.4626286;2.943655,-0.6474677;1.059464;2.093961,-0.6585574;1.159978;2.066303,-0.6730534;1.274011;2.04416,-0.6910891;1.397022;2.046426,-0.585744;1.366061;2.6384,-0.6622356;1.385016;2.604932,-0.7010802;1.320288;2.612589,-0.1629162;0.9603631;1.749503,-0.1615755;1.045921;1.746603,-0.210847;1.062206;1.691246,-0.7188402;0.01359963;2.236654,-0.7791365;0.02416945;2.180634,-0.9192633;0.4457734;2.896977,-0.8483163;0.4399197;2.939141,-0.6294058;0;2.115812
19,-0.7414713;1.641057;2.358416,-0.7700999;1.69051;2.347531,-0.7114401;1.685521;2.335949,-0.8288207;1.724347;2.268669,-0.6821712;1.711875;2.239715,-0.9176548;1.504217;2.238231,-0.6199776;1.623226;2.09241,-0.7425715;1.318096;2.449193,-0.432458;1.404049;1.919733,-0.5446577;1.42308;2.558419,-0.2718328;1.265659;1.788698,-0.7218103;0.9790716;2.152345,-0.5645827;1.015855;2.205115,-0.7490045;0.5242941;2.225523,-0.8074019;0.8307875;2.5511,-0.6753646;0.1554078;2.129873,-1.016411;0.6533912;2.825863,-0.76525;0.02205694;2.253332,-1.130116;0.7365434;2.988798,-0.6652302;1.114921;2.162503,-0.6822909;1.215881;2.139986,-0.7061814;1.329597;2.125775,-0.7340208;1.450033;2.139269,-0.3812014;1.465645;2.629515,-0.4663841;1.472153;2.623867,-0.4903696;1.402441;2.641817,-0.1579306;1.124982;1.760041,-0.1791511;1.207918;1.758784,-0.2377939;1.210123;1.710686,-0.7162634;0.02765572;2.243777,-0.7775773;0.0341906;2.188249,-1.144461;0.7252113;2.94202,-1.083488;0.6881977;2.983947,-0.6431965;0;2.17873
