Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,-0.6306462;1.719218;0.3664471,-0.6661869;1.751632;0.3337399,-0.6069044;1.751768;0.3244898,-0.7247671;1.732794;0.2499203,-0.5765608;1.733134;0.2267951,-0.8482367;1.549906;0.1904446,-0.4817224;1.544583;0.1442186,-0.9650364;1.257165;0.07746649,-0.4980279;1.227139;0.01420798,-0.9549389;1.052692;0.2196313,-0.4600438;1.028654;0.1600957,-0.8079752;1.011647;0.08864457,-0.6410332;0.9936956;0.06282993,-0.9064558;0.5736791;0.1954267,-0.6187631;0.5436378;0.162171,-0.976104;0.2522062;-0.01061537,-0.6742162;0.2160123;-0.03841697,-1.021159;0.03690577;0.01485863,-0.6962776;-0.0006247759;-0.01961502,-0.70873;1.120547;0.09577739,-0.6973101;1.224629;0.1010358,-0.6856807;1.340754;0.1101788,-0.6732867;1.461004;0.1393041,-0.8849597;0.9453745;0.3506657,-0.9423835;1.000643;0.3193885,-0.9739448;0.9623024;0.26202,-0.4808673;0.9392643;0.3187178,-0.4344316;0.9775805;0.2578415,-0.4472677;0.9346682;0.1965957,-0.977899;0.06019592;0.004442587,-1.053774;0.08825666;-0.01402704,-0.7308956;0.03573602;-0.01826882,-0.6578525;0.04025012;-0.05686708,-0.7245041;0;0.0757373
11,-0.6677548;1.722492;0.3708687,-0.7038069;1.754402;0.3382248,-0.6445935;1.755006;0.3285604,-0.7627976;1.734562;0.2549258,-0.6147639;1.736073;0.2307649,-0.8843911;1.549689;0.194948,-0.5174472;1.547846;0.1533688,-0.9995314;1.255147;0.08618053,-0.5384104;1.22558;0.0341173,-0.9903862;1.054209;0.2333604,-0.4979286;1.031193;0.1847724,-0.855157;1.01702;0.1059078,-0.6894698;0.9906394;0.07926036,-0.9840118;0.5890573;0.2206305,-0.6853769;0.5374765;0.1661125,-1.074239;0.2732422;0.01382431,-0.741433;0.2061461;-0.02812136,-1.135995;0.0629462;0.04383367,-0.7647252;-0.01227474;-0.01136214,-0.7507469;1.121118;0.1105673,-0.7353098;1.224757;0.1139845,-0.7213474;1.340773;0.121,-0.7089621;1.461568;0.1477801,-0.922255;0.9506084;0.3683023,-0.9794269;1.004689;0.334583,-1.00961;0.9647421;0.2775702,-0.5146815;0.9449493;0.345603,-0.4698692;0.9825352;0.2830771,-0.483278;0.938172;0.222999,-1.091019;0.0825249;0.03305501,-1.164418;0.1159558;0.01354925,-0.7990345;0.02435935;-0.009593137,-0.7254202;0.02915037;-0.04705612,-0.7723134;0;0.09258413
12,-0.701565;1.71328;0.3777465,-0.7380531;1.74466;0.3450739,-0.6788949;1.745718;0.3351149,-0.7972721;1.723763;0.2621965,-0.6493764;1.726407;0.2372988,-0.9180648;1.537734;0.2040598,-0.5510909;1.537123;0.163498,-1.033692;1.244251;0.09422763,-0.5758604;1.210878;0.05476568,-1.026221;1.044522;0.2431374,-0.5327028;1.023018;0.2127793,-0.9027358;1.011466;0.1193915,-0.7386383;0.9767962;0.09240416,-1.064783;0.5956569;0.2366973,-0.7398843;0.5209461;0.1639295,-1.185492;0.2764243;0.0518491,-0.8060986;0.1887839;-0.0256306,-1.257611;0.07298815;0.09662867,-0.782053;-0.00126493;0.007503442,-0.7931448;1.110077;0.1244209,-0.7733734;1.212976;0.1278784,-0.7565588;1.328664;0.1339808,-0.743238;1.449789;0.1587479,-0.9610496;0.9427556;0.3809071,-1.017552;0.996248;0.3451805,-1.046242;0.955528;0.287944,-0.546228;0.9428385;0.3770148,-0.502708;0.9783381;0.3123919,-0.5167252;0.9316265;0.2542642,-1.211825;0.08925253;0.08392065,-1.283633;0.1249958;0.06267198,-0.8253661;0.02381736;0.003360189,-0.7578567;0.03643423;-0.04277844,-0.820687;0;0.1058979
13,-0.7367197;1.69129;0.3866927,-0.77356;1.722074;0.3538482,-0.7144503;1.723454;0.3436434,-0.8329505;1.69991;0.271424,-0.6851762;1.703358;0.245912,-0.9538205;1.51424;0.2154346,-0.5869981;1.512685;0.1741861,-1.07283;1.224163;0.101583,-0.6140492;1.183051;0.07580463,-1.066555;1.025444;0.2518924,-0.5689554;1.003441;0.2426254,-0.9507383;0.9930058;0.1293496,-0.787911;0.9520278;0.1035354,-1.141473;0.591005;0.251549,-0.7803688;0.4940729;0.1595452,-1.293643;0.2689737;0.09731129,-0.8534279;0.17012;-0.04136749,-1.369243;0.07238406;0.1601086,-0.779502;0.01903415;0.01042224,-0.8373703;1.087147;0.1360348,-0.8141635;1.189304;0.1400886,-0.7947766;1.304591;0.1461648,-0.7800366;1.425706;0.1701642,-1.003433;0.9246074;0.3912905,-1.059267;0.9780484;0.354454,-1.087514;0.9369543;0.2972648,-0.5806346;0.9313928;0.4107256,-0.5378529;0.9637656;0.3440017,-0.5523331;0.9142287;0.2883807,-1.323421;0.08628339;0.1449612,-1.394879;0.1218361;0.1222623,-0.8286017;0.02648395;0.002936877,-0.7681012;0.04876858;-0.0489146,-0.8693246;0;0.1164426
14,-0.7715975;1.662606;0.3964252,-0.808642;1.692878;0.3633351,-0.7495712;1.694312;0.3529146,-0.8682394;1.669536;0.2813866,-0.7205625;1.673122;0.2553353,-0.9903101;1.484691;0.2238202,-0.6230293;1.479251;0.187622,-1.114061;1.196931;0.1112383,-0.6523372;1.147111;0.09860106,-1.10733;1.001946;0.2663423,-0.6064942;0.9753842;0.2733313,-1.001185;0.9694263;0.134609,-0.839283;0.9217936;0.1151879,-1.210456;0.5800266;0.2668601,-0.8197024;0.462709;0.1573134,-1.38647;0.26232;0.1300005,-0.8753846;0.1551234;-0.0727725,-1.46943;0.07400745;0.2057893,-0.7735816;0.01689082;0.0005228519,-0.8844238;1.058906;0.1455564,-0.8575658;1.160134;0.1503002,-0.8347691;1.274772;0.1568053,-0.8175814;1.395535;0.1809476,-1.044772;0.904034;0.4080601,-1.100117;0.9571885;0.3700873,-1.129169;0.91496;0.3141415,-0.6167793;0.911235;0.4446911,-0.574577;0.9407067;0.3762753,-0.5890392;0.8885237;0.323124,-1.423362;0.08475059;0.1889192,-1.49361;0.1220419;0.1652547,-0.8233172;0.01707733;-0.006452262,-0.7670245;0.04419672;-0.06068462,-0.9202339;0;0.1248985
15,-0.8112146;1.634457;0.4025898,-0.848175;1.664581;0.3692714,-0.7891217;1.665594;0.358703,-0.9080845;1.640708;0.2877042,-0.7604514;1.643241;0.2612833,-1.033535;1.453755;0.2329928,-0.6663377;1.442919;0.1933069,-1.159179;1.165217;0.1263513,-0.6927944;1.106453;0.125584,-1.153803;0.9708259;0.2822518,-0.6435767;0.939527;0.3040088,-1.045408;0.937278;0.148409,-0.882908;0.8929327;0.1263768,-1.286237;0.5582987;0.254678,-0.8352034;0.4349577;0.1563748,-1.489866;0.2405508;0.1640121,-0.8678873;0.1469927;-0.1018054,-1.585773;0.06352425;0.249985,-0.7593939;0.01377946;-0.003202707,-0.9303811;1.029247;0.1567832,-0.9048678;1.130865;0.1604881,-0.8819458;1.24553;0.1659982,-0.8626066;1.366134;0.1892963,-1.093621;0.8728935;0.4249811,-1.147505;0.9271968;0.3865359,-1.178041;0.8851499;0.331247,-0.6526971;0.8800043;0.4770952,-0.6110778;0.9086552;0.4079774,-0.6239532;0.8546154;0.3562936,-1.539217;0.06981725;0.2322289,-1.606737;0.1109095;0.2069716,-0.809171;0.01420105;-0.00986582,-0.7528991;0.03678012;-0.06616104,-0.9641581;0;0.1373929
16,-0.8507771;1.603856;0.413006,-0.887342;1.634599;0.3798169,-0.828281;1.634884;0.3692473,-0.9475619;1.611852;0.2981567,-0.7999094;1.612564;0.2717326,-1.078872;1.427251;0.2496499,-0.7135547;1.406853;0.1960028,-1.203185;1.13851;0.138999,-0.737934;1.067866;0.1496072,-1.198584;0.9377102;0.2865789,-0.6842342;0.9012631;0.3270386,-1.089488;0.9037497;0.1588644,-0.9262332;0.8677756;0.1286671,-1.348718;0.5324278;0.247393,-0.8388747;0.4149432;0.1437676,-1.566509;0.2146893;0.1998734,-0.8729851;0.1364998;-0.1244764,-1.674642;0.0477103;0.2912912,-0.754731;0.01672673;-0.005031914,-0.9787315;1.001049;0.163908,-0.9566269;1.103435;0.1683242,-0.9344608;1.218211;0.1745577,-0.9118071;1.338106;0.1985167,-1.142233;0.8317691;0.4250897,-1.193776;0.8898848;0.3890871,-1.226456;0.8514073;0.3324409,-0.6942157;0.8389061;0.4990763,-0.6524587;0.8700428;0.4311266,-0.6624789;0.8163455;0.3784628,-1.627661;0.0502218;0.2737185,-1.692106;0.094814;0.2464438,-0.8045608;0.01564771;-0.01120815,-0.7492747;0.03548831;-0.06947729,-1.007861;0;0.1437658
17,-0.8872823;1.575184;0.4200482,-0.9232029;1.60738;0.38754,-0.8642412;1.606107;0.3764994,-0.9846778;1.587403;0.3060904,-0.8372735;1.584222;0.2784891,-1.122782;1.407797;0.262145,-0.760394;1.37679;0.1946986,-1.248469;1.120441;0.1454709,-0.7874957;1.037077;0.1627401,-1.237391;0.9148132;0.285886,-0.7308074;0.8692093;0.3380373,-1.135842;0.8767275;0.1634584,-0.9724725;0.8464943;0.1280393,-1.393342;0.5068427;0.2624338,-0.856332;0.3999229;0.1294422,-1.611494;0.1869386;0.2356007,-0.8779725;0.1241079;-0.1427834,-1.724822;0.03252029;0.3315781,-0.7534981;0.01658702;-0.005008414,-1.028145;0.9774721;0.1668352,-1.008135;1.080248;0.172106,-0.9859004;1.194962;0.1791874,-0.9599147;1.314038;0.2038411,-1.178706;0.8033825;0.4190152,-1.230444;0.8633459;0.3864898,-1.265132;0.8272858;0.3294489,-0.7412714;0.8018252;0.50814,-0.6994429;0.8355845;0.4414991,-0.7080605;0.7832444;0.3872448,-1.678187;0.03127193;0.3129773,-1.740979;0.07679677;0.2834786,-0.8033913;0.01566899;-0.01067801,-0.7484766;0.03199559;-0.07037146,-1.054157;0;0.1457489
18,-0.9245588;1.556684;0.4191288,-0.9601409;1.590286;0.3876893,-0.9015454;1.587071;0.3751901,-1.02424;1.572921;0.3076766,-0.877751;1.564885;0.2764287,-1.168235;1.395325;0.2666023,-0.8083498;1.357011;0.1899438,-1.297989;1.105789;0.1583485,-0.8426908;1.017262;0.1682965,-1.274154;0.9010429;0.2984651,-0.7861623;0.8465431;0.3408709,-1.178949;0.8568463;0.1693002,-1.014638;0.8309841;0.1347885,-1.422123;0.4838144;0.2902592,-0.8947196;0.3854099;0.1350003,-1.638796;0.1682637;0.2259993,-0.8709647;0.1243253;-0.1512155,-1.731023;0.02934277;0.3459941,-0.7470697;0.01938194;-0.006011948,-1.074322;0.9608084;0.1714379,-1.056587;1.064062;0.1753267,-1.035063;1.178982;0.1811547,-1.007612;1.297943;0.2047526,-1.203974;0.7906956;0.4268489,-1.259083;0.8496251;0.3982016,-1.296972;0.8129238;0.3436614,-0.794758;0.7791592;0.5110785,-0.7534659;0.8117741;0.4435392,-0.7649063;0.7598294;0.389427,-1.685606;0.02723539;0.3246591,-1.753829;0.05976689;0.2904127,-0.7969604;0.01971298;-0.01176743,-0.7415325;0.03366709;-0.07158817,-1.096794;0;0.1520444
19,-0.9650422;1.549559;0.4135337,-1.000905;1.58361;0.3829069,-0.9427155;1.579428;0.3688908,-1.067346;1.566983;0.3046669,-0.9218708;1.556529;0.2696267,-1.214394;1.390006;0.2660701,-0.8560361;1.347266;0.1847076,-1.345298;1.095041;0.1739049,-0.898554;1.007856;0.1684239,-1.309896;0.8927058;0.3150742,-0.8442307;0.8342441;0.3388063,-1.216818;0.8434161;0.1829248,-1.052115;0.8229523;0.1466987,-1.447825;0.4654667;0.3121812,-0.9366325;0.3762136;0.1489467,-1.654937;0.1600265;0.1919324,-0.8754556;0.1294001;-0.1442931,-1.728196;0.0419715;0.345504,-0.7414086;0.03140754;-0.00302361,-1.116479;0.951498;0.1797587,-1.102053;1.055338;0.1801096,-1.082319;1.170696;0.1827599,-1.054626;1.290074;0.2038345,-1.232532;0.7828217;0.4396716,-1.289245;0.8415819;0.4139591,-1.330023;0.8046708;0.3616906,-0.8518331;0.7679724;0.509497,-0.8107494;0.7987173;0.4409609,-0.8252444;0.7470045;0.3873608,-1.683035;0.04075903;0.3235651,-1.755081;0.05631948;0.2854511,-0.7912103;0.0276795;-0.008334771,-0.7378271;0.04799974;-0.06819142,-1.134467;0;0.1648118
20,-1.005043;1.549798;0.4068192,-1.041273;1.583749;0.3765146,-0.98333;1.579253;0.3616021,-1.109015;1.566779;0.2994736,-0.9641571;1.555539;0.2621922,-1.257126;1.389685;0.2623818,-0.8992217;1.344405;0.1805315,-1.386546;1.088727;0.1885664,-0.9500256;1.005767;0.1622443,-1.349288;0.8876567;0.3310594,-0.8996654;0.8300119;0.3316437,-1.254802;0.8390496;0.1964368,-1.090319;0.8204838;0.1582414,-1.476896;0.458166;0.3325217,-0.9735245;0.3741778;0.1675597,-1.665214;0.1563577;0.1772902,-0.893065;0.1346255;-0.1270417,-1.730687;0.04805553;0.3491604,-0.7436705;0.04017347;-0.0006117076,-1.156727;0.9488825;0.1876261,-1.143985;1.05289;0.1842741,-1.125193;1.168433;0.1835623,-1.097495;1.288251;0.2019586,-1.273513;0.7774371;0.456335,-1.329554;0.836651;0.4301922,-1.370452;0.7999638;0.3778607,-0.9074636;0.7633233;0.5021631,-0.8662301;0.7935123;0.4334699,-0.8820397;0.7422647;0.3797947,-1.685474;0.04921424;0.3273257,-1.758371;0.05641401;0.288343,-0.7926296;0.03023416;-0.005762771,-0.744099;0.06422704;-0.06351013,-1.17256;0;0.1773391
