Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,0.025031;1.614597;-0.3116794,-0.003793269;1.642846;-0.3535691,0.05616447;1.6435;-0.3514149,-0.04524424;1.614613;-0.4446567,0.1046501;1.616248;-0.439271,-0.1421601;1.433332;-0.5270152,0.2139987;1.410415;-0.4832563,-0.2466923;1.123531;-0.4402688,0.275542;1.131299;-0.3127972,-0.1427522;1.104121;-0.2145666,0.07920876;1.141273;-0.1595783,-0.1022837;0.8829976;-0.3980986,0.06612507;0.8625532;-0.3892214,-0.2260348;0.4685521;-0.2373575,0.1024715;0.4430099;-0.2005973,-0.2645697;0.1958988;-0.5108976,0.07022168;0.10513;-0.3888686,-0.3427918;0.02802742;-0.4048792,0.1200402;-0.01406038;-0.2093856,-0.002578286;0.9898551;-0.4180973,0.01001742;1.089083;-0.4495003,0.02120648;1.202299;-0.4770815,0.02793437;1.326354;-0.4823032,-0.07578393;1.163441;-0.08802709,-0.1476969;1.165698;-0.1196868,-0.1568272;1.090529;-0.1148394,-0.01303142;1.215628;-0.0596799,0.06374004;1.216658;-0.07653278,0.07308663;1.143635;-0.05815992,-0.2960277;0.03681338;-0.4209497,-0.3657106;0.06166416;-0.4585292,0.07549893;-0.002013683;-0.2292168,0.1471888;-0.005314529;-0.2703891,-0.01807925;0;-0.3936601
11,0.02630447;1.605486;-0.3550431,-0.003288249;1.634246;-0.3960406,0.05667954;1.63551;-0.3945345,-0.0454565;1.607375;-0.487211,0.1044629;1.610535;-0.483446,-0.1437089;1.425024;-0.5641831,0.2142958;1.407409;-0.5371289,-0.2438724;1.116175;-0.4704379,0.2874645;1.127264;-0.3722984,-0.1293602;1.099623;-0.2496785,0.09907405;1.139005;-0.2095304,-0.09775699;0.8778461;-0.4379874,0.07063214;0.8563931;-0.4314179,-0.2248838;0.4570545;-0.297666,0.1095815;0.443455;-0.2292255,-0.2495916;0.2228154;-0.6061631,0.06921449;0.09632069;-0.3980962,-0.3225809;0.03904748;-0.5261034,0.1187058;-0.01833802;-0.2144246,0.002316422;0.9838504;-0.460527,0.0145716;1.082779;-0.4929929,0.02444412;1.195893;-0.5214811,0.02953826;1.32;-0.5272647,-0.05665418;1.161103;-0.1274086,-0.1300603;1.162445;-0.1554913,-0.1383823;1.087289;-0.1492055,0.01396259;1.214075;-0.103998,0.08945742;1.2147;-0.1258854,0.09967256;1.141688;-0.1079371,-0.2760513;0.05158752;-0.5402479,-0.3463209;0.07920021;-0.5746749,0.07425677;-0.005757391;-0.2341307,0.1454556;-0.01164567;-0.2758625,-0.01356239;0;-0.4347027
12,0.02239446;1.604218;-0.3996757,-0.00780816;1.633235;-0.4400416,0.05215681;1.63502;-0.4390335,-0.05052615;1.607163;-0.531188,0.09938627;1.611625;-0.5286677,-0.1483112;1.42198;-0.601827,0.2104997;1.411947;-0.5873888,-0.2413238;1.113332;-0.4999635,0.2951227;1.131;-0.4282632,-0.11177;1.101337;-0.2873753,0.1130231;1.142388;-0.2584624,-0.09302014;0.8779147;-0.473353,0.07552478;0.8575895;-0.4672059,-0.2173156;0.447694;-0.3620968,0.1094804;0.4499309;-0.2537155,-0.2290866;0.2427335;-0.6914927,0.0690849;0.09038621;-0.3942319,-0.2796893;0.04653484;-0.6331903,0.1180941;-0.02067912;-0.2079124,0.006293794;0.9843553;-0.4971601,0.01755464;1.08303;-0.5307394,0.0257929;1.195816;-0.560992,0.02867375;1.319855;-0.5692481,-0.03267821;1.16688;-0.1713382,-0.1076582;1.166577;-0.1949352,-0.1145333;1.091512;-0.1862606,0.03335894;1.218495;-0.1494766,0.107755;1.218553;-0.1748566,0.1183676;1.145569;-0.1570224,-0.2350728;0.06523615;-0.6466798,-0.3086242;0.08823901;-0.6774458,0.07373501;-0.007579207;-0.2274822,0.1443682;-0.01598912;-0.2697399,-0.008747641;0;-0.4702795
13,0.01860162;1.608232;-0.4359184,-0.01198746;1.637332;-0.4759325,0.04797095;1.639456;-0.4752398,-0.05505501;1.611596;-0.5670097,0.09484106;1.616905;-0.5652779,-0.1527065;1.424031;-0.6321408,0.2064087;1.420806;-0.629622,-0.2388946;1.114709;-0.5265512,0.3021889;1.139789;-0.4765542,-0.09841763;1.101266;-0.3211072,0.1254779;1.145755;-0.3008844,-0.08954389;0.882176;-0.5080808,0.07910968;0.8621952;-0.5042042,-0.2017745;0.4416057;-0.429219,0.1103006;0.4616006;-0.277339,-0.2120477;0.2431973;-0.762652,0.07186431;0.08690345;-0.3710073,-0.2193273;0.0419333;-0.7176396,0.1180424;-0.02423829;-0.1849672,0.009225139;0.9889418;-0.5326852,0.01955994;1.087765;-0.5661234,0.02624388;1.200614;-0.5965275,0.02718199;1.324649;-0.605277,-0.01340314;1.167644;-0.2098309,-0.08962673;1.16652;-0.2290039,-0.09515528;1.091381;-0.2200131,0.04933145;1.220666;-0.1886055,0.1227715;1.22133;-0.2166243,0.1344262;1.148293;-0.1996805,-0.1799581;0.06957817;-0.7320673,-0.2578441;0.07810426;-0.759391,0.07399571;-0.009813488;-0.2043098,0.1438387;-0.02145606;-0.2471104,-0.00521706;0;-0.5061425
14,0.01386856;1.613702;-0.4697449,-0.01707271;1.642848;-0.5094533,0.04287074;1.645405;-0.5089553,-0.06027382;1.617416;-0.6005527,0.08958486;1.623806;-0.5993076,-0.1584176;1.428482;-0.6596834,0.2004977;1.431786;-0.6722223,-0.2377557;1.117249;-0.5548822,0.3103446;1.151573;-0.5274628,-0.09009439;1.097371;-0.3550755,0.1403329;1.148167;-0.345236,-0.08661524;0.8873141;-0.5464252,0.08208162;0.8675016;-0.5490925,-0.1843948;0.4378405;-0.5099612,0.1166468;0.475847;-0.3075795,-0.1988364;0.2285118;-0.8364912,0.08324384;0.09075654;-0.3427734,-0.165043;0.03620464;-0.7954103,0.1214174;-0.02611578;-0.1604936,0.01110401;0.9946269;-0.5727796,0.0198615;1.094006;-0.604999,0.02446603;1.207288;-0.6341531,0.02358787;1.331405;-0.641653,5.55123E-05;1.162522;-0.247167,-0.07705861;1.160986;-0.2623314,-0.0814233;1.085641;-0.2544991,0.06714945;1.219644;-0.2288237,0.1394254;1.222245;-0.2596189,0.1531344;1.149181;-0.2444201,-0.1323019;0.07060349;-0.8117527,-0.2106821;0.06208593;-0.837627,0.07836121;-0.008494079;-0.1794135,0.1467933;-0.02506787;-0.2228629,-0.002266765;0;-0.5477589
15,0.005915262;1.618612;-0.4960966,-0.02520658;1.647876;-0.5355765,0.03472189;1.650763;-0.5350852,-0.06830771;1.622873;-0.626842,0.08151358;1.63009;-0.6256138,-0.1669913;1.432974;-0.6803073,0.1911831;1.441789;-0.7071512,-0.2392436;1.119306;-0.5779727,0.3129185;1.163018;-0.569584,-0.08640365;1.093693;-0.382766,0.1484536;1.151878;-0.3826363,-0.08493614;0.8907057;-0.5805259,0.08358683;0.8724338;-0.5916808,-0.1745374;0.4382303;-0.5680883,0.1264842;0.4835201;-0.347094,-0.194797;0.2095783;-0.8810688,0.1025866;0.09651047;-0.3297288,-0.1507772;0.03324246;-0.8289942,0.1222839;-0.03328687;-0.1508358,0.01063002;0.9995285;-0.6085322,0.01698955;1.099739;-0.638671,0.01897578;1.213605;-0.6657728,0.01631545;1.337797;-0.6713776,0.007380937;1.157566;-0.2772169,-0.07025883;1.155577;-0.2893423,-0.07363064;1.080052;-0.2828702,0.07748634;1.220095;-0.2629422,0.148815;1.2244;-0.2956932,0.1640793;1.151307;-0.2822159,-0.1198901;0.06738651;-0.8490565,-0.1964525;0.04964477;-0.8756821,0.08295738;-0.007322073;-0.1682019,0.1472772;-0.0331769;-0.2133681,-0.0006746158;0;-0.5861034
16,-0.004949704;1.619824;-0.5197122,-0.03634962;1.649323;-0.5587951,0.02356952;1.652426;-0.5585371,-0.07975616;1.624973;-0.6500925,0.07004172;1.632731;-0.6494474,-0.1788981;1.433994;-0.6984911,0.1776469;1.450839;-0.7394699,-0.2433562;1.117583;-0.5996912,0.3112073;1.173631;-0.6094468,-0.0851318;1.088688;-0.4092916,0.151959;1.156123;-0.4185131,-0.0836036;0.8896142;-0.6154543,0.08450457;0.8750001;-0.6350596,-0.1703173;0.436791;-0.5967702,0.1417592;0.4857038;-0.3940473,-0.1925167;0.2016242;-0.904752,0.1253194;0.1022264;-0.3363938,-0.1551239;0.0356611;-0.8426895,0.1174648;-0.02988136;-0.1526661,0.008533888;1.001093;-0.6444864,0.01161921;1.102213;-0.6719841,0.01023886;1.216698;-0.6963794,0.005398087;1.340914;-0.6994049,0.011221;1.15173;-0.3055719,-0.06674268;1.1489;-0.315192,-0.06889333;1.073221;-0.3101684,0.08309649;1.221226;-0.2958915,0.1536364;1.226849;-0.3301179,0.1698271;1.153637;-0.3184965,-0.1233657;0.06599206;-0.8670573,-0.2007039;0.04755563;-0.8908145,0.08604204;0.005668342;-0.1691324,0.14208;-0.03411263;-0.2152054,0.0004505172;0;-0.625257
17,-0.02122346;1.615493;-0.5567074,-0.05291506;1.645153;-0.5954317,0.006994191;1.648452;-0.5954511,-0.09669802;1.62128;-0.6866752,0.05307493;1.629529;-0.6867239,-0.1947061;1.4288;-0.732138,0.1598918;1.456745;-0.7821462,-0.252702;1.11067;-0.6354429,0.3052648;1.180925;-0.661272,-0.08852161;1.085062;-0.4496721,0.1530606;1.159732;-0.46504,-0.08338555;0.8824527;-0.6672727,0.08444428;0.8735723;-0.6920229,-0.1650516;0.4297737;-0.6308128,0.1546328;0.486917;-0.4501802,-0.1850802;0.1954055;-0.9395511,0.1414122;0.1042861;-0.386401,-0.1619403;0.03356349;-0.8522586,0.1427675;-0.009391904;-0.1914331,0.004526423;0.9975132;-0.6954186,0.003988077;1.099425;-0.7200102,-0.0009065014;1.214425;-0.7413359,-0.008491876;1.33854;-0.7413331,0.008519588;1.149448;-0.3474306,-0.06954291;1.145008;-0.3555202,-0.06997505;1.069267;-0.3510065,0.08807406;1.222626;-0.3391924,0.1575007;1.228903;-0.3755169,0.1740674;1.155511;-0.3656939,-0.1287404;0.05637479;-0.8822542,-0.2092737;0.04507971;-0.8987554,0.1115061;0.0258646;-0.2088119,0.161686;-0.02095711;-0.2550201,0.0005293945;0;-0.6796478
18,-0.04529701;1.606458;-0.6086986,-0.07707818;1.636252;-0.6472455,-0.01717119;1.63959;-0.6473619,-0.1210142;1.612718;-0.7385033,0.02875325;1.621061;-0.7387942,-0.2160779;1.417354;-0.7832482,0.1378786;1.453337;-0.8363535,-0.2661951;1.09924;-0.6826823,0.2916809;1.180533;-0.7203432,-0.09560731;1.085518;-0.5014828,0.1468349;1.158554;-0.5187029,-0.08318564;0.8707391;-0.7297657,0.08491692;0.8702593;-0.7542521,-0.1541761;0.4167461;-0.6877199,0.1508885;0.4736208;-0.5278845,-0.170753;0.1768601;-0.9923981,0.1521873;0.09028167;-0.4670703,-0.1677614;0.02468795;-0.8634365,0.1913454;-0.007327616;-0.2683045,-0.0008677874;0.9902456;-0.7562531,-0.00585792;1.092362;-0.7794566,-0.0148941;1.207422;-0.7990394,-0.02636606;1.33122;-0.7969478,-0.0001631305;1.154451;-0.4007128,-0.07808511;1.147478;-0.4083579,-0.07615426;1.071839;-0.4026758,0.0860709;1.221803;-0.3909383,0.1540499;1.228362;-0.4298582,0.1715471;1.155168;-0.4201808,-0.1319111;0.03862649;-0.8957289,-0.2134153;0.03747761;-0.911261,0.1528369;0.02074909;-0.2841513,0.2055645;-0.02045822;-0.3328055,0.0008656507;0;-0.7420089
19,-0.06616872;1.595894;-0.6653932,-0.09798447;1.62568;-0.7039183,-0.03808456;1.629144;-0.7039855,-0.1418038;1.602191;-0.795244,0.007945875;1.610851;-0.795412,-0.233675;1.403094;-0.8404217,0.1220401;1.435055;-0.8919658,-0.2753754;1.086944;-0.7300033,0.2713552;1.165378;-0.7669159,-0.1020523;1.086544;-0.5508923,0.1250887;1.146048;-0.5660312,-0.08425471;0.8599107;-0.7756239,0.0843951;0.8655981;-0.7951986,-0.1467725;0.4050564;-0.7296232,0.1595906;0.4695265;-0.5707227,-0.1633814;0.1538913;-1.025071,0.1627517;0.08221018;-0.5457203,-0.1722841;0.0123511;-0.8731457,0.2276411;-0.01998436;-0.3584178,-0.006019214;0.9818734;-0.8032632,-0.01412027;1.083104;-0.829299,-0.02626375;1.197416;-0.8514122,-0.04110197;1.320874;-0.851274,-0.00882729;1.160406;-0.4515476,-0.0865299;1.151639;-0.4595687,-0.08314312;1.076261;-0.4515694,0.06415676;1.211296;-0.4393567,0.132004;1.217587;-0.4785498,0.1500361;1.144714;-0.4675193,-0.1343036;0.02301425;-0.9042279,-0.2149045;0.02423549;-0.9239126,0.1846516;0.003353357;-0.3698008,0.2379967;-0.02855635;-0.4244046,7.019914E-05;0;-0.7854112
