Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,-0.4422795;1.491249;0.8198177,-0.4433166;1.513816;0.7662147,-0.4063342;1.535482;0.8082011,-0.3986896;1.488034;0.675904,-0.3062337;1.542202;0.78087,-0.4171132;1.295058;0.596965,-0.1155839;1.363978;0.7997617,-0.391049;0.9561681;0.60883,0.09031664;1.11154;0.8335243,-0.3587523;0.8648729;0.8384902,0.1017608;0.8929169;0.9526685,-0.1551646;0.7825429;0.7323369,-0.04254326;0.8543323;0.837318,-0.09137768;0.3334457;0.8169533,0.0306953;0.4374429;1.021046,0.1425776;0.2988765;0.509189,0.228935;0.1090845;0.9616252,0.1083606;0.08908153;0.4624776,0.1546412;-0.006300688;1.129863,-0.1414993;0.9275023;0.7559941,-0.1688323;1.023753;0.724694,-0.1983578;1.134014;0.6987188,-0.2367089;1.252218;0.694345,-0.2676709;0.8878706;0.9698135,-0.3447668;0.8915253;0.9476341,-0.3525394;0.8184639;0.9286897,0.03213352;0.7479464;0.938697,0.06372315;0.7952186;0.9954107,0.134173;0.7977176;0.9673421,0.1512994;0.1149323;0.4656919,0.07764912;0.1458189;0.4431721,0.1358378;-0.0008082986;1.083618,0.2156797;0.006008387;1.104216,-0.09885399;0;0.7848275
11,-0.4744594;1.496938;0.8615417,-0.4714085;1.519621;0.8080648,-0.4377742;1.541227;0.8528075,-0.4199663;1.494075;0.7213852,-0.3358803;1.54809;0.8332419,-0.4284703;1.302471;0.6358021,-0.1483451;1.370339;0.8678209,-0.3926666;0.965108;0.6232576,0.03577857;1.114493;0.9546626,-0.3833492;0.8511239;0.8447133,0.01815423;0.909752;1.095704,-0.1892361;0.7888929;0.7736094,-0.07386312;0.8515543;0.8814098,-0.1777277;0.3563459;0.9338833,0.01389046;0.4256255;1.035685,0.08951412;0.2790088;0.6632364,0.2270344;0.1106333;0.9582343,0.04327029;0.06756902;0.6404015,0.1550046;-0.004665732;1.127701,-0.1693648;0.9320827;0.8029602,-0.1930294;1.030258;0.7748052,-0.2199412;1.141678;0.7510329,-0.2583179;1.259887;0.7470416,-0.3068339;0.8621324;0.9864691,-0.3813768;0.8663155;0.9568903,-0.3846835;0.7955264;0.9297751,-0.05438863;0.7658423;1.086372,-0.03059283;0.8186507;1.141996,0.04356664;0.8161743;1.126137,0.08753879;0.09056926;0.6461999,0.02047706;0.1229426;0.6095914,0.1355244;0.000875175;1.081743,0.2156661;0.007624269;1.101166,-0.1315497;0;0.8275096
12,-0.5143113;1.507735;0.8953962,-0.5068086;1.530516;0.8424022,-0.4774998;1.552443;0.8899437,-0.4476327;1.505653;0.7605957,-0.3743607;1.560472;0.8794494,-0.4434718;1.315943;0.6709105,-0.1910549;1.385648;0.9323758,-0.3988231;0.9830281;0.6320627,-0.02827819;1.130399;1.055783,-0.4110568;0.8530027;0.8443491,-0.08368064;0.937779;1.20394,-0.2286432;0.8021809;0.8127078,-0.1126029;0.8554912;0.9247388,-0.2587035;0.3895658;1.017065,-0.0001165569;0.4238507;1.042849,0.03862986;0.2502246;0.8101215,0.2192506;0.1153734;0.957007,-0.02412604;0.04183125;0.8093208,0.1500294;-0.0007724166;1.126027,-0.2038574;0.9430448;0.8488001,-0.2239385;1.042908;0.8239986,-0.2482456;1.155317;0.8021519,-0.2865908;1.273509;0.7974239,-0.3457071;0.8606051;0.9918011,-0.4181136;0.8609082;0.9570701,-0.4136965;0.7920086;0.9255963,-0.1632705;0.7979924;1.190347,-0.1449515;0.852544;1.246361,-0.06955813;0.8448595;1.242608,0.02082287;0.06205362;0.8189636,-0.03658053;0.09348994;0.7679529,0.1299786;0.004796147;1.080319,0.2103672;0.01144272;1.09873,-0.1706231;0;0.8687233
13,-0.5639648;1.518885;0.9161599,-0.5516807;1.541777;0.864115,-0.5276481;1.564285;0.914273,-0.484229;1.518006;0.7886335,-0.4241475;1.574275;0.9140286,-0.463278;1.329624;0.6985722,-0.2472667;1.402992;0.9898448,-0.4090549;1.002737;0.6406857,-0.09769309;1.151647;1.135918,-0.4409797;0.8613101;0.8434197,-0.1875241;0.965072;1.274635,-0.2655101;0.8180879;0.8512713,-0.1572534;0.8665786;0.9728749,-0.3392421;0.4249351;1.081297,-0.0109273;0.4355588;1.048554,-0.03418852;0.2064708;0.9819762,0.2127604;0.1296008;0.9648725,-0.1276132;0.01117849;1.004325,0.1501494;0.009688914;1.127688,-0.2433896;0.9573091;0.8947195,-0.2619189;1.057958;0.8719684,-0.2849284;1.170701;0.8504435,-0.3237082;1.288589;0.8426646,-0.3900992;0.8632931;0.9966441,-0.4588835;0.8623869;0.9552081,-0.4481452;0.795679;0.9206828,-0.2715342;0.8297627;1.248305,-0.2586116;0.8830876;1.306943,-0.1839647;0.8714131;1.31393,-0.0825239;0.02739275;1.019371,-0.1241959;0.05462039;0.9529815,0.1295101;0.01504606;1.082217,0.2101429;0.0216645;1.099539,-0.2113818;0;0.912073
14,-0.6194676;1.529966;0.9307768,-0.6023563;1.552813;0.8800928,-0.583665;1.575787;0.9322734,-0.5274979;1.52957;0.8117684,-0.4807696;1.587006;0.9422199,-0.4906665;1.342242;0.7252813,-0.3137976;1.419028;1.041099,-0.4228759;1.02173;0.6556464,-0.1739309;1.174667;1.20645,-0.4744244;0.871262;0.847542,-0.2932204;0.9939575;1.329885,-0.3076354;0.8334649;0.8940699,-0.2129771;0.8798116;1.027299,-0.3945895;0.4443642;1.126356,-0.02881691;0.4576072;1.054596,-0.1212614;0.1695396;1.146657,0.2006502;0.1543343;0.9770117,-0.2499738;-0.003356099;1.176772,0.1510106;0.02610809;1.128575,-0.291365;0.971777;0.9426976,-0.3083586;1.072701;0.9199679,-0.3301139;1.185447;0.897189,-0.3692867;1.302846;0.8851513,-0.4407978;0.8639597;1.005296,-0.5045506;0.8644608;0.9564663,-0.4882512;0.8004543;0.9191201,-0.378587;0.862672;1.29069,-0.3715749;0.9150483;1.35116,-0.2991827;0.9000205;1.368214,-0.2068263;0.009166241;1.199218,-0.2285071;0.02859032;1.121513,0.1298561;0.03079927;1.083267,0.2102357;0.04084498;1.100111,-0.2603064;0;0.9606846
15,-0.676666;1.537341;0.9411367,-0.6554574;1.560465;0.8921564,-0.6416197;1.583533;0.9457886,-0.5746986;1.538146;0.8305765,-0.5401042;1.595815;0.9646568,-0.5251018;1.350585;0.7501029,-0.3848149;1.429854;1.083297,-0.4422399;1.035493;0.6766475,-0.254639;1.191226;1.263381,-0.5130845;0.8777202;0.8561206,-0.3947447;1.014091;1.368812,-0.3566704;0.8444371;0.941821,-0.2776682;0.8922408;1.08441,-0.4291519;0.4502484;1.170466,-0.05563828;0.4880134;1.069591,-0.2377188;0.1396907;1.302966,0.1736025;0.1844806;0.9923542,-0.4025391;-0.001036704;1.322885,0.1442384;0.04349989;1.129902,-0.346833;0.9831383;0.9910638,-0.3619819;1.083785;0.9659293,-0.382143;1.196169;0.9400979,-0.4210923;1.312991;0.9228483,-0.4968575;0.8606924;1.015862,-0.5548466;0.8633701;0.9603718,-0.533082;0.8021944;0.9211152,-0.4770436;0.8847264;1.318302,-0.4767396;0.9367492;1.379478,-0.4074257;0.9201729;1.405518,-0.36372;0.007873893;1.35348,-0.3634218;0.01650637;1.270951,0.1226391;0.04765707;1.084753,0.2013593;0.06610399;1.102312,-0.3171693;0;1.013116
16,-0.7338388;1.537158;0.9493778,-0.7096854;1.561003;0.9021377,-0.6997603;1.583714;0.9567794,-0.6247106;1.540236;0.8459218,-0.5998978;1.597013;0.9825259,-0.5652358;1.35008;0.7725154,-0.4574639;1.433562;1.116615,-0.4707321;1.038278;0.702153,-0.3365782;1.198581;1.307651,-0.5593445;0.8761061;0.8693944,-0.4895121;1.023111;1.39678,-0.4133217;0.8469647;0.9940901,-0.3496534;0.9002038;1.142314,-0.4562299;0.448433;1.222669,-0.0940561;0.5180757;1.102756,-0.3754268;0.1277484;1.425847,0.1402288;0.2191345;1.022795,-0.569476;0.02920824;1.427035,0.131914;0.06218278;1.13467,-0.4098735;0.9872481;1.039569,-0.4231767;1.086951;1.010016,-0.441062;1.198518;0.9794078,-0.4781088;1.314847;0.9558063,-0.560411;0.8510733;1.028902,-0.6120018;0.8557875;0.9675407,-0.5848458;0.7970416;0.9279336,-0.567396;0.894596;1.337809,-0.5726317;0.9462693;1.399058,-0.5062365;0.9290754;1.431513,-0.5362213;0.03563952;1.464117,-0.5181563;0.02860177;1.383435,0.1108385;0.06858081;1.089535,0.1862414;0.09456819;1.111547,-0.3814876;0;1.068202
17,-0.7889476;1.528902;0.9591295,-0.7625055;1.553715;0.913646,-0.7558178;1.575667;0.9690843,-0.6743746;1.534654;0.8618592,-0.6576554;1.589533;1.000455,-0.6093258;1.340877;0.7948984,-0.5273797;1.427989;1.145048,-0.5065305;1.030814;0.7302065,-0.4166062;1.195148;1.34472,-0.6116254;0.8671123;0.8860223,-0.577653;1.020139;1.419272,-0.474663;0.8404858;1.048672,-0.4230766;0.9020199;1.198374,-0.5132956;0.4427276;1.279352,-0.1546963;0.5280951;1.165679,-0.4969525;0.1210484;1.495926,0.1072972;0.2548941;1.079832,-0.7069186;0.06650835;1.478425,0.1228373;0.06830543;1.141739,-0.4766168;0.9828612;1.087208,-0.4884839;1.080964;1.052192,-0.5036712;1.191294;1.01613,-0.5372201;1.307237;0.9862358,-0.6302113;0.8374433;1.043645,-0.6745926;0.8428614;0.9769363,-0.6417097;0.7858682;0.939151,-0.6500869;0.8913821;1.354197,-0.6602476;0.9428159;1.415028,-0.5963957;0.9258915;1.452361,-0.6778988;0.07083875;1.519186,-0.6521044;0.04918736;1.443348,0.1030585;0.0849151;1.098666,0.1702164;0.1157961;1.135837,-0.4488699;0;1.123523
18,-0.8415191;1.516028;0.9715366,-0.8126168;1.541304;0.9278398,-0.8088844;1.562589;0.9838132,-0.7218599;1.522625;0.8806536,-0.7125288;1.575837;1.020587,-0.6575801;1.324685;0.8181972,-0.5912832;1.416449;1.170366,-0.5455729;1.015868;0.7623163,-0.491702;1.183181;1.37618,-0.6630694;0.8504855;0.9071093,-0.6554185;1.006068;1.439028,-0.5350122;0.8274899;1.09573,-0.4902837;0.8962037;1.244512,-0.5905007;0.4350498;1.332011,-0.2278545;0.5167629;1.25301,-0.5802014;0.110172;1.544137,0.07000709;0.2832289;1.167048,-0.790048;0.0684067;1.504303,0.1344811;0.07781643;1.157337,-0.5404834;0.9713424;1.127919,-0.5516751;1.067862;1.088552,-0.5648146;1.176989;1.048272,-0.5950753;1.292611;1.013953,-0.6969519;0.8198435;1.061975,-0.7344064;0.824473;0.9910898,-0.6965222;0.7683846;0.9567951,-0.7203968;0.8752217;1.370349,-0.7360166;0.9271117;1.429615,-0.6748218;0.9118422;1.471797,-0.7654769;0.07193661;1.547962,-0.7329392;0.04683161;1.475875,0.1112519;0.1059383;1.122813,0.1612888;0.1343369;1.182272,-0.512648;0;1.170121
19,-0.8958773;1.502453;0.9884131,-0.8643574;1.527638;0.9465102,-0.8633391;1.548486;1.002763,-0.7714636;1.508066;0.9040845,-0.7689181;1.560185;1.044716,-0.7109498;1.305233;0.8443443,-0.6527358;1.402323;1.196373,-0.5938939;0.995737;0.8011245,-0.562975;1.167164;1.405615,-0.7176489;0.8266863;0.9361368,-0.7236139;0.9848142;1.460986,-0.5981793;0.8113827;1.133324,-0.5557248;0.8832585;1.281276,-0.6422608;0.4177206;1.369976,-0.3083002;0.4990282;1.345031,-0.6212383;0.09353083;1.582362,0.01501763;0.2994165;1.265849,-0.818723;0.03037196;1.516149,0.102834;0.1016432;1.2405,-0.6042951;0.9558682;1.162413,-0.6147118;1.051596;1.120955,-0.6263466;1.160063;1.078489,-0.6544204;1.275508;1.041795,-0.7618012;0.7958829;1.088361,-0.7944198;0.8005012;1.015123,-0.7542263;0.7444974;0.9834169,-0.7817901;0.8518912;1.390229,-0.8019252;0.9041134;1.447818,-0.7430465;0.8905844;1.493726,-0.7987974;0.03126734;1.562241,-0.756865;0.0204038;1.491466,0.07851326;0.1307328;1.207566,0.1205677;0.1575574;1.273577,-0.5769521;0;1.2073
