Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,-0.01739967;1.156783;0.6713558,-0.05522351;1.192727;0.6456461,0.003621335;1.196683;0.6346176,-0.1163423;1.18566;0.5618201,0.03076992;1.19555;0.5342487,-0.1375587;1.014352;0.3609587,0.1395053;1.018319;0.6028754,-0.2354922;0.7044336;0.2833758,0.3170196;0.7799144;0.4447485,-0.4316343;0.5525402;0.3074268,0.4220843;0.5606109;0.4994255,-0.03801377;0.4648641;0.4365407,0.04761687;0.4760144;0.5828328,-0.4713575;0.4214546;0.5890067,0.2176834;0.0868929;0.763328,-0.2871132;0.1031056;0.4650836,0.4327397;0.2555;0.4876986,-0.4673016;-0.02120143;0.5326113,0.5847524;0.11483;0.5089042,0.02693533;0.5869653;0.487849,0.04973287;0.6870675;0.4666155,0.05707411;0.8031667;0.4535419,0.03327224;0.9248965;0.4623402,-0.5826731;0.5396585;0.3396326,-0.5315049;0.5008485;0.2943063,-0.4877788;0.4812112;0.353125,0.4431642;0.4493377;0.6052105,0.4885464;0.4858069;0.5523958,0.4466254;0.4621519;0.4937412,-0.4231936;-0.01191795;0.5547615,-0.439206;-0.004768252;0.4736569,0.5563808;0.1249371;0.4687144,0.5803722;0.1798908;0.525723,0.004801601;0;0.5096867
11,-0.006781939;1.139592;0.7059066,-0.04440502;1.17432;0.6783006,0.01462417;1.1786;0.6684397,-0.1035799;1.164047;0.5934181,0.04399296;1.174747;0.5687659,-0.1155092;0.9917712;0.3933411,0.1524718;1.003543;0.6444066,-0.2346905;0.6942181;0.3099395,0.344902;0.7644821;0.505645,-0.4480691;0.5659997;0.3222438,0.4673443;0.5577267;0.5718437,-0.02366607;0.4498687;0.4520856,0.05354327;0.4479994;0.6033916,-0.4677897;0.4308921;0.5758237,0.203352;0.04372132;0.7678096,-0.2885981;0.1025725;0.4721635,0.4653439;0.2300462;0.5503417,-0.4695216;-0.02152643;0.5363345,0.6066401;0.09804168;0.6095796,0.04246714;0.5656747;0.5151332,0.06907068;0.6660404;0.500641,0.07797897;0.7824006;0.491433,0.05249124;0.9037887;0.5002277,-0.6003782;0.5775398;0.34841,-0.554444;0.5318526;0.3038948,-0.5170242;0.5039088;0.3636957,0.4983858;0.455768;0.6843489,0.5403662;0.4930832;0.6293565,0.5012472;0.4619188;0.5722972,-0.4256738;-0.01257363;0.5591284,-0.4404697;-0.005214334;0.4778116,0.5899826;0.1071119;0.563076,0.5992139;0.1636623;0.6227614,0.01493866;0;0.5277386
12,-0.01393673;1.12277;0.7277254,-0.0506077;1.157243;0.698562,0.008703291;1.161233;0.6904205,-0.1072476;1.146039;0.6120827,0.04103002;1.156015;0.5917291,-0.1057592;0.9758644;0.409485,0.139203;0.9871889;0.682139,-0.2244225;0.6859848;0.3051021,0.3488527;0.7358373;0.6038876,-0.4412212;0.563307;0.2967211,0.4696335;0.5362714;0.691681,-0.001496725;0.4298409;0.468486,0.06922072;0.4286885;0.6229399,-0.4514346;0.4476649;0.5692593,0.2146162;0.01794803;0.774825,-0.2879707;0.1077632;0.4776335,0.4920578;0.2191059;0.5925871,-0.467806;-0.0182927;0.539876,0.616586;0.09235272;0.6743841,0.05622812;0.5474055;0.5363536,0.07920605;0.6490397;0.5247975,0.08506787;0.7657433;0.5177422,0.0566759;0.8865231;0.5260005,-0.5935681;0.5821393;0.3179726,-0.5485423;0.5409396;0.2684333,-0.5164634;0.5007854;0.3242529,0.4894308;0.4461958;0.8162242,0.5367944;0.4799324;0.7633332,0.5057749;0.4422561;0.7052335,-0.4242547;-0.008950412;0.5630781,-0.4383227;-0.001832932;0.4816107,0.6098452;0.1014994;0.6254635,0.6093677;0.1583681;0.685557,0.03386205;0;0.5457129
13,-0.02831874;1.102268;0.7726074,-0.06438947;1.13737;0.7434458,-0.004883729;1.142443;0.737673,-0.1176564;1.128803;0.6545554,0.03110797;1.141486;0.6401234,-0.116281;0.9711913;0.4478511,0.1337912;0.9725642;0.7157572,-0.2303808;0.6962644;0.3080867,0.3417561;0.7122148;0.676376,-0.443992;0.5691087;0.2901016,0.4660242;0.5145439;0.7635877,0.0130431;0.4215557;0.4725258,0.08876651;0.4182225;0.6245558,-0.4377142;0.4538121;0.5657693,0.2213303;0.005016476;0.7814133,-0.2866738;0.1063961;0.4812832,0.5108492;0.2114179;0.6257653,-0.4657097;-0.02121031;0.5428458,0.6205665;0.08643281;0.7167878,0.06618236;0.5394166;0.5435516,0.08338308;0.6425772;0.5362673,0.08388878;0.7596393;0.5360695,0.05165112;0.8784183;0.5537992,-0.5972654;0.5813341;0.3094324,-0.5499477;0.5477881;0.2563797,-0.5180768;0.5017797;0.3076117,0.4818914;0.432537;0.8941238,0.5309103;0.4632314;0.8408891,0.5021023;0.4218009;0.7842244,-0.4223732;-0.01140976;0.5662601,-0.4360819;-0.004557818;0.4847088,0.6207865;0.09665719;0.6676174,0.6148198;0.1525255;0.7283515,0.05090484;0;0.5485408
14,-0.03005997;1.089051;0.8183878,-0.06654486;1.124574;0.79027,-0.007099759;1.13093;0.7851828,-0.1189725;1.118411;0.7006842,0.02964018;1.134302;0.6879663,-0.1215355;0.970652;0.4899503,0.1403018;0.9711978;0.7459291,-0.2204555;0.6997545;0.3308432,0.342866;0.705242;0.7391651,-0.4278563;0.5643948;0.3028369,0.4740745;0.5106854;0.8231547,0.01793149;0.4307387;0.4673653,0.09850596;0.4150071;0.6160884,-0.4323294;0.4579049;0.5645468,0.216843;-0.003112704;0.7712946,-0.2900583;0.1062613;0.4823598,0.5207778;0.2064379;0.6514558,-0.4683575;-0.02202603;0.5458233,0.6200309;0.08289382;0.7465497,0.07379822;0.5423917;0.5459284,0.09037922;0.6459101;0.5461249,0.08874936;0.7626615;0.5545104,0.05362599;0.8787032;0.5821276,-0.5826473;0.5655589;0.3102069,-0.5290361;0.5336896;0.2623623,-0.4979123;0.4923132;0.3178288,0.4881267;0.4368587;0.9586861,0.5378844;0.4643686;0.9044061,0.5099995;0.4194739;0.8499618,-0.4251275;-0.01147315;0.5691072,-0.438931;-0.005716354;0.4874871,0.6248488;0.09390658;0.6977867,0.6155125;0.1489489;0.7588495,0.05821876;0;0.5417269
15,-0.02731674;1.084385;0.8455395,-0.06492718;1.119481;0.8183851,-0.005707853;1.127463;0.8129659,-0.1179069;1.113663;0.7291015,0.0301415;1.133617;0.7155534,-0.119443;0.9722874;0.51386,0.1446984;0.9745349;0.7671421,-0.2019573;0.6963815;0.351189,0.338701;0.703905;0.7868568,-0.4042218;0.5562003;0.3116907,0.4708294;0.5102103;0.8713951,0.01944762;0.442018;0.4669386,0.1025268;0.4172877;0.6130363,-0.4301676;0.4588477;0.5693104,0.214352;-0.004828662;0.7621319,-0.2912363;0.1072494;0.4814143,0.528166;0.2028526;0.667062,-0.4669322;-0.02407983;0.5474861,0.6207532;0.07991081;0.7632036,0.07907021;0.5484865;0.5498193,0.09692898;0.6516849;0.5545326,0.09504233;0.7679722;0.5678573,0.0582456;0.8821333;0.6006488,-0.5588128;0.5498459;0.3029076,-0.499037;0.5177324;0.2632281,-0.4722007;0.4817292;0.3243904,0.47807;0.4404817;1.009605,0.5304797;0.4660059;0.9568732,0.5047854;0.4196401;0.9025841,-0.4239657;-0.0120472;0.5705387,-0.4380469;-0.007791936;0.4888741,0.6284011;0.09167787;0.7149816,0.6170815;0.1458233;0.776509,0.06098725;0;0.5399874
16,-0.02124102;1.085422;0.8600459,-0.05959059;1.1197;0.8328801,-0.0005882904;1.129611;0.8283536,-0.1112153;1.113482;0.7428331,0.03629049;1.138261;0.7315167,-0.1101472;0.9786265;0.5258543,0.1536488;0.9763908;0.7797963,-0.183628;0.7068003;0.3517643,0.3363417;0.6990481;0.8082705,-0.3796641;0.5602741;0.3046283,0.4651419;0.5017532;0.8895569,0.01723424;0.4512204;0.47038,0.1012278;0.4216917;0.6150569,-0.4301024;0.4603744;0.5831771,0.2119203;-0.002003163;0.7604756,-0.2946885;0.1110569;0.4817409,0.5311379;0.2006616;0.6728618,-0.4672098;-0.02315778;0.5484785,0.6207354;0.07844469;0.7692544,0.08106455;0.5545153;0.5541385,0.1016684;0.6571239;0.5603019,0.1019178;0.7731636;0.5757483,0.06635196;0.8869216;0.6111917,-0.5336716;0.5477287;0.2927897,-0.4719608;0.5212871;0.2519057,-0.4443533;0.4821318;0.310744,0.4676877;0.4309224;1.027372,0.5218362;0.4556148;0.9760191,0.4963352;0.4102214;0.9208246,-0.4243796;-0.01035845;0.5713713,-0.4386384;-0.006919473;0.4896991,0.6296003;0.0904457;0.7212991,0.6175798;0.1443051;0.7829446,0.0592311;0;0.5427185
17,-0.01607484;1.090317;0.8670858,-0.05418277;1.124043;0.8389089,0.004747882;1.134989;0.8361912,-0.1029736;1.117318;0.7473313,0.04435295;1.144681;0.7405369,-0.09989706;0.9864987;0.5318509,0.1629332;0.9782279;0.7870736,-0.1712772;0.7234783;0.3447654,0.3328524;0.6932428;0.8193011,-0.3630525;0.574404;0.2889001,0.4550928;0.4910225;0.8985881,0.01573578;0.4579372;0.4746211,0.100302;0.4262601;0.6185079,-0.4297205;0.4622503;0.5949008,0.208851;0.001886755;0.7635632,-0.296607;0.115682;0.4816747,0.5307337;0.2004586;0.6763288,-0.4676904;-0.01941463;0.5477608,0.6196018;0.07857743;0.7727571,0.08227327;0.5596641;0.5581915,0.1049137;0.6618251;0.5646409,0.1074486;0.7777373;0.5808203,0.07413175;0.8918267;0.6173666,-0.517046;0.5597507;0.2795638,-0.4558843;0.5382306;0.2351224,-0.426107;0.4947053;0.2896759,0.4540676;0.4192917;1.035957,0.5094419;0.4422344;0.9851017,0.4825991;0.3981828;0.9294583,-0.4248314;-0.00667432;0.5706328,-0.4390981;-0.00329268;0.4889595,0.6287765;0.0906266;0.7248722,0.6165751;0.1444255;0.7865349,0.05801895;0;0.5465645
18,-0.007919744;1.093897;0.8767469,-0.0451853;1.12763;0.8474727,0.01377794;1.138707;0.8466648,-0.09102255;1.121084;0.7543688,0.05638543;1.148775;0.752349,-0.08657202;0.9984319;0.538738,0.1725797;0.9726611;0.7971416,-0.154105;0.7380742;0.3447384,0.3234812;0.6763024;0.8231568,-0.3410075;0.5862015;0.2805204,0.4336723;0.4645149;0.8947541,0.01233089;0.4644909;0.475912,0.09926978;0.4305705;0.6178603,-0.4298033;0.4629956;0.6079428,0.2046406;0.006122798;0.7650261,-0.2974571;0.1195806;0.4846563,0.5268513;0.2023921;0.6738797,-0.4697966;-0.01327318;0.5490325,0.6178355;0.08078867;0.769645,0.08218305;0.5646176;0.5587066,0.1068528;0.666265;0.5657951,0.1123957;0.78176;0.5840713,0.08265694;0.8958015;0.6237224,-0.4944831;0.5694939;0.2670296,-0.4319139;0.5496839;0.2237681,-0.4028638;0.5055972;0.2782632,0.4283599;0.3882877;1.029579,0.4849981;0.4095487;0.9793892,0.4554782;0.3691612;0.9223391,-0.4264593;-0.002017975;0.5717819,-0.4411761;0.002935827;0.4902689,0.6261916;0.0927116;0.7215791,0.6145774;0.1466686;0.7832172,0.0558004;0;0.5468862
19,-0.004160486;1.09294;0.8848907,-0.04014512;1.127594;0.8550948,0.01891289;1.138103;0.8564035,-0.08299955;1.123289;0.7604522,0.06464552;1.149561;0.763724,-0.07734086;1.005648;0.5443798,0.1786756;0.9690335;0.8049364,-0.1394096;0.7453464;0.3468677,0.3174959;0.6659043;0.8241798,-0.3210802;0.590148;0.2759378,0.4199302;0.4481178;0.8889755,0.010773;0.469437;0.4770552,0.09885122;0.4335261;0.6178065,-0.4289078;0.4604455;0.6167583,0.1996604;0.00818041;0.765574,-0.2952533;0.1207286;0.4849334,0.5208648;0.2041962;0.6704175,-0.4700546;-0.009231746;0.5457995,0.6150045;0.08247739;0.7655911,0.08284944;0.5681422;0.55965,0.1089874;0.6693746;0.5673869,0.1164251;0.7845027;0.5872374,0.08868929;0.8982764;0.6290502,-0.4734262;0.5711644;0.2548144,-0.4084472;0.5514058;0.2152389,-0.3817381;0.5087026;0.2719865,0.4140653;0.3686421;1.021888,0.4705716;0.388963;0.9711632,0.4384134;0.3512856;0.913687,-0.4263657;0.0001574159;0.5687222,-0.4409873;0.007344812;0.4873586,0.6221279;0.09417266;0.7172713,0.6112516;0.148404;0.7788031,0.05481217;0;0.5474309
