Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,0.2395844;1.618802;0.3297806,0.2547965;1.645447;0.2803613,0.2925642;1.642644;0.3268989,0.2930605;1.61287;0.189329,0.3874797;1.605864;0.305673,0.1376324;1.463394;0.2197758,0.4972602;1.41872;0.1780348,0.0665984;1.149539;0.3205179,0.5418629;1.085185;0.2185317,0.1536226;1.082628;0.5442842,0.4537961;0.930195;0.3927282,0.1164723;0.8998905;0.1227955,0.2745576;0.8752623;0.06569235,0.07119311;0.5034013;0.3544483,0.2883435;0.4342437;-0.06932294,0.05409878;0.246401;0.06409061,0.187206;0.2470359;-0.3939357,0.0406089;0.04298663;0.1480594,0.2468676;0.09277523;-0.3379094,0.2210167;1.003649;0.1147828,0.2397837;1.106632;0.1205642,0.2628113;1.221072;0.1293415,0.2918654;1.338766;0.1570169,0.2740125;1.063139;0.6398998,0.1977694;1.080218;0.6485126,0.1752219;1.014986;0.6169918,0.3279534;0.8922849;0.4748438,0.4055728;0.8903902;0.4871145,0.4177997;0.8425543;0.4294994,0.07853778;0.06610119;0.1246189,-0.002170995;0.0818283;0.1134726,0.1987559;0.1037458;-0.3472492,0.2624482;0.1200408;-0.3974812,0.195515;0;0.09424397
11,0.2660719;1.582641;0.3440195,0.281004;1.608794;0.2942531,0.3193498;1.60569;0.3402962,0.3175609;1.575171;0.2029002,0.4134253;1.567411;0.3180079,0.1636039;1.433378;0.2269949,0.5220554;1.37806;0.1905535,0.07251786;1.12619;0.3282118,0.5515353;1.050509;0.2643275,0.1514672;1.091517;0.5620634,0.4446701;0.9418549;0.4615491,0.1370133;0.8678423;0.1243928,0.2941928;0.8422539;0.06524792,0.1111321;0.4987538;0.4001114,0.2749676;0.4243639;-0.1294699,0.1351816;0.2411817;0.110755,0.175882;0.225737;-0.4478697,0.1392963;0.04115915;0.202564,0.2393831;0.07026446;-0.3575984,0.2418859;0.9711026;0.1144591,0.2614313;1.073931;0.1204002,0.285778;1.187906;0.1313929,0.315992;1.304151;0.1635847,0.2658996;1.091287;0.6665671,0.1885747;1.105333;0.6681315,0.1710778;1.03539;0.6444866,0.3146147;0.9268506;0.5444769,0.391616;0.9226158;0.5597013,0.402172;0.8645498;0.512013,0.1755657;0.06713599;0.1794975,0.09419271;0.07380617;0.1646844,0.1915769;0.08240461;-0.3670593,0.2548508;0.09160233;-0.4195696,0.2156031;0;0.0948204
12,0.2927172;1.544326;0.3801208,0.3075863;1.570682;0.3304433,0.3464614;1.566179;0.3759234,0.3421282;1.53725;0.2382404,0.4393162;1.52599;0.3519405,0.1893295;1.401798;0.2508978,0.546995;1.338607;0.2190434,0.07533579;1.098929;0.3366542,0.566681;1.023429;0.3252746,0.1469057;1.084061;0.5749365,0.4452718;0.9663624;0.5353352,0.1695137;0.8348946;0.128333,0.3289286;0.8135547;0.07365435,0.1653311;0.5038382;0.449738,0.2718733;0.4271783;-0.1720583,0.236254;0.2397081;0.1743216,0.1507991;0.2073427;-0.4681365,0.2653245;0.05304617;0.2857638,0.2286635;0.05829805;-0.3615859,0.2714581;0.9411979;0.1201739,0.2885619;1.044396;0.1271433,0.3117091;1.158071;0.1428341,0.3414068;1.271733;0.183589,0.2533866;1.09376;0.6871135,0.1762563;1.107902;0.6816534,0.160037;1.036029;0.6635301,0.3126746;0.9709983;0.6154167,0.3890593;0.9673468;0.6336097,0.398763;0.901125;0.5978636,0.2985689;0.08212227;0.2618532,0.2183428;0.07396728;0.2422891,0.1801615;0.0693956;-0.3684218,0.2396276;0.07637471;-0.4255233,0.2492212;0;0.1009937
13,0.3247351;1.518801;0.4233962,0.3395455;1.544884;0.3735569,0.3789124;1.539405;0.4185038,0.3720587;1.510804;0.2808547,0.470476;1.497106;0.3932219,0.2199595;1.377973;0.2879854,0.5773096;1.313203;0.2623778,0.08022311;1.07827;0.3411207,0.5936662;1.000076;0.371367,0.141252;1.062042;0.5822304,0.4589927;0.974893;0.5795764,0.2025564;0.8134786;0.1476142,0.3627308;0.7936491;0.09461179,0.2160235;0.5053723;0.4908434,0.2841315;0.4318776;-0.1808154,0.3372139;0.2294953;0.2461933,0.1538258;0.2074326;-0.4694223,0.3933692;0.06029928;0.3722109,0.2327421;0.0583899;-0.3617192,0.304292;0.9201899;0.1429033,0.3211064;1.023217;0.1525891,0.3439465;1.136319;0.1723364,0.3727055;1.248224;0.2182976,0.2371188;1.071126;0.7036509,0.1609537;1.085984;0.6911201,0.1457543;1.014204;0.6717828,0.3238737;0.989243;0.6540983,0.399601;0.9876664;0.6751179,0.4101055;0.9176424;0.647849,0.422103;0.09301317;0.3471808,0.3458355;0.0687561;0.3252636,0.1842612;0.07010078;-0.3676176,0.242586;0.07579601;-0.4260238,0.2826437;0;0.1211131
14,0.358184;1.504427;0.474367,0.3731608;1.529644;0.4241332,0.4128448;1.523502;0.468714,0.4037397;1.493852;0.3314181,0.5029498;1.478497;0.4428701,0.2506896;1.361343;0.3348935,0.6081206;1.299213;0.3180409,0.09681195;1.062297;0.3425939,0.6298004;0.9813542;0.413023,0.145046;1.02356;0.5840368,0.4841366;0.9663267;0.6147119,0.2338977;0.8006621;0.1825314,0.3943316;0.7810209;0.1302488,0.2644299;0.4876771;0.5202074,0.2980376;0.4324833;-0.1563966,0.4315241;0.2093837;0.3074137,0.1612576;0.222862;-0.4530432,0.5079442;0.05660909;0.4412425,0.2339113;0.07080162;-0.3563757,0.3364385;0.9066982;0.1813698,0.3537675;1.009338;0.1938482,0.3767169;1.12184;0.2166674,0.4046689;1.232634;0.2657118,0.2265516;1.021417;0.7158251,0.1517359;1.03571;0.6964021,0.1414114;0.9661777;0.6678369,0.3458013;0.978603;0.6834811,0.4206727;0.9812756;0.707273,0.4350374;0.9104982;0.6840028,0.5322307;0.09282357;0.4163228,0.4626851;0.05503726;0.3914011,0.1855673;0.0831989;-0.3619867,0.2438183;0.08897269;-0.4204587,0.3141147;0;0.1563901
15,0.3846473;1.494439;0.5678895,0.4004917;1.517704;0.5169847,0.4398263;1.51185;0.5619127,0.4304377;1.478299;0.4255368,0.5287743;1.463665;0.5378567,0.2796546;1.344439;0.4202034,0.6377794;1.289986;0.4261135,0.1288321;1.048553;0.3524153,0.6756017;0.9620618;0.4794558,0.1549084;0.9481649;0.5790519,0.5129129;0.9318826;0.6658528,0.2825299;0.7892058;0.2415205,0.4457058;0.7751874;0.196405,0.3435651;0.4458563;0.5436841,0.3561368;0.4074625;-0.06755048,0.5382786;0.1700258;0.352234,0.2188971;0.2513902;-0.3953549,0.621817;0.009157836;0.4716499,0.2538038;0.09205151;-0.3365858,0.3834715;0.8960944;0.2535723,0.3984877;0.9978783;0.273712,0.4180726;1.109408;0.3033995,0.4403912;1.21898;0.3577866,0.2106145;0.9115324;0.7189474,0.1396989;0.9282942;0.6894698,0.1409287;0.8693645;0.6416889,0.3714349;0.930163;0.729079,0.4448325;0.9379705;0.7561117,0.4659129;0.8695654;0.7309397,0.6441489;0.04932451;0.451395,0.5779053;0.009968042;0.4205996,0.207914;0.1119896;-0.3409364,0.2663369;0.1124766;-0.3995199,0.3641179;0;0.2189628
16,0.4030011;1.487362;0.649068,0.4199703;1.508986;0.5978032,0.4586713;1.503206;0.6432877,0.4498354;1.466644;0.5076506,0.5465879;1.452195;0.6213615,0.30023;1.330142;0.4942874,0.6578479;1.282664;0.5220315,0.1675691;1.042467;0.3695152,0.717224;0.9511098;0.5252382,0.1719056;0.8879674;0.5650471,0.5447853;0.891161;0.694924,0.3245487;0.7800482;0.2968121,0.4896528;0.7728322;0.2574821,0.4160852;0.4004866;0.5427208,0.4309879;0.4006183;-0.008848101,0.5989785;0.1318687;0.3304864,0.3065233;0.2437387;-0.3413333,0.6710244;-0.03614229;0.4491229,0.2668047;0.0843569;-0.3228259,0.4223698;0.8878196;0.3208115,0.4340549;0.9884145;0.3479257,0.4496128;1.099;0.3830332,0.4666284;1.207926;0.4405463,0.2004559;0.8133997;0.6978645,0.1361065;0.8387947;0.6605395,0.1489904;0.7952403;0.5997591,0.404041;0.8710038;0.7565787,0.4765598;0.8820674;0.78482,0.5032823;0.818672;0.752817,0.6965497;-0.0006727576;0.4243701,0.6217451;-0.029998;0.4036385,0.2343551;0.1224618;-0.3186598,0.2856771;0.1097087;-0.3822908,0.4071008;0;0.2771472
17,0.4197558;1.483962;0.7379279,0.4366752;1.504374;0.6861523,0.4756134;1.498855;0.7314663,0.4652513;1.459923;0.5965992,0.5625967;1.446126;0.7098842,0.3145154;1.317858;0.5806223,0.6728072;1.280774;0.6161792,0.2150179;1.037292;0.4123863,0.7659009;0.958834;0.5734845,0.2045721;0.8376898;0.5612879,0.5967959;0.850441;0.7210538,0.3717839;0.7673513;0.374277,0.5353193;0.7791508;0.3298333,0.4849439;0.3587583;0.5563858,0.5143437;0.3929985;0.07811308,0.6523108;0.121345;0.298952,0.3796393;0.2786348;-0.2674657,0.6694357;-0.03651714;0.4432675,0.2639974;0.1219437;-0.3587315,0.4589228;0.8833253;0.4010439,0.4622208;0.9833496;0.4322741,0.4710109;1.093716;0.4702978,0.4843563;1.202317;0.529372,0.2087119;0.7261443;0.6687883,0.1521486;0.7646273;0.6300771,0.1759849;0.7401702;0.5623207,0.4616641;0.8014536;0.7789866,0.5323632;0.8188387;0.8086234,0.5673275;0.7652035;0.7679042,0.7050036;-0.0141257;0.415774,0.6262869;-0.02639461;0.392565,0.249344;0.1593525;-0.3285958,0.3142903;0.161456;-0.3798114,0.4535516;0;0.3520553
18,0.4368553;1.486053;0.8109065,0.4537662;1.505226;0.7586571,0.4927553;1.500595;0.8040267,0.482044;1.458658;0.6700909,0.5795166;1.447078;0.7835149,0.3313801;1.315118;0.6547996,0.6910642;1.281749;0.6876698,0.2671205;1.035734;0.4649752,0.8012394;0.9709734;0.6158399,0.2570411;0.8114883;0.573298,0.6465056;0.8258803;0.7467126,0.4067858;0.7649377;0.4470423,0.5703997;0.7832804;0.4051817,0.5180142;0.3414813;0.5927472,0.5937152;0.3710494;0.1991752,0.6642067;0.1319566;0.3005555,0.4796874;0.3390975;-0.1704539,0.6657397;-0.01989567;0.4449904,0.3970605;0.1989524;-0.3318802,0.4878882;0.8855584;0.4721951,0.4866209;0.9861732;0.5016248,0.4917316;1.096758;0.5396858,0.502986;1.204455;0.6008161,0.2462907;0.6801282;0.6548139,0.195594;0.7274697;0.6178341,0.2283359;0.716767;0.5502275,0.5219572;0.7529347;0.8031321,0.5904387;0.7778857;0.8325713,0.6312673;0.7335868;0.7864422,0.7034125;-0.00277257;0.4165319,0.6240187;-0.009086192;0.3932454,0.375119;0.2203938;-0.2921164,0.4469469;0.2437871;-0.3258654,0.4885927;0;0.4261121
19,0.4478859;1.488407;0.8754653,0.4654448;1.507554;0.8234202,0.504077;1.501981;0.8689887,0.4934047;1.460961;0.7347659,0.5899851;1.447027;0.8486872,0.3449184;1.316042;0.7128839,0.7060947;1.280607;0.7496729,0.3084161;1.029821;0.5235118,0.8157082;0.975069;0.6594346,0.3064553;0.7954451;0.6082817,0.6751236;0.8061662;0.7770357,0.4274344;0.7728868;0.5030505,0.5945774;0.784263;0.4749066,0.5272829;0.3373131;0.6180414,0.6540297;0.344628;0.3480084,0.6585349;0.1461396;0.3067946,0.6025254;0.3760834;-0.03540629,0.6670952;-0.009096086;0.4433425,0.6048794;0.2224625;-0.2027627,0.5101725;0.8920244;0.5298887,0.5094277;0.9935131;0.5561664,0.5134848;1.104053;0.5944847,0.5208256;1.209949;0.6592475,0.2917826;0.6550226;0.6721733,0.2428969;0.7069951;0.6391891,0.278627;0.7045663;0.5722959,0.5627604;0.7194611;0.8392714,0.6314235;0.7485396;0.8641459,0.6712486;0.7107377;0.8117795,0.7035892;0.009257495;0.4141248,0.623691;0.001769423;0.3930133,0.5671911;0.2402599;-0.1747417,0.6407877;0.2766201;-0.1850846,0.5110059;0;0.4889787
