Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,-0.02473038;1.517729;0.1236137,-0.05649242;1.564587;0.1102323,0.003323421;1.565398;0.1056058,-0.1085936;1.594991;0.02553677,0.04094613;1.597016;0.01397045,-0.2303632;1.497659;-0.00463732,0.07942666;1.427005;-0.1908652,-0.4243288;1.28591;0.1479872,0.1453582;1.109778;-0.2609337,-0.3146797;1.466322;0.2804637,0.3067194;0.9252431;-0.215858,-0.1671376;0.9104421;-0.01443194,-0.01739656;0.9113385;-0.09465112,-0.1592016;0.4616112;0.09236191,0.2566739;0.7886069;0.2556902,-0.1718444;0.1016522;-0.05227084,0.1241842;0.5867261;-0.04818438,-0.1836843;-0.01548302;0.130916,0.3037328;0.4545703;-0.05246874,-0.1076568;1.027321;-0.08196712,-0.1214139;1.127044;-0.1112447,-0.1232113;1.242652;-0.1295541,-0.1023492;1.364809;-0.1193267,-0.1678555;1.565893;0.3264276,-0.2473354;1.555966;0.2961834,-0.2852039;1.527981;0.3556819,0.3533715;0.7571206;-0.1597934,0.3696004;0.8334036;-0.1951184,0.3250612;0.8339367;-0.2565451,-0.1451356;-0.008270562;0.0995423,-0.2254278;-0.008032799;0.07859971,0.2562644;0.4449242;-0.03920124,0.2807998;0.5063782;-0.0888692,-0.09226708;0;-0.05454159
11,-0.02135262;1.498679;0.1376195,-0.0527503;1.546341;0.1263896,0.007183865;1.547449;0.1238061,-0.1020924;1.582406;0.04226501,0.04774298;1.585174;0.03580608,-0.2190138;1.491585;0.02309633,0.07256354;1.430423;-0.192973,-0.426864;1.319216;0.1925232,0.1233613;1.108819;-0.26586,-0.2907404;1.493958;0.3067923,0.2692727;0.9111781;-0.2237842,-0.17741;0.9124376;-0.01421086,-0.04512688;0.904623;-0.1205047,-0.1594052;0.4618394;0.08353402,0.2424845;0.9234347;0.2398319,-0.1748753;0.09584725;-0.04475974,0.1150824;0.5677279;0.1510038,-0.191362;-0.01254451;0.1434076,0.3088475;0.4725952;0.1888616,-0.1225847;1.026426;-0.09010808,-0.1344811;1.127794;-0.1140708,-0.1330662;1.244204;-0.1263354,-0.1065777;1.364662;-0.1105119,-0.1324969;1.580855;0.3382917,-0.2133113;1.576483;0.310359,-0.2526262;1.560681;0.3733027,0.2912174;0.731918;-0.1926536,0.3196288;0.8105943;-0.2109064,0.2860129;0.8262873;-0.2770954,-0.1527112;-0.008645177;0.1115761,-0.2330288;-0.005242527;0.09100934,0.2648221;0.4670989;0.212396,0.274718;0.4911027;0.1338378,-0.1112685;0;-0.06735785
12,-0.02417143;1.482814;0.1285908,-0.05700773;1.529962;0.1195107,0.002888069;1.533248;0.1182081,-0.1060413;1.569206;0.0366381,0.04369812;1.577421;0.03338142,-0.2161485;1.486951;0.02645861,0.05781068;1.430783;-0.2122897,-0.4311628;1.350031;0.2097573,0.09270854;1.105208;-0.2847165,-0.2710808;1.517561;0.3015673,0.2276768;0.8994409;-0.2451473,-0.1887049;0.9145598;-0.018524,-0.06505582;0.9017665;-0.1343062,-0.153569;0.4640955;0.07509419,0.2290903;1.009232;0.204583,-0.1767312;0.09540945;-0.0439988,0.1462851;0.6521792;0.3322763,-0.1827956;-0.01313484;0.144522,0.3368883;0.5644549;0.3955716,-0.1378509;1.025698;-0.1011176,-0.1497081;1.126984;-0.1254441,-0.146935;1.243467;-0.1367447,-0.1167663;1.362827;-0.1192729,-0.1050123;1.593878;0.3150332,-0.1875163;1.593369;0.292161,-0.2238983;1.587306;0.3584696,0.2380019;0.7166882;-0.236217,0.2717544;0.7952844;-0.2399239,0.2477564;0.8213545;-0.3070188,-0.1461065;-0.00954932;0.1104135,-0.2274878;-0.005448341;0.09473693,0.2949152;0.5732484;0.4217108,0.2990688;0.5613507;0.3399386,-0.1268804;0;-0.07641516
13,-0.02254277;1.478918;0.1181821,-0.05550954;1.526226;0.1105166,0.004368663;1.52962;0.1087602,-0.1053222;1.567363;0.02903837,0.04437332;1.575846;0.02464744,-0.211903;1.487426;0.02530673,0.04938118;1.435606;-0.2277658,-0.4246411;1.371721;0.2204787,0.06614773;1.108707;-0.3069382,-0.2498347;1.536028;0.2880625,0.189955;0.8957292;-0.2690625,-0.2013409;0.9186471;-0.03222299,-0.08138911;0.9033566;-0.151538,-0.1587259;0.4686026;0.0603029,0.2149791;1.033406;0.1773539,-0.179465;0.09458405;-0.04132877,0.1754646;0.7479665;0.4373775,-0.1765265;-0.01394558;0.1472798,0.3568666;0.6652313;0.5303313,-0.1497793;1.028978;-0.1154582,-0.1598004;1.130775;-0.1384349,-0.1550249;1.247347;-0.1480359,-0.1223534;1.365838;-0.1292088,-0.08122146;1.607384;0.2801698,-0.1654862;1.607951;0.265022,-0.195659;1.608304;0.3346404,0.1897051;0.7124705;-0.2680215,0.2279022;0.789084;-0.2667184,0.2084222;0.8193509;-0.3335145,-0.1415158;-0.01038146;0.1114485,-0.2235538;-0.006236196;0.09969808,0.3157679;0.6851265;0.5512453,0.319491;0.6500192;0.476418,-0.141365;0;-0.09188055
14,-0.01363774;1.478757;0.1066191,-0.04372171;1.528089;0.09991961,0.01618981;1.527698;0.09668615,-0.09281972;1.572669;0.01983034,0.05695912;1.571692;0.01174673,-0.2023832;1.487217;0.01916256,0.05474934;1.439939;-0.2390558,-0.3980218;1.382325;0.2327603,0.0518095;1.114237;-0.3293471,-0.2170976;1.547792;0.2775792,0.1596837;0.8932152;-0.288917,-0.2158589;0.9249375;-0.05127899,-0.09859223;0.90456;-0.1724878,-0.1727704;0.4748908;0.04101624,0.1978045;1.029147;0.1584862,-0.1808494;0.09543496;-0.04020566,0.1959985;0.8121045;0.4802598,-0.1746286;-0.01282859;0.149327,0.3822556;0.7386522;0.5678944,-0.1584905;1.03347;-0.1330661,-0.1632521;1.136093;-0.1539693,-0.1542146;1.252561;-0.1615477,-0.118799;1.370009;-0.141206,-0.05068134;1.617876;0.2463015,-0.1360597;1.61732;0.2399349,-0.1589058;1.623663;0.3120117,0.1420677;0.7108037;-0.2897016,0.1872261;0.7834402;-0.285829,0.1739356;0.8157755;-0.3531719,-0.1398561;-0.008422017;0.1133577,-0.2220121;-0.005872309;0.1019832,0.344402;0.7641548;0.5888477,0.3384417;0.7150439;0.5225295,-0.1572255;0;-0.1118835
15,-0.00356707;1.478949;0.08631709,-0.03116176;1.529713;0.0795989,0.02861819;1.526249;0.07580969,-0.07869279;1.576291;-0.0002985001,0.07075708;1.567631;-0.009771436,-0.1915802;1.486034;0.0008972883,0.06661667;1.43857;-0.2566277,-0.3649148;1.384582;0.2315298,0.04467723;1.115018;-0.3547765,-0.1836352;1.552631;0.2634517,0.1350984;0.8881829;-0.3048565,-0.224824;0.9314476;-0.07108753,-0.1073746;0.9050027;-0.1909398,-0.1839207;0.4831016;0.03005487,0.182557;1.016957;0.1501212,-0.1869418;0.1013123;-0.03977852,0.214468;0.8078568;0.475556,-0.1756305;-0.008708596;0.1481047,0.407748;0.7470447;0.5589461,-0.1617407;1.036747;-0.1528933,-0.1620425;1.139365;-0.1743516,-0.1490645;1.255438;-0.1822504,-0.1109016;1.372008;-0.1618266,-0.02063297;1.623237;0.2184029,-0.1062079;1.620937;0.217002,-0.1250701;1.631416;0.2897458,0.1004439;0.7082521;-0.3018892,0.1519441;0.7764865;-0.2971872,0.1457147;0.8077366;-0.3660486,-0.1410174;-0.002069592;0.112325,-0.2231478;-0.003887892;0.1006296,0.369958;0.772649;0.57989,0.3628874;0.7191129;0.5172052,-0.1660993;0;-0.1310137
16,0.0006039441;1.479315;0.07140373,-0.02585657;1.530599;0.06409003,0.03391875;1.525999;0.06169005,-0.07061998;1.578107;-0.0168507,0.07881828;1.566609;-0.02285057,-0.1835719;1.487545;-0.01407903,0.0751036;1.434758;-0.2705717,-0.3456856;1.387763;0.2242401,0.04099497;1.11219;-0.3689886,-0.1653368;1.557679;0.25116,0.1157249;0.8824317;-0.3077629,-0.2282417;0.9338213;-0.09002399,-0.1122718;0.9066885;-0.2111564,-0.1875563;0.4885212;0.02385984,0.1791424;0.9840459;0.1381433,-0.1921056;0.1054299;-0.03834353,0.2303838;0.7367423;0.4328708,-0.1768817;-0.004461825;0.1479638,0.4263474;0.6956238;0.5233017,-0.1628289;1.03904;-0.1700854,-0.160617;1.14196;-0.1899253,-0.1450384;1.25776;-0.1971068,-0.1046113;1.373614;-0.1769695,-0.005123779;1.631181;0.2010249,-0.0906468;1.627405;0.2023961,-0.1073129;1.637412;0.2757403,0.06582305;0.706366;-0.2979868,0.1226922;0.7702516;-0.2941328,0.1219988;0.7984068;-0.364589,-0.1425521;0.003277957;0.1121322,-0.224556;-0.001728535;0.10048,0.3847279;0.7152548;0.5434203,0.3873397;0.665026;0.477726,-0.1702567;0;-0.1505902
17,-0.007084802;1.481267;0.05254477,-0.03212628;1.533268;0.04530458,0.02757658;1.527329;0.04476616,-0.07311791;1.583199;-0.03617492,0.07613936;1.568351;-0.03752086,-0.1867798;1.494721;-0.03321162,0.07128005;1.433995;-0.2891565,-0.348136;1.394841;0.2065544,0.03336352;1.108975;-0.377189,-0.167499;1.564528;0.2329785,0.09822156;0.8798722;-0.3035166,-0.222854;0.9341413;-0.1035217,-0.1056816;0.910838;-0.2242937,-0.1825301;0.489472;0.01292717,0.1971533;0.9365475;0.1229047,-0.1909111;0.1049727;-0.03940821,0.2352985;0.6297839;0.3576175,-0.1754875;-0.002512515;0.1488115,0.4274642;0.589453;0.455024,-0.1602405;1.041509;-0.1829653,-0.1604627;1.144438;-0.2028825,-0.1465596;1.260384;-0.2110789,-0.1066695;1.376753;-0.1929404,-0.009454474;1.641566;0.1812919,-0.09486414;1.637;0.1851209,-0.109313;1.643579;0.2593179,0.03685975;0.7082287;-0.2845927,0.097647;0.768504;-0.2831334,0.1002129;0.7923416;-0.3551227,-0.1412344;0.004706025;0.1127982,-0.223296;-4.547834E-05;0.1014481,0.3831906;0.6026209;0.4747415,0.3940117;0.5632429;0.4027848,-0.1642678;0;-0.1639077
18,-0.01290821;1.485484;0.03150284,-0.03675038;1.538063;0.02439074,0.02281545;1.530861;0.02454607,-0.0756437;1.589519;-0.05716847,0.07327108;1.571512;-0.05678007,-0.1919527;1.50168;-0.05582167,0.06770398;1.432713;-0.3086821,-0.3576;1.39434;0.1803759,0.03024383;1.103816;-0.3805324,-0.1780734;1.56429;0.2121408,0.09623481;0.8782926;-0.2974275,-0.2127078;0.9342638;-0.113114,-0.09433573;0.9137205;-0.2332152,-0.177975;0.4892035;0.003642365,0.2144291;0.8842571;0.1084174,-0.1905113;0.1037219;-0.03989792,0.2198697;0.5247068;0.25451,-0.1739631;-0.001151145;0.1500847,0.4001412;0.459968;0.3582203,-0.1535411;1.042866;-0.1935166,-0.1568958;1.145452;-0.2148666,-0.1457924;1.26152;-0.2252966,-0.1079495;1.378983;-0.210054,-0.01866379;1.642657;0.1670671,-0.1041489;1.638138;0.1685527,-0.1204924;1.642324;0.2425299,0.03591195;0.7078609;-0.2674429,0.09636718;0.7684302;-0.270061,0.09849991;0.7876932;-0.3434209,-0.1398651;0.005772471;0.1138669,-0.2219515;0.0006299019;0.1028729,0.3539741;0.4687277;0.3759457,0.3723055;0.4463209;0.2984384,-0.1535218;0;-0.1731646
19,-0.01327686;1.492985;0.01216815,-0.03687434;1.545555;0.004220188,0.02265677;1.538073;0.00445354,-0.07558217;1.595867;-0.0781371,0.07324576;1.57716;-0.07755366,-0.1943522;1.506043;-0.07821268,0.06929752;1.430372;-0.3255816,-0.3662474;1.384271;0.1500083,0.03008893;1.098669;-0.3825319,-0.1891214;1.55432;0.1928047,0.1012535;0.8766216;-0.294481,-0.2020385;0.9336021;-0.1232115,-0.08040738;0.9154082;-0.2403999,-0.1753377;0.4883353;-0.005136654,0.2229891;0.8244369;0.09514669,-0.1915728;0.1024659;-0.04374063,0.1899635;0.4395015;0.1323383,-0.1734983;-0.0007276535;0.1474993,0.3499025;0.335373;0.2338962,-0.1440507;1.043168;-0.2031631,-0.1495377;1.145361;-0.2259128,-0.1406949;1.261394;-0.2386455,-0.1050876;1.379901;-0.2263843,-0.02650851;1.632045;0.1596338,-0.1120131;1.628888;0.15658,-0.1320669;1.629871;0.229752,0.05349493;0.7062783;-0.2466568,0.1098397;0.769681;-0.2583057,0.1061701;0.7826894;-0.3329688,-0.139586;0.006226242;0.1111134,-0.2216786;0.0004886389;0.1004651,0.3020864;0.3422697;0.2476213,0.3299345;0.3399519;0.1697458,-0.1412229;0;-0.1818057
