Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,-0.01212403;1.634943;0.169576,-0.04274438;1.668352;0.1331084,0.01725069;1.668732;0.13244,-0.08866832;1.652087;0.04124597,0.06131941;1.653038;0.03957517,-0.1917366;1.465869;-0.04106155,0.1629052;1.477499;-0.04154351,-0.3094836;1.198366;0.1136327,0.2805717;1.197477;0.09781048,-0.114975;1.241087;0.2635097,0.1147854;1.256681;0.2742528,-0.09905504;0.8999023;0.001248455,0.07078972;0.9002715;-0.002054618,-0.2200573;0.4547692;0.01273684,0.2186126;0.4631761;-0.005609066,-0.2821037;0.1165202;-0.1672264,0.2820727;0.1210669;-0.1776065,-0.3501737;-0.006747305;-0.003221751,0.3182493;-0.007343233;-0.007763864,-0.01432638;1.020638;0.003126108,-0.0143174;1.12487;-0.008129767,-0.0143323;1.241188;-0.02132533,-0.01408515;1.365524;-0.01973049,-0.05053399;1.33644;0.3672932,-0.1234164;1.323211;0.3409864,-0.123305;1.251008;0.3643092,0.031043;1.321034;0.3876657,0.1051254;1.327375;0.3621607,0.1205285;1.254321;0.3756936,-0.3039176;-0.0003282428;-0.02170146,-0.3745174;0.003936708;-0.06509471,0.2758753;0.001044035;-0.0333845,0.352552;0.007339716;-0.06382367,-0.01413264;0;-0.00040307
11,-0.01358873;1.634784;0.1698511,-0.04421688;1.668155;0.133356,0.0157783;1.668627;0.1327586,-0.09000763;1.651845;0.04143525,0.05998029;1.653024;0.03994169,-0.192887;1.465836;-0.04079485,0.161762;1.47753;-0.04120841,-0.3105528;1.198499;0.1142438,0.2795897;1.197593;0.09817621,-0.115991;1.241818;0.26388,0.1139221;1.258063;0.2743008,-0.09995916;0.8997282;0.001270337,0.06988848;0.9002155;-0.001865255,-0.220433;0.4545071;0.0147316,0.2186572;0.4634378;-0.004986884,-0.2819033;0.116925;-0.166676,0.2826618;0.1217737;-0.1776659,-0.3499981;-0.006484628;-0.002676846,0.3186138;-0.006436408;-0.007659646,-0.01531584;1.020522;0.003259856,-0.01536133;1.124756;-0.007978349,-0.01541523;1.241076;-0.02115047,-0.01519636;1.365412;-0.0195263,-0.05168818;1.337551;0.3673996,-0.1245571;1.324114;0.3411606,-0.1242921;1.251969;0.3646592,0.03025671;1.322582;0.3876764,0.1042893;1.328971;0.362039,0.1198271;1.255977;0.3757383,-0.3037379;-1.138449E-05;-0.02112735,-0.37432;0.004249096;-0.06454974,0.2762718;0.001921415;-0.03334257,0.3529857;0.008165717;-0.06369823,-0.01503532;0;-0.0002974487
12,-0.01509573;1.634668;0.1702459,-0.04570393;1.667988;0.1336867,0.01429152;1.66856;0.1332139,-0.09127624;1.651599;0.04167129,0.0587123;1.65303;0.04048925,-0.1938318;1.465901;-0.04046547,0.1608372;1.477617;-0.0405464,-0.3116409;1.198815;0.1148949,0.2789796;1.197916;0.09898515,-0.1170224;1.242624;0.2643142,0.1131564;1.259085;0.2747213,-0.1006222;0.8995752;0.001485488,0.06922799;0.9001529;-0.001489946,-0.2206258;0.4542797;0.01658937,0.2187881;0.4636427;-0.004200102,-0.2818074;0.1173194;-0.1660675,0.2830934;0.1222662;-0.1773356,-0.3501875;-0.005858004;-0.002044485,0.3190427;-0.005797565;-0.007116364,-0.01604498;1.020414;0.00356026,-0.01612903;1.124648;-0.007674749,-0.01622651;1.24097;-0.02083252,-0.01607957;1.365305;-0.01918109,-0.05274629;1.338591;0.3676332,-0.1256072;1.325101;0.3413996,-0.1253583;1.253011;0.3650664,0.02944071;1.323758;0.3879717,0.1034654;1.330163;0.3623153,0.1190715;1.257211;0.3761621,-0.3039009;0.0005508661;-0.0204512,-0.3744308;0.004824817;-0.06395708,0.2767012;0.002555549;-0.03280152,0.3534151;0.008775055;-0.06316228,-0.01569712;0;-2.217595E-06
13,-0.01554007;1.634588;0.170664,-0.04612003;1.667892;0.1340672,0.01387558;1.668497;0.1336708,-0.09156604;1.651483;0.04199318,0.05842301;1.652996;0.04100225,-0.1939467;1.465838;-0.04018258,0.1607948;1.477655;-0.0398211,-0.3117966;1.199023;0.1155453,0.27918;1.198216;0.09992107,-0.117191;1.243432;0.2648045,0.113426;1.258365;0.2760743,-0.1007713;0.8995593;0.001789825,0.06907994;0.9000724;-0.001136689,-0.2206439;0.4542738;0.01817305,0.2188109;0.4636188;-0.003465002,-0.2820871;0.1179307;-0.1655305,0.2831046;0.1224106;-0.1769363,-0.3508343;-0.005029619;-0.001537388,0.3187986;-0.005359232;-0.006424582,-0.01614945;1.020367;0.003849357,-0.01618548;1.124599;-0.007408802,-0.01625854;1.240922;-0.02055728,-0.01614309;1.365256;-0.01885792,-0.05271987;1.339418;0.367984,-0.1255651;1.326254;0.3415419,-0.1258235;1.254255;0.3654856,0.02947437;1.323802;0.3887095,0.1036319;1.329824;0.3633459,0.1189001;1.256869;0.3775462,-0.3045182;0.001283228;-0.01990313,-0.3749971;0.005648077;-0.06348229,0.2764848;0.002989233;-0.03215695,0.3532277;0.00907439;-0.06247164,-0.01584567;0;0.0003265761
14,-0.01589228;1.634477;0.171046,-0.04643643;1.667797;0.1344338,0.01355955;1.6684;0.1340946,-0.09179565;1.651426;0.04231004,0.05819439;1.652935;0.04146196,-0.1941627;1.465707;-0.03985309,0.1606573;1.477637;-0.03936718,-0.3119359;1.19912;0.116221,0.2793966;1.198539;0.1006052,-0.1173305;1.244029;0.2653305,0.1135088;1.257963;0.2768785,-0.1008618;0.8995261;0.002181978,0.06898732;0.9000695;-0.0008654732,-0.2203438;0.4541684;0.01943384,0.2187716;0.4636326;-0.002896092,-0.2819618;0.1183019;-0.1650815,0.2828489;0.1224761;-0.176549,-0.3510579;-0.004547477;-0.00120022,0.3183975;-0.004949152;-0.005770615,-0.01626146;1.020351;0.004099946,-0.01632015;1.124578;-0.007210191,-0.01641542;1.2409;-0.02036369,-0.01631976;1.365234;-0.01861306,-0.05280462;1.340171;0.3683309,-0.1256393;1.327087;0.3418204,-0.1260861;1.255157;0.3659678,0.02946805;1.323577;0.3893437,0.1036797;1.329469;0.3641079,0.1188029;1.256493;0.3783602,-0.3047091;0.001707077;-0.01950305,-0.3751215;0.006128192;-0.06318419,0.2760976;0.003370583;-0.03153517,0.3528543;0.009333611;-0.0618393,-0.0159372;0;0.0006582617
15,-0.01607555;1.634274;0.1717415,-0.04661415;1.667619;0.1351471,0.01338178;1.668251;0.1348433,-0.0919122;1.651325;0.04297965,0.05807756;1.652905;0.04222027,-0.1942479;1.465544;-0.039211,0.1606558;1.477643;-0.03863683,-0.3119285;1.199092;0.1170617,0.2797617;1.198983;0.1017345,-0.1173382;1.244363;0.2660813,0.1132918;1.258807;0.2773223,-0.1006691;0.8994355;0.002511948,0.06917879;0.9000881;-0.0005805641,-0.2196683;0.4539487;0.01976695,0.218818;0.4636022;-0.002790488,-0.2817023;0.1186594;-0.1656564,0.2829738;0.1227247;-0.1769614,-0.351038;-0.00457412;-0.00209152,0.3189003;-0.0046857;-0.006207667,-0.01614499;1.020314;0.004459756,-0.01626848;1.124545;-0.006800516,-0.01642506;1.240873;-0.01989968,-0.01636884;1.365207;-0.01809253,-0.05302883;1.340616;0.3691128,-0.1258469;1.327313;0.3426655,-0.1260248;1.255357;0.3667393,0.02919867;1.324106;0.3899323,0.1033727;1.3302;0.364634,0.1186833;1.257246;0.3787977,-0.3046691;0.001709163;-0.02033373,-0.3750392;0.006295383;-0.06406587,0.2765556;0.003598094;-0.0319102,0.3532634;0.009651542;-0.0623199,-0.01574513;0;0.0009657039
16,-0.01568207;1.634157;0.1721149,-0.04626909;1.667522;0.1355794,0.01372634;1.668161;0.1352024,-0.09167863;1.651283;0.04345733,0.05830991;1.652879;0.04251462,-0.1940168;1.465477;-0.03886528,0.1609209;1.47766;-0.03823466,-0.3117489;1.199113;0.1174567,0.2801347;1.199268;0.1025051,-0.1170752;1.244806;0.2662387,0.1132805;1.259627;0.2775441,-0.1003353;0.8993984;0.002732007,0.06951015;0.900075;-0.000482941,-0.219241;0.4538791;0.01979171,0.2187726;0.4634621;-0.00302794,-0.2817583;0.1188942;-0.166019,0.2827132;0.1227698;-0.17764,-0.3511969;-0.004643202;-0.002711469,0.3187582;-0.004885197;-0.007035429,-0.01582599;1.020287;0.004669758,-0.0159683;1.124523;-0.006551061,-0.0161579;1.240854;-0.01961948,-0.01613416;1.365187;-0.01779378,-0.05284443;1.341196;0.3691908,-0.1256705;1.327718;0.3428548,-0.1256313;1.255756;0.3669126,0.02923453;1.324813;0.3902544,0.1033666;1.331016;0.3648598,0.1188049;1.258087;0.3790127,-0.3048187;0.001666844;-0.0209206,-0.3751687;0.006356776;-0.06467413,0.2763916;0.003459573;-0.03268211,0.3530717;0.009525836;-0.06315916,-0.01541258;0;0.001124546
17,-0.0155935;1.634074;0.1723006,-0.04625571;1.667449;0.1358373,0.01373871;1.66811;0.1353573,-0.09181782;1.651246;0.04378391,0.05816832;1.652899;0.04258408,-0.1940614;1.465432;-0.03875613,0.1608125;1.477767;-0.03813975,-0.3117713;1.199012;0.1175036,0.280369;1.199549;0.102631,-0.1170639;1.245098;0.2661201,0.1132368;1.260674;0.2771382,-0.1001311;0.8993475;0.002938172,0.06971265;0.9000921;-0.0003531964,-0.2190459;0.4538156;0.01959948,0.2187529;0.4634052;-0.003220351,-0.2818651;0.118793;-0.1660413,0.2822917;0.1227327;-0.1780178,-0.3513068;-0.004780293;-0.002890752,0.318399;-0.005154788;-0.007598655,-0.01566858;1.020269;0.004871037,-0.01585682;1.124507;-0.0063245,-0.01611096;1.240839;-0.0193929,-0.01616299;1.365172;-0.01759744,-0.05288633;1.341587;0.3690131,-0.1257194;1.327979;0.3427634,-0.1255172;1.256013;0.3668067,0.02926277;1.325899;0.3898791,0.1033554;1.332155;0.3643824,0.1188928;1.25926;0.3786013,-0.3049225;0.001527786;-0.02108534,-0.3752567;0.006189406;-0.06486736,0.2760135;0.003257453;-0.03319223,0.3526679;0.00929302;-0.06374012,-0.01520923;0;0.001292492
18,-0.01510361;1.63419;0.1726392,-0.0458714;1.6675;0.1362059,0.01412124;1.668233;0.1356175,-0.09157951;1.651173;0.04424701,0.05840211;1.653005;0.04277594,-0.1936627;1.465601;-0.03857892,0.1611103;1.477779;-0.03776724,-0.3112562;1.19898;0.1175566,0.2809349;1.199578;0.1027713,-0.1166884;1.244947;0.2663923,0.1136507;1.261111;0.2769891,-0.09974934;0.89931;0.003164137,0.07009625;0.9001292;-1.157611E-05,-0.2187546;0.4537736;0.01904185,0.2189767;0.4633898;-0.00316271,-0.282137;0.1185699;-0.1660799,0.2825785;0.122802;-0.178102,-0.3514197;-0.005115807;-0.002933962,0.3188722;-0.005198061;-0.007840706,-0.01534055;1.020267;0.005199858,-0.0155548;1.124509;-0.005960247,-0.0158088;1.240844;-0.01900478,-0.01584223;1.365177;-0.01720037,-0.05254227;1.341596;0.3691549,-0.1253796;1.327883;0.3429714,-0.1250784;1.255938;0.3670757,0.02968095;1.326304;0.3897521,0.1037411;1.332649;0.3641833,0.1194004;1.259789;0.3784482,-0.3050519;0.001215219;-0.02116225,-0.3754228;0.005887985;-0.06488387,0.276466;0.003200412;-0.03340445,0.3530985;0.009311795;-0.06399219,-0.01482653;0;0.001576291
19,-0.01424431;1.634378;0.1729924,-0.04505851;1.667624;0.1365396,0.01493325;1.668383;0.1358987,-0.09083795;1.651149;0.04464246,0.05914155;1.653047;0.04304033,-0.1928847;1.465907;-0.03834268,0.1617999;1.477686;-0.037377,-0.3101547;1.19893;0.1176547,0.2821577;1.19964;0.1028572,-0.1155734;1.244935;0.2664615,0.1149277;1.261858;0.2768839,-0.09921247;0.8992909;0.003411635,0.07063507;0.9001564;0.0003536264,-0.2184324;0.4537827;0.01844925,0.21933;0.4633556;-0.003035993,-0.2822806;0.1181789;-0.1657856,0.2827766;0.1226959;-0.1778914,-0.3513899;-0.0054878;-0.002510131,0.3191272;-0.005358696;-0.007696808,-0.01483786;1.020271;0.005517032,-0.01504929;1.124514;-0.005637354,-0.01524855;1.240851;-0.01865745,-0.01518636;1.365183;-0.01680724,-0.05134392;1.341706;0.3690564,-0.1242153;1.327896;0.3430193,-0.1237829;1.255962;0.3671559,0.03106591;1.326974;0.3897714,0.1050573;1.333451;0.364037,0.1208992;1.260637;0.3783315,-0.3050407;0.0008566976;-0.02078119,-0.3754532;0.005505741;-0.06443852,0.2767166;0.003031492;-0.03325596,0.3533454;0.009184301;-0.06384474,-0.01428868;0;0.001882637
