Frame,Nose,EyeLeft,EyeRight,EarLeft,EarRight,ShoulderLeft,ShoulderRight,ElbowLeft,ElbowRight,WristLeft,WristRight,HipLeft,HipRight,KneeLeft,KneeRight,AnkleLeft,AnkleRight,ToesLeft,ToesRight,Spine,Spine1,Spine2,Spine3,LeftIndexFinger,ThumbLeft,PinkyLeft,RightIndexFinger,ThumbRight,PinkyRight,BigToeLeft,SmallToeLeft,BigToeRight,SmallToeRight,PlayerPosition
10,-0.6073389;1.586586;0.7569416,-0.6521845;1.61603;0.734457,-0.6038558;1.603186;0.7013004,-0.7436098;1.588444;0.6933147,-0.622788;1.556334;0.6104231,-0.889511;1.39406;0.6736174,-0.5332003;1.338221;0.5887324,-1.047302;1.117964;0.757637,-0.4771319;1.012418;0.5777254,-0.9519177;0.9524301;0.9177061,-0.4507936;0.8062747;0.7153242,-0.8321401;0.8393282;0.6991605,-0.664587;0.82373;0.6759022,-0.9607654;0.4159608;0.8300524,-0.5324524;0.420274;0.8566793,-1.015697;0.1207053;0.5841749,-0.4924287;0.2942511;0.491761,-1.102391;0.02056068;0.7568028,-0.3495051;0.1347747;0.5305787,-0.7399219;0.9503473;0.6686615,-0.7348734;1.051524;0.6416628,-0.7294334;1.166056;0.6180704,-0.720068;1.29003;0.6159112,-0.8556609;0.8263309;0.9477723,-0.8755306;0.8970288;0.9802683,-0.9491411;0.8820605;0.9909778,-0.5215486;0.6855563;0.7958253,-0.4512765;0.7243556;0.7934759,-0.433073;0.7064259;0.7220306,-1.056721;0.01612604;0.7363821,-1.126432;0.03525138;0.6956373,-0.3981636;0.1323583;0.5183793,-0.3467657;0.1942878;0.4991837,-0.7483636;0;0.6875313
11,-0.6535764;1.593226;0.8093579,-0.6993451;1.621913;0.7877738,-0.6515163;1.60979;0.7536353,-0.7911521;1.592804;0.748577,-0.6715801;1.562496;0.663231,-0.9360585;1.400624;0.7406505,-0.5853847;1.344541;0.6348206,-1.062505;1.117077;0.855053,-0.5263906;1.021431;0.6031635,-0.949209;0.962468;1.01437,-0.49191;0.8050402;0.7219421,-0.8708107;0.839838;0.749212,-0.7029249;0.8315682;0.7246308,-0.9679221;0.3996287;0.8477117,-0.6189045;0.4365643;0.9478552,-1.007299;0.1179916;0.5835547,-0.6142913;0.2311725;0.6185499,-1.089493;0.01507622;0.7568551,-0.490794;0.06785315;0.6923199,-0.7834333;0.955094;0.7202144,-0.7820812;1.056807;0.694842,-0.7792979;1.17169;0.6725268,-0.7703912;1.295706;0.6708925,-0.8464267;0.8419113;1.045552,-0.8660586;0.9143027;1.074241,-0.9379739;0.8980794;1.092192,-0.5677178;0.6814471;0.7929175,-0.4952137;0.7159551;0.7917391,-0.4804156;0.7041288;0.7182651,-1.043585;0.01278085;0.7366177,-1.11402;0.0280602;0.6954967,-0.5399091;0.0691334;0.6819091,-0.4821439;0.11729;0.6474184,-0.7868678;0;0.7369214
12,-0.6961787;1.60381;0.8637142,-0.742667;1.632006;0.8430389,-0.6954775;1.620212;0.8079098,-0.8350267;1.601927;0.8059283,-0.7170531;1.572442;0.7181057,-0.9774675;1.409353;0.8111862,-0.6352075;1.352805;0.6818158,-1.073508;1.11912;0.9417714,-0.5664577;1.035689;0.6356181,-0.9383487;0.9804653;1.098706,-0.5229397;0.812843;0.738418,-0.9094746;0.8459369;0.7984853,-0.7412954;0.8414353;0.7749531,-0.9724823;0.3926539;0.8574898,-0.6983405;0.453912;1.021727,-0.9992653;0.1187226;0.5838234,-0.7392399;0.1674079;0.7630925,-1.081286;0.01294869;0.755313,-0.6459493;0.007360339;0.8776928,-0.8240659;0.9635245;0.7732237,-0.8243955;1.065801;0.7501929,-0.8234358;1.181042;0.7296386,-0.8157901;1.30515;0.728754,-0.8253809;0.8694882;1.130215,-0.8491708;0.9415176;1.156574,-0.9187635;0.9208893;1.178678,-0.6042343;0.6842767;0.7924693,-0.5317842;0.71813;0.7998177,-0.5114019;0.7125235;0.7269452,-1.035162;0.0115791;0.7354888,-1.105462;0.02599597;0.6938286,-0.6943357;0.01560366;0.8670571,-0.6300678;0.04100585;0.8215616,-0.825385;0;0.7867192
13,-0.732757;1.615004;0.9172961,-0.7797679;1.642871;0.89737,-0.7332323;1.631053;0.861387,-0.8727125;1.612167;0.8622873,-0.7563734;1.582623;0.7723297,-1.012705;1.418826;0.8821505,-0.6806875;1.361548;0.7294825,-1.080773;1.123133;1.02118,-0.603312;1.050716;0.671203,-0.9255144;0.9999282;1.172299,-0.5526996;0.8228561;0.7586136,-0.9467765;0.8542513;0.8522951,-0.7787712;0.8513684;0.827311,-0.9817966;0.3947862;0.8764284,-0.7689663;0.4630659;1.076393,-0.9932182;0.1298463;0.5930112,-0.8658569;0.1187344;0.9257367,-1.074312;0.0141328;0.7532268,-0.8076817;-0.0240103;1.077041,-0.8623357;0.9729176;0.8288926,-0.8635598;1.075588;0.8077174,-0.863673;1.191049;0.7884139,-0.8565634;1.31519;0.7877272,-0.8020681;0.8996398;1.200115,-0.8311872;0.9694797;1.227013,-0.8978239;0.942939;1.251759,-0.6318638;0.6864585;0.7930858,-0.562181;0.7225193;0.8102019,-0.53509;0.7246325;0.7393579,-1.027912;0.01418102;0.7340081,-1.097935;0.02822405;0.6917579,-0.853443;-0.009158075;1.062632,-0.7857897;-0.009613931;1.015005,-0.8627738;0;0.839803
14,-0.7634552;1.624538;0.9702482,-0.8108063;1.652154;0.9507844,-0.7648168;1.640046;0.914201,-0.9042408;1.621001;0.9174421,-0.789267;1.590729;0.8259836,-1.041946;1.427943;0.9521115,-0.7192007;1.371535;0.7800534,-1.085109;1.128915;1.096481,-0.6394586;1.064306;0.7101471,-0.9125962;1.018886;1.238801,-0.5833703;0.832233;0.781691,-0.9852364;0.8632639;0.9130481,-0.8178532;0.8589202;0.8843727,-1.000675;0.4021139;0.9086538,-0.8446982;0.4541709;1.104313,-0.9925544;0.1530935;0.6110437,-0.9891794;0.09449959;1.084046,-1.067985;0.02094126;0.7525877,-0.9579325;-0.02889264;1.258159,-0.9001263;0.9812778;0.8887864,-0.9009274;1.08408;0.8682395,-0.9008182;1.199564;0.849077,-0.8929185;1.323651;0.8476209,-0.7805581;0.9286293;1.260939,-0.813878;0.995976;1.28928,-0.8770837;0.9642894;1.316816,-0.6576254;0.6906877;0.8042905,-0.5893226;0.7276671;0.8246939,-0.5621899;0.7366521;0.7544062,-1.02144;0.02417344;0.7340004,-1.091594;0.0374251;0.6917114,-1.000299;-0.00896728;1.239984,-0.9336272;-0.02918673;1.195357,-0.9015448;0;0.8987104
15,-0.7912555;1.628762;1.022351,-0.8388979;1.656193;1.003342,-0.7934564;1.643753;0.9661896,-0.9328121;1.624726;0.9716852,-0.8192083;1.593624;0.8788044,-1.067699;1.431787;1.017778,-0.751874;1.376708;0.8324952,-1.089395;1.131964;1.166728,-0.6758894;1.07119;0.7507136,-0.9024814;1.033666;1.299101,-0.615337;0.8359482;0.8065434,-1.028102;0.8708957;0.9783852,-0.8618411;0.8593296;0.9454951,-1.034804;0.4104507;0.9490158,-0.9332694;0.4427538;1.130642,-1.005741;0.1840764;0.6350747,-1.087505;0.09885585;1.223349,-1.068377;0.03158033;0.7546916,-1.068764;-0.01643133;1.407589,-0.9387749;0.9850661;0.9510832,-0.9364923;1.087672;0.929684,-0.9343796;1.202939;0.9093654,-0.9252228;1.32691;0.9063081,-0.7639929;0.951923;1.313574,-0.7998971;1.016989;1.344008,-0.8593723;0.9813295;1.374803,-0.6880339;0.6931485;0.8261147,-0.6181324;0.7288363;0.8431209,-0.5968635;0.7423381;0.7715485,-1.022415;0.04008919;0.7363243,-1.093852;0.05261338;0.6960087,-1.107857;0.009220421;1.389257,-1.046778;-0.02396476;1.344384,-0.9449716;0;0.9619401
16,-0.8186507;1.62832;1.074111,-0.8664699;1.655898;1.055769,-0.8213264;1.643867;1.018122,-0.9606171;1.624664;1.024575,-0.8477582;1.594587;0.930457,-1.091855;1.430769;1.077098,-0.7799061;1.37826;0.884462,-1.096327;1.13168;1.229559,-0.7103297;1.073273;0.7931281,-0.8986971;1.043398;1.353133,-0.6478387;0.8355168;0.8342246,-1.070392;0.8771993;1.04221,-0.9063399;0.8552373;1.003961,-1.088496;0.4173342;1.008841,-1.012995;0.4414732;1.178147,-1.042559;0.2146482;0.6810348,-1.165866;0.1128079;1.316922,-1.077053;0.03771627;0.7672338,-1.131407;-0.01202488;1.489562,-0.9751189;0.9855209;1.011401,-0.9683043;1.08773;0.9890863,-0.963487;1.202636;0.9672441,-0.953599;1.326481;0.9620553,-0.7556483;0.9686614;1.35781,-0.792586;1.031834;1.390882,-0.8479736;0.9932303;1.425511,-0.7213748;0.6933415;0.8551587,-0.6493682;0.7270209;0.8665507,-0.6349728;0.743155;0.7938201,-1.033709;0.05541301;0.7490553,-1.108386;0.06473112;0.7140974,-1.171379;0.01585138;1.477419,-1.118273;-0.01804471;1.423788,-0.9883658;0;1.023085
17,-0.847423;1.62316;1.125458,-0.8954555;1.650861;1.107876,-0.8503956;1.639856;1.069816,-0.9895586;1.619788;1.07639,-0.8769089;1.592276;0.9812421,-1.117975;1.425063;1.130463,-0.8061579;1.376453;0.9363591,-1.109609;1.126997;1.285191,-0.7424518;1.072434;0.8354487,-0.9036106;1.047781;1.400998,-0.6806744;0.8327869;0.8650264,-1.108548;0.8779472;1.100296,-0.9466819;0.847951;1.058368,-1.156553;0.4193231;1.083665,-1.071871;0.4389881;1.231555,-1.102936;0.2395681;0.7438679,-1.241123;0.1203597;1.374659,-1.09963;0.03808594;0.7839816,-1.159698;-0.01254714;1.513458,-1.008629;0.981491;1.067823,-0.9980769;1.083337;1.045304,-0.991106;1.197928;1.022411,-0.980971;1.321656;1.015294,-0.7569249;0.9805148;1.395609,-0.7946385;1.041869;1.431138,-0.8453701;1.000642;1.469659,-0.7558258;0.6916364;0.8871261,-0.6824408;0.7234424;0.8943413,-0.6728008;0.7414043;0.8212544,-1.062268;0.06754738;0.7679044,-1.141838;0.07330126;0.7450799,-1.206807;0.004463196;1.50975,-1.155105;-0.008217156;1.446412,-1.027615;0;1.079332
18,-0.8778847;1.614049;1.175203,-0.9263766;1.64085;1.157487,-0.8811939;1.630293;1.119447,-1.020009;1.608049;1.126355,-0.9070528;1.581657;1.031253,-1.148052;1.413053;1.177275,-0.8330069;1.364888;0.9881647,-1.133564;1.116613;1.334633,-0.773871;1.064597;0.8753456,-0.9212509;1.048228;1.445846,-0.714806;0.823745;0.9003216,-1.144676;0.8704786;1.153053,-0.9834201;0.835857;1.112357,-1.228104;0.4167364;1.1617,-1.116729;0.425181;1.275116,-1.170945;0.2636755;0.8096285,-1.300364;0.1038193;1.391968,-1.154575;0.04740262;0.8178186,-1.171708;-0.007490933;1.511897,-1.041909;0.9710537;1.120139,-1.02898;1.072427;1.096746,-1.02024;1.186732;1.073041,-1.009289;1.310358;1.06538,-0.7718348;0.9885376;1.432343,-0.8105487;1.048234;1.46958,-0.8567428;1.004851;1.511309,-0.7922265;0.6835789;0.9207949,-0.7182097;0.7139485;0.9277412,-0.7090465;0.7330244;0.8548754,-1.120373;0.08194363;0.8051894,-1.202369;0.08863962;0.7943624,-1.221921;-0.007466435;1.510882,-1.172475;0.005365133;1.445798,-1.064048;0;1.132705
19,-0.9103748;1.607006;1.222021,-0.9595594;1.63206;1.203669,-0.9143527;1.621185;1.165747,-1.052586;1.596069;1.174293,-0.939569;1.568881;1.079487,-1.181343;1.399382;1.22009,-0.8646688;1.350999;1.033857,-1.168733;1.100701;1.372795,-0.8094113;1.050233;0.9208134,-0.9544203;1.037712;1.483358,-0.7525761;0.8082269;0.938839,-1.176756;0.8595608;1.196789,-1.015796;0.8249381;1.15494,-1.293307;0.416432;1.251287,-1.12807;0.4136349;1.331408,-1.245604;0.2872615;0.8883981,-1.322689;0.08178443;1.382864,-1.257397;0.07006663;0.8992783,-1.174582;-0.02017665;1.505947,-1.074649;0.9600368;1.161598,-1.061986;1.061291;1.137551,-1.052775;1.175745;1.114762,-1.040591;1.299395;1.109851,-0.8036554;0.9828019;1.465322,-0.8430106;1.041728;1.503108,-0.8862176;0.997463;1.547051,-0.8294391;0.6675112;0.9575678,-0.7555252;0.6980636;0.9648014,-0.7465512;0.7181407;0.8921814,-1.218086;0.09992886;0.8900509,-1.297184;0.1167116;0.8714157,-1.224749;-0.02195358;1.507518,-1.179296;-0.004424036;1.440643,-1.096276;0;1.175864
